,B_Dey1.jpg_persistence.pkl,B_Dey10.jpeg_persistence.pkl,B_Dey2.jpg_persistence.pkl,B_Dey3.jpeg_persistence.pkl,B_Dey4.jpg_persistence.pkl,B_Dey5.jpg_persistence.pkl,B_Dey6.jpg_persistence.pkl,B_Dey7.jpeg_persistence.pkl,B_Dey8.jpg_persistence.pkl,B_Dey9.jpg_persistence.pkl,B_Gen1.jpg_persistence.pkl,B_Gen10.jpg_persistence.pkl,B_Gen2.jpg_persistence.pkl,B_Gen3.jpg_persistence.pkl,B_Gen4.png_persistence.pkl,B_Gen5.jpeg_persistence.pkl,B_Gen6.jpg_persistence.pkl,B_Gen7.jpg_persistence.pkl,B_Gen8.jpg_persistence.pkl,B_Gen9.jpg_persistence.pkl,B_Goya1.jpg_persistence.pkl,B_Goya10.jpg_persistence.pkl,B_Goya2.jpg_persistence.pkl,B_Goya3.jpg_persistence.pkl,B_Goya4.jpg_persistence.pkl,B_Goya5.jpg_persistence.pkl,B_Goya6.jpg_persistence.pkl,B_Goya7.jpg_persistence.pkl,B_Goya8.jpg_persistence.pkl,B_Goya9.jpg_persistence.pkl,B_Klimt1.jpg_persistence.pkl,B_Klimt10.jpeg_persistence.pkl,B_Klimt2.jpg_persistence.pkl,B_Klimt3.jpg_persistence.pkl,B_Klimt4.jpg_persistence.pkl,B_Klimt5.jpg_persistence.pkl,B_Klimt6.jpg_persistence.pkl,B_Klimt7.jpg_persistence.pkl,B_Klimt8.jpg_persistence.pkl,B_Klimt9.jpg_persistence.pkl,B_Mithila1.jpg_persistence.pkl,B_Mithila10.jpg_persistence.pkl,B_Mithila2.jpg_persistence.pkl,B_Mithila3.jpg_persistence.pkl,B_Mithila4.jpeg_persistence.pkl,B_Mithila5.jpg_persistence.pkl,B_Mithila6.jpg_persistence.pkl,B_Mithila7.jpeg_persistence.pkl,B_Mithila8.jpeg_persistence.pkl,B_Mithila9.jpg_persistence.pkl,B_Raja1.jpg_persistence.pkl,B_Raja10.jpg_persistence.pkl,B_Raja2.jpg_persistence.pkl,B_Raja3.jpg_persistence.pkl,B_Raja4.jpg_persistence.pkl,B_Raja5.jpeg_persistence.pkl,B_Raja6.jpg_persistence.pkl,B_Raja7.jpg_persistence.pkl,B_Raja8.jpg_persistence.pkl,B_Raja9.jpg_persistence.pkl,B_Ren1.jpg_persistence.pkl,B_Ren10.jpg_persistence.pkl,B_Ren2.jpg_persistence.pkl,B_Ren3.jpg_persistence.pkl,B_Ren4.jpg_persistence.pkl,B_Ren5.jpg_persistence.pkl,B_Ren6.jpg_persistence.pkl,B_Ren7.jpg_persistence.pkl,B_Ren8.jpg_persistence.pkl,B_Ren9.jpeg_persistence.pkl,B_Robert1.jpg_persistence.pkl,B_Robert10.jpg_persistence.pkl,B_Robert2.jpg_persistence.pkl,B_Robert3.jpg_persistence.pkl,B_Robert4.jpg_persistence.pkl,B_Robert5.jpg_persistence.pkl,B_Robert6.jpg_persistence.pkl,B_Robert7.jpg_persistence.pkl,B_Robert8.jpg_persistence.pkl,B_Robert9.jpg_persistence.pkl,B_Sid1.jpeg_persistence.pkl,B_Sid10.jpg_persistence.pkl,B_Sid2.jpeg_persistence.pkl,B_Sid3.jpg_persistence.pkl,B_Sid4.jpg_persistence.pkl,B_Sid5.jpeg_persistence.pkl,B_Sid6.jpeg_persistence.pkl,B_Sid7.jpg_persistence.pkl,B_Sid8.jpg_persistence.pkl,B_Sid9.jpg_persistence.pkl,B_Vin1.jpg_persistence.pkl,B_Vin10.jpg_persistence.pkl,B_Vin2.jpg_persistence.pkl,B_Vin3.jpg_persistence.pkl,B_Vin4.jpg_persistence.pkl,B_Vin5.jpg_persistence.pkl,B_Vin6.jpg_persistence.pkl,B_Vin7.jpg_persistence.pkl,B_Vin8.jpeg_persistence.pkl,B_Vin9.jpg_persistence.pkl
B_Klimt3.jpg_persistence.pkl,11259.0,13344.5,12571.0,12747.5,13804.0,13950.0,13841.0,7665.5,14834.0,11337.0,14713.0,13523.0,12423.0,12764.0,15004.0,13862.5,13762.5,13053.0,12181.0,12519.5,12588.0,13187.0,11265.0,14099.0,14062.5,10503.5,14219.0,11726.5,14421.5,13269.0,11738.5,6640.0,13717.0,0.0,6616.0,12186.5,8305.5,12565.5,11937.0,9442.0,23556.5,22903.0,7067.5,19578.0,17996.0,14704.5,18446.5,11483.5,18076.5,13276.5,11618.0,9201.5,13496.5,12023.0,11722.0,13115.0,10600.5,14281.0,14234.5,11935.5,9761.0,9243.0,17578.5,8877.0,11210.0,10252.5,7847.5,12674.5,12131.5,11723.0,13596.0,14821.5,13243.5,13885.0,14858.5,13470.0,14632.0,13199.5,12650.0,11618.0,10247.5,13375.0,13380.0,11144.5,8660.0,9417.0,4337.0,11418.0,10212.0,14371.0,14340.5,12141.5,11351.0,13838.0,10308.5,13869.5,7604.5,12972.5,11347.0,9997.0
B_Klimt4.jpg_persistence.pkl,9011.0,10475.5,9979.0,10509.0,11193.5,11733.5,11388.0,8640.5,12556.5,8732.5,13050.5,11107.5,10263.0,10344.5,12472.0,11970.0,12125.0,11738.0,9832.0,10937.5,10339.5,10782.0,9504.5,11631.5,11591.0,10307.5,12547.5,11117.5,12718.0,11064.0,9886.0,5397.5,11702.5,6616.0,0.0,10751.0,6353.0,10505.0,9668.0,7988.0,21666.5,20581.5,6173.5,17927.0,15878.5,14133.5,15583.0,10187.5,16269.5,10462.5,9669.5,6974.0,11496.5,9866.5,9458.0,11082.0,8718.0,12472.0,12512.0,10321.5,8852.0,7610.0,15588.0,7089.0,10480.0,8140.5,6246.0,10335.5,10245.5,8949.0,10904.0,12467.5,10305.0,11289.0,12265.0,10987.5,12208.5,10717.0,10291.0,11250.0,8180.5,13286.5,12852.5,9788.5,6704.0,7428.0,7751.5,9597.5,11844.5,11867.0,11913.0,9861.0,10654.0,11945.5,10346.0,11699.0,6129.5,10799.5,8859.0,9418.0
B_Klimt5.jpg_persistence.pkl,4503.0,5832.5,6220.5,4982.0,8062.5,3793.5,4686.5,14268.0,4963.5,5688.5,5895.0,4475.5,3682.5,3788.5,6223.0,4933.5,7111.0,4581.5,3736.0,4037.5,4841.5,5875.0,2817.5,5449.5,4641.0,3747.5,5409.5,4411.0,5682.5,4621.5,4709.5,9619.0,12080.5,12186.5,10751.0,0.0,6206.0,11213.0,6522.5,5418.0,24322.0,19479.0,12223.0,19864.5,16703.0,17028.0,16838.0,13427.5,18258.5,7800.0,4454.5,6079.0,4542.0,6370.5,4308.0,3813.5,5315.5,4304.0,4338.5,4770.0,5542.5,5415.5,16826.5,10944.0,4373.0,7923.5,6371.5,9314.0,17337.0,6321.5,6844.5,6013.0,4791.0,6259.0,6193.0,4619.5,6560.5,4904.0,6013.5,7455.5,4843.5,4902.5,5554.5,3409.5,8549.5,8237.5,12102.5,4917.5,8106.0,4887.5,10788.5,10506.0,5509.5,8097.0,8300.5,10197.5,7957.5,11422.5,9406.0,6093.5
B_Klimt6.jpg_persistence.pkl,5300.0,7436.0,7201.5,6915.5,9077.0,7790.0,7815.5,10572.0,8769.0,6072.5,8985.5,7471.5,6615.0,6700.5,9269.5,8035.0,8741.0,7188.5,6118.0,6930.0,7258.5,7828.5,5231.0,8323.5,7963.5,5822.0,8424.0,6532.5,8716.5,7401.5,6554.0,6407.5,11351.0,8305.5,6353.0,6206.0,0.0,10214.5,7087.0,4755.0,22542.5,19854.5,9291.5,19048.0,16264.5,14405.5,15548.5,11258.0,17396.5,8411.0,5927.5,4596.5,7687.0,7525.0,5853.0,6955.5,5746.0,8321.0,8221.5,6913.5,5854.0,4570.0,16204.0,8187.0,6061.0,7185.5,5287.5,9162.5,14251.0,6270.5,8332.5,9047.0,7019.0,8610.5,8875.5,7608.0,9322.0,7237.0,7532.0,6920.5,5396.5,8358.5,7863.5,5661.0,6459.0,6067.0,8850.5,6231.5,8764.5,8364.5,10795.0,9586.5,7677.0,9185.5,7341.5,10365.0,5559.5,10614.0,8461.0,6530.5
B_Klimt7.jpg_persistence.pkl,9595.0,8265.5,7100.5,8543.5,6656.0,10730.5,9616.5,10468.5,10410.5,8210.5,11674.0,9381.0,8868.5,9520.0,9320.5,10601.0,10187.0,11720.0,8522.5,10306.0,8174.5,7664.5,9915.0,8951.5,9691.5,12117.0,11655.0,11613.0,11445.5,9820.0,8358.5,7750.5,4765.0,12565.5,10505.0,11213.0,10214.5,0.0,6852.0,8462.0,16299.5,14202.5,7936.5,10542.0,6758.0,12194.0,11623.0,8392.5,10270.0,9627.5,8241.0,6931.0,9719.5,6236.5,8864.0,9973.0,7472.5,11478.0,10918.5,8361.0,11592.5,7491.0,6789.5,5878.5,9988.5,6698.5,8431.0,5020.5,9334.0,7360.5,6752.0,9761.5,8889.0,7467.0,9538.0,8710.5,8169.5,9161.0,7409.5,9759.0,7228.0,14118.5,13565.0,11847.5,5563.5,5572.5,14513.5,9036.5,16274.0,9442.5,5092.5,4894.0,11461.5,8127.0,12146.5,4849.0,9197.5,3328.0,6415.5,10588.0
B_Klimt8.jpg_persistence.pkl,6390.0,5225.0,5233.5,4258.0,4872.0,6164.5,5383.0,11991.5,6135.5,5949.0,6633.0,4665.5,4451.0,4639.0,5477.5,5684.5,5541.0,6260.0,4278.0,5324.0,3654.0,3931.5,5386.0,4655.0,5293.0,7534.0,6371.5,6544.5,6401.5,4697.0,5117.0,8341.5,7101.5,11937.0,9668.0,6522.5,7087.0,6852.0,0.0,5018.0,18811.5,14239.5,9165.0,14359.0,11538.0,13237.5,12114.5,9375.5,12838.5,7176.0,3842.5,3962.5,4950.5,2736.0,4515.5,5749.5,3569.0,6832.5,6209.5,3963.0,8249.5,4337.5,11645.0,7858.0,5350.0,5326.0,6484.5,5365.0,14142.0,5169.0,5070.5,5572.0,5330.5,4013.0,5625.0,4711.0,4611.5,4718.0,4365.5,6176.5,3858.0,8968.0,8672.5,7545.0,5754.0,5955.0,13188.0,4415.0,12590.5,5360.5,7516.5,6058.0,7683.0,4165.0,7632.5,5293.0,6660.0,7614.5,6140.0,7259.0
B_Klimt9.jpg_persistence.pkl,5623.5,6819.5,6215.0,5284.0,6849.0,6217.5,6190.5,10367.0,6968.5,6046.0,6893.5,5989.0,4905.0,4907.0,7846.5,6453.5,6759.5,5738.0,4686.0,5007.0,5221.0,6021.5,4137.5,6678.5,6446.5,4769.0,6878.5,4858.5,6925.0,5871.5,5275.0,6674.0,9667.0,9442.0,7988.0,5418.0,4755.0,8462.0,5018.0,0.0,21450.0,17599.0,8737.5,16966.5,14191.5,13194.0,14867.5,9863.5,15384.5,7864.5,4533.0,3639.0,5820.0,5289.5,4730.0,5488.5,3932.5,6014.5,6072.5,4485.5,6078.0,3530.5,14096.5,7806.5,4056.5,6169.5,5161.0,7433.5,14311.0,6023.0,6530.5,7325.0,6499.0,6535.5,7610.0,5913.5,7483.5,5772.0,5456.5,6082.0,3651.0,6985.5,6958.5,5540.0,5733.0,6102.0,9989.5,3876.5,9117.5,6903.5,8652.0,7702.5,7846.0,7341.5,5412.0,8296.5,5915.5,8992.5,7560.5,5262.5
B_Mithila1.jpg_persistence.pkl,23720.0,21309.0,21146.5,21443.5,18777.0,23379.0,22018.0,20909.0,22439.0,22371.0,23619.0,21887.0,21725.5,22188.0,20894.0,22828.0,21954.0,24205.5,21470.5,23245.5,20741.0,20095.0,23242.5,21004.0,21833.5,25255.0,23873.0,24623.0,23583.5,22025.5,21874.0,21761.0,15967.5,23556.5,21666.5,24322.0,22542.5,16299.5,18811.5,21450.0,0.0,12272.5,20082.5,8167.0,12961.5,13089.0,15231.5,14648.0,7673.0,23706.5,21156.0,19926.0,21882.5,18838.5,22132.5,23044.5,20925.0,24230.5,23333.0,21212.0,25262.0,21029.0,13219.0,17921.0,23381.0,20590.5,22262.5,19694.5,18329.5,21415.5,19855.5,21294.0,22037.5,19665.0,21093.0,21003.5,19809.5,21475.0,20592.5,21007.5,20598.0,27123.0,26946.5,25353.5,19087.0,18606.5,24624.5,22106.0,29275.5,21245.5,19560.0,17199.5,24293.5,18119.0,23677.5,16965.0,22102.5,17309.0,20358.5,24016.0
B_Mithila10.jpg_persistence.pkl,18968.5,16241.0,16952.5,16513.0,15094.5,18449.0,16951.5,22354.5,17511.0,17897.5,18773.5,16736.5,16729.5,17294.0,15588.5,17826.0,17356.5,19403.0,16517.5,18245.5,15928.5,15482.5,18390.0,16012.0,16818.0,20811.5,18916.5,19748.0,18558.5,17188.0,17061.0,19848.0,13034.5,22903.0,20581.5,19479.0,19854.5,14202.5,14239.5,17599.0,12272.5,0.0,19084.5,12002.5,12821.5,16801.5,9615.5,12977.5,11586.5,19166.5,16119.5,16176.0,16911.0,14316.5,17270.5,17905.5,16376.0,19133.0,18275.5,16274.0,20912.0,16850.0,12949.5,15939.5,18458.5,16663.5,18818.0,16052.0,19993.0,16876.5,15863.0,16350.0,16816.0,14707.5,15213.0,16155.5,14927.0,16881.0,16385.5,16198.5,16032.5,22278.5,21859.5,20528.5,15771.0,15413.0,24713.5,17684.0,25554.5,16097.5,17299.5,14477.5,19134.0,13353.5,20694.0,13645.0,18329.0,15159.5,16702.5,19910.5
B_Mithila2.jpg_persistence.pkl,10726.5,11268.0,9933.0,11249.5,10320.5,12583.0,12236.5,5686.0,13402.5,9811.0,13955.0,11926.0,11259.5,11148.5,12837.5,12826.0,12873.0,12583.0,11041.0,11961.5,10453.5,10447.5,10798.0,11859.5,12362.5,11362.0,13318.0,11996.0,13562.5,11790.5,10533.5,4849.0,8781.5,7067.5,6173.5,12223.0,9291.5,7936.5,9165.0,8737.5,20082.5,19084.5,0.0,14731.5,12484.0,13167.0,16400.5,7764.5,13759.0,10846.5,10664.5,7694.0,12368.0,9198.0,10442.5,12228.5,9069.5,13445.0,13533.5,10413.5,10486.5,8058.0,12042.5,5477.5,10902.5,7622.0,7026.0,8405.0,8722.0,9705.5,10400.5,12844.5,11422.5,10950.5,12890.5,11526.5,11792.0,11229.5,10193.0,11995.0,9123.0,14326.0,14064.5,12003.5,6325.0,8485.5,8845.0,10411.0,13279.0,12412.5,9387.0,7289.5,11765.5,11256.5,10457.0,9438.5,7196.0,7827.5,7987.0,9722.0
B_Mithila3.jpg_persistence.pkl,18897.0,16704.0,16091.5,16780.5,13919.0,18886.5,17486.5,16599.5,18041.5,17418.0,19152.0,17298.0,17159.5,17615.0,16418.5,18358.0,17553.5,19779.5,16941.0,18716.0,16235.5,15407.0,18640.0,16517.5,17342.0,20768.5,19412.0,20065.0,19073.0,17564.0,17192.5,16447.0,10854.0,19578.0,17927.0,19864.5,19048.0,10542.0,14359.0,16966.5,8167.0,12002.5,14731.5,0.0,6631.0,12039.5,12882.0,10639.0,4645.5,18661.5,16481.5,15484.0,17439.5,14210.5,17411.0,18481.0,16217.0,19687.5,18868.0,16540.0,20548.0,16235.5,6420.0,12761.5,18692.5,15561.0,17169.0,14208.0,12620.5,16494.0,14836.0,16942.5,17465.0,15156.5,16684.5,16547.5,15374.0,16960.5,15790.0,16890.5,15992.5,22622.0,22280.5,20719.0,14109.5,13979.5,21601.0,17470.0,24926.0,16902.0,13207.0,12446.0,19673.5,14314.0,19931.0,11635.5,17266.0,11126.0,15191.0,19359.0
B_Mithila4.jpeg_persistence.pkl,14747.0,12598.5,11799.5,13337.0,10116.0,15609.5,13701.0,14997.5,14144.5,13168.5,15733.5,13640.0,13858.0,14291.0,12581.0,14729.5,14396.0,16553.0,13655.5,15361.0,12900.5,11749.5,15254.0,12864.5,13645.5,17947.0,15921.5,16673.0,15479.5,14158.5,13916.0,13097.0,7449.5,17996.0,15878.5,16703.0,16264.5,6758.0,11538.0,14191.5,12961.5,12821.5,12484.0,6631.0,0.0,12020.5,11957.0,9801.0,7267.5,13876.5,13157.0,12769.0,13872.0,10920.5,13670.0,14576.5,12680.0,16124.5,15108.0,12997.0,17393.0,12929.0,3164.0,10016.5,15283.5,11197.5,13928.0,9046.0,10789.5,12242.0,10661.5,13004.5,13640.5,11275.0,12843.0,12871.0,11575.5,13454.0,11806.5,14504.5,12808.0,19399.0,18848.5,17507.5,11210.5,11117.5,20136.5,14239.0,22427.5,13313.5,8006.5,9284.5,16432.0,11398.0,17694.0,7639.0,14198.0,6831.0,10552.5,16419.0
B_Mithila5.jpg_persistence.pkl,17246.0,17402.5,16946.5,16107.5,15356.5,17208.0,16882.0,12962.0,17493.5,17383.0,17586.5,16380.5,15601.0,15647.5,17462.0,16932.0,16426.0,16587.5,15369.0,16201.5,14953.5,15570.0,15557.0,16697.5,16811.5,16459.5,17363.5,16120.5,17337.0,16258.0,15987.0,14124.0,12303.0,14704.5,14133.5,17028.0,14405.5,12194.0,13237.5,13194.0,13089.0,16801.5,13167.0,12039.5,12020.5,0.0,14833.5,8693.5,10468.0,18686.0,14850.5,13639.0,16305.0,13316.0,15589.0,16557.5,14248.5,17340.5,17090.0,14381.5,17572.0,13866.0,11978.0,10949.5,15053.0,15672.5,15532.5,15572.0,13236.0,16972.5,16327.0,17156.0,17521.0,15827.5,17293.0,16206.0,16263.0,16183.0,15683.5,13341.0,13906.0,18502.5,18659.5,17453.5,12619.0,12269.0,15060.0,15197.0,19983.0,16874.0,14580.5,13126.0,17971.5,13878.5,14509.5,13578.0,14761.5,12472.5,16348.5,16174.0
B_Mithila6.jpg_persistence.pkl,15656.5,13353.0,13644.0,13709.0,12684.0,15933.0,14184.0,18568.0,14666.0,14351.5,15915.0,14107.5,14087.0,14625.0,12688.5,15119.0,14391.0,16653.5,13815.5,15663.0,13584.0,13065.0,15665.0,13405.5,14123.5,18008.5,16247.5,17101.5,15888.5,14409.5,14529.0,16471.0,11524.0,18446.5,15583.0,16838.0,15548.5,11623.0,12114.5,14867.5,15231.5,9615.5,16400.5,12882.0,11957.0,14833.5,0.0,13784.5,12752.5,14996.0,13315.5,13091.0,14095.5,12061.5,14269.0,15109.0,13195.5,16600.0,15572.5,13613.0,17984.5,13942.5,13089.5,13113.5,16069.5,13387.0,15883.0,12757.0,17239.0,13361.5,12801.5,13614.0,14266.0,12318.0,12314.0,13493.0,12592.0,14068.0,13259.0,12721.0,13442.0,19660.0,19342.0,17863.5,12595.0,11924.5,19555.5,14902.5,22484.0,13507.5,14679.5,13253.5,16770.0,11871.0,17313.5,11480.0,16153.5,13491.0,13765.5,17375.5
B_Mithila7.jpeg_persistence.pkl,12769.0,13024.0,12053.0,12395.5,11419.5,13682.0,13487.5,10640.0,14445.0,12239.0,14832.0,12941.5,12172.0,12198.0,13804.5,13743.5,13491.0,13451.5,12015.5,12838.0,11405.5,11670.0,11924.0,12925.5,13464.5,12807.5,14183.5,12825.5,14435.5,12875.0,11674.5,9280.0,7289.5,11483.5,10187.5,13427.5,11258.0,8392.5,9375.5,9863.5,14648.0,12977.5,7764.5,10639.0,9801.0,8693.5,13784.5,0.0,9511.5,13520.5,11324.0,9006.5,13353.5,9313.0,11703.0,13158.0,10298.5,14431.5,14369.5,10952.5,12792.5,9225.0,9332.5,5983.0,11779.0,9869.0,10067.5,10730.5,10890.0,11956.5,12234.0,13766.0,13248.0,12000.0,13674.0,12640.0,12554.5,12487.0,11728.5,10900.5,10101.0,15253.5,15254.5,13700.0,7715.5,8803.0,13230.5,11602.5,15959.0,13277.5,10559.5,7724.5,13247.5,9344.5,12018.0,9257.5,9039.5,7943.0,10645.5,11525.0
B_Mithila8.jpeg_persistence.pkl,17516.5,15206.5,14943.5,15278.0,12855.5,17324.5,16107.5,16082.5,16655.0,16131.5,17877.5,15860.0,15675.5,16073.0,15196.5,16881.5,16331.0,18229.0,15423.5,17157.0,14690.0,14215.0,17091.5,15127.5,15972.0,19206.5,17940.5,18504.5,17701.5,16097.5,15618.0,15701.0,10443.5,18076.5,16269.5,18258.5,17396.5,10270.0,12838.5,15384.5,7673.0,11586.5,13759.0,4645.5,7267.5,10468.0,12752.5,9511.5,0.0,17642.5,15153.5,13899.5,15965.5,12778.0,15981.5,16951.5,14762.0,18136.0,17317.0,15160.5,19099.0,14837.0,7276.5,11907.5,17157.0,14653.5,16054.0,13530.5,12019.0,15221.5,13922.0,15644.5,15921.5,13738.5,15356.0,15055.5,13989.0,15562.5,14607.0,15817.0,14452.5,21032.0,20745.0,19194.0,13169.5,12887.0,19888.5,16005.0,23265.5,15401.0,13165.5,11976.5,18460.0,13296.0,18145.5,11076.5,16037.5,10953.0,14466.5,17832.5
B_Mithila9.jpg_persistence.pkl,5398.5,4861.5,4195.0,5434.0,6324.5,6806.5,5406.0,14067.0,6341.0,4425.0,7521.0,5275.0,5780.5,5387.5,6009.5,6266.5,8535.0,7549.0,6149.0,6978.0,6301.5,5363.5,5933.0,5618.5,5323.0,8621.0,7174.0,7476.5,6908.0,5800.0,7637.0,9501.5,9227.0,13276.5,10462.5,7800.0,8411.0,9627.5,7176.0,7864.5,23706.5,19166.5,10846.5,18661.5,13876.5,18686.0,14996.0,13520.5,17642.5,0.0,5994.0,6848.5,6218.5,7116.0,4718.0,5995.0,5804.0,7246.0,6833.5,6648.5,9551.5,6638.5,14386.0,10536.5,7530.0,5668.5,7261.0,5418.5,14791.5,3953.0,5250.0,6384.5,5056.5,5980.5,6131.0,5554.0,6490.0,5477.0,5812.0,10688.5,7100.0,9930.5,9308.5,8547.5,8375.0,9570.5,14554.5,6690.5,13090.0,5831.5,8444.0,8624.5,9212.5,7705.5,11285.0,7618.5,8366.5,9956.5,5703.0,9560.0
B_Raja1.jpg_persistence.pkl,4256.0,3741.0,3960.0,2700.5,5063.0,4303.5,3329.0,12651.0,3932.5,4319.5,4671.5,2853.0,2337.0,2992.5,4144.0,3653.0,4569.5,4360.5,2211.5,3298.5,2751.5,3285.5,3233.0,3504.5,3333.5,5712.0,4506.5,4388.5,4474.5,3133.5,4419.5,8835.5,8842.0,11618.0,9669.5,4454.5,5927.5,8241.0,3842.5,4533.0,21156.0,16119.5,10664.5,16481.5,13157.0,14850.5,13315.5,11324.0,15153.5,5994.0,0.0,4400.0,3033.0,3495.0,2405.5,3222.5,2966.5,4448.5,3787.0,2727.5,7355.0,4207.0,13314.0,9329.5,4017.5,5454.0,6307.0,5999.5,15566.0,3937.5,4118.0,4207.5,3536.0,3692.5,3939.5,3023.5,4313.5,3087.5,3334.5,6064.5,3451.0,6885.0,6459.5,5575.5,6612.0,6218.0,12754.0,3265.5,10930.5,3602.0,7905.0,7722.5,6655.5,4794.0,7437.0,6671.5,7314.5,9027.0,6589.0,7017.0
B_Raja10.jpg_persistence.pkl,5145.0,5645.5,5407.0,5230.0,6334.5,6367.5,6265.0,10388.0,7099.5,4847.0,7920.5,5895.0,5053.5,5250.5,6978.0,6874.5,6976.0,6919.5,4690.5,5858.0,4934.5,5290.5,4829.5,5942.0,6322.5,6342.5,7547.0,6635.5,7688.0,5990.5,4311.5,6298.0,7896.5,9201.5,6974.0,6079.0,4596.5,6931.0,3962.5,3639.0,19926.0,16176.0,7694.0,15484.0,12769.0,13639.0,13091.0,9006.5,13899.5,6848.5,4400.0,0.0,6234.5,4433.0,4751.0,5993.5,3872.0,7201.0,7085.5,4824.0,6137.5,2857.0,12682.0,6270.5,5457.0,4393.0,4460.0,6287.0,12748.0,4876.5,5996.5,6950.0,5611.5,5825.5,6901.0,5578.0,6497.5,5662.5,5331.0,6233.0,3188.0,8747.0,8176.5,6297.0,4230.5,4638.0,10455.5,4677.5,10299.0,6229.0,8065.0,6036.5,6580.5,6187.0,7087.0,6980.0,5165.5,7498.5,5804.0,5626.5
B_Raja2.jpg_persistence.pkl,5081.0,3430.5,4380.5,2431.5,5135.0,4065.0,2029.5,14104.5,2212.0,5417.5,2717.5,1879.0,2290.0,3124.0,3027.0,1905.5,4102.5,3247.5,2891.0,2877.0,2760.0,3091.5,3886.5,2471.5,1844.0,5880.5,2839.0,4206.5,2697.5,2162.0,6263.5,10752.0,10276.5,13496.5,11496.5,4542.0,7687.0,9719.5,4950.5,5820.0,21882.5,16911.0,12368.0,17439.5,13872.0,16305.0,14095.5,13353.5,15965.5,6218.5,3033.0,6234.5,0.0,4719.0,2932.5,2765.0,4083.5,3730.5,2081.0,3795.5,9049.0,6122.0,14355.0,11391.5,4651.5,7022.5,7952.0,6901.0,17320.5,4448.5,3868.0,2595.0,2961.0,3141.0,3085.5,2162.0,3343.5,2366.0,3210.5,7447.0,5106.0,6092.5,6120.5,6554.0,8720.5,8302.0,14466.0,3705.0,11621.5,2628.0,8978.0,9073.0,8338.0,5662.5,8080.5,7480.0,9225.5,10575.5,7738.5,8710.0
B_Raja3.jpg_persistence.pkl,5745.0,4690.0,4589.0,4379.0,4240.5,5802.0,4816.0,12042.5,5677.0,5507.5,6536.5,4443.0,3846.0,4560.0,5177.5,5451.0,5559.0,6357.0,3845.5,5163.0,3109.0,3367.0,5177.0,4463.5,4834.5,7887.0,6349.5,6501.5,6262.5,4850.5,4694.5,8272.0,6664.0,12023.0,9866.5,6370.5,7525.0,6236.5,2736.0,5289.5,18838.5,14316.5,9198.0,14210.5,10920.5,13316.0,12061.5,9313.0,12778.0,7116.0,3495.0,4433.0,4719.0,0.0,4070.5,4957.0,3171.0,6246.5,5854.0,3277.0,8301.0,4355.5,11095.0,7569.0,5235.0,5081.5,6388.0,4614.0,13653.5,4662.5,4151.5,5212.5,4617.0,3364.0,5226.0,4022.5,4069.5,4328.5,3606.0,6223.5,3305.0,9101.5,8607.5,7398.5,5416.0,5214.0,13557.5,4583.5,12908.5,4804.5,6749.5,5820.5,7334.0,3808.5,8256.5,4612.5,6755.5,6933.0,5818.0,7331.0
B_Raja4.jpg_persistence.pkl,3331.0,3085.5,3061.0,2735.0,4985.0,3766.0,2647.0,12638.0,3548.0,3709.0,4203.5,2418.5,2255.5,2313.5,4234.0,3045.5,5426.0,3823.0,2755.0,3025.0,2857.5,3057.0,2463.5,3435.0,2777.0,5483.0,3782.5,3682.5,3770.0,2555.5,5143.0,8745.0,9240.5,11722.0,9458.0,4308.0,5853.0,8864.0,4515.5,4730.0,22132.5,17270.5,10442.5,17411.0,13670.0,15589.0,14269.0,11703.0,15981.5,4718.0,2405.5,4751.0,2932.5,4070.5,0.0,2622.0,2615.0,3775.0,3489.0,2880.5,7191.5,4290.0,13874.5,9496.0,3797.0,5419.0,6043.0,6020.5,15514.5,3195.5,3755.5,3938.5,2755.5,3929.0,3897.0,2656.0,4354.5,2592.5,3143.0,7127.0,3992.0,6332.5,5898.0,5299.0,6876.0,6855.5,12974.0,3231.0,10346.0,3407.0,7803.5,7809.5,6996.5,5054.0,7784.5,7059.5,6990.5,9301.0,6450.5,7098.0
B_Raja5.jpeg_persistence.pkl,3467.5,3153.0,3853.5,3704.5,5605.5,3228.0,2012.5,14336.0,2472.0,4414.0,4101.5,2345.0,2414.0,2554.5,3496.5,2588.5,6240.5,3569.5,2776.0,3345.0,3432.5,3642.0,2624.5,3351.5,2183.5,5514.5,3582.0,3668.0,3381.5,3209.0,5478.0,10045.0,10530.0,13115.0,11082.0,3813.5,6955.5,9973.0,5749.5,5488.5,23044.5,17905.5,12228.5,18481.0,14576.5,16557.5,15109.0,13158.0,16951.5,5995.0,3222.5,5993.5,2765.0,4957.0,2622.0,0.0,4255.0,2659.5,2195.5,3288.0,7740.0,5227.5,15043.0,11063.5,4192.0,6601.0,6902.5,7259.5,17131.0,4207.0,4252.5,3539.5,2517.0,3731.5,3490.5,2566.0,4058.5,3008.5,3978.0,7749.0,4390.5,5714.5,5707.5,5354.0,8462.0,7708.0,13828.5,4372.5,10321.0,2749.0,9127.0,9434.0,7146.5,6071.0,8604.0,8174.5,8235.0,10558.5,7791.0,7515.0
