,B_Dey1.jpg_persistence.pkl,B_Dey10.jpeg_persistence.pkl,B_Dey2.jpg_persistence.pkl,B_Dey3.jpeg_persistence.pkl,B_Dey4.jpg_persistence.pkl,B_Dey5.jpg_persistence.pkl,B_Dey6.jpg_persistence.pkl,B_Dey7.jpeg_persistence.pkl,B_Dey8.jpg_persistence.pkl,B_Dey9.jpg_persistence.pkl,B_Gen1.jpg_persistence.pkl,B_Gen10.jpg_persistence.pkl,B_Gen2.jpg_persistence.pkl,B_Gen3.jpg_persistence.pkl,B_Gen4.png_persistence.pkl,B_Gen5.jpeg_persistence.pkl,B_Gen6.jpg_persistence.pkl,B_Gen7.jpg_persistence.pkl,B_Gen8.jpg_persistence.pkl,B_Gen9.jpg_persistence.pkl,B_Goya1.jpg_persistence.pkl,B_Goya10.jpg_persistence.pkl,B_Goya2.jpg_persistence.pkl,B_Goya3.jpg_persistence.pkl,B_Goya4.jpg_persistence.pkl,B_Goya5.jpg_persistence.pkl,B_Goya6.jpg_persistence.pkl,B_Goya7.jpg_persistence.pkl,B_Goya8.jpg_persistence.pkl,B_Goya9.jpg_persistence.pkl,B_Klimt1.jpg_persistence.pkl,B_Klimt10.jpeg_persistence.pkl,B_Klimt2.jpg_persistence.pkl,B_Klimt3.jpg_persistence.pkl,B_Klimt4.jpg_persistence.pkl,B_Klimt5.jpg_persistence.pkl,B_Klimt6.jpg_persistence.pkl,B_Klimt7.jpg_persistence.pkl,B_Klimt8.jpg_persistence.pkl,B_Klimt9.jpg_persistence.pkl,B_Mithila1.jpg_persistence.pkl,B_Mithila10.jpg_persistence.pkl,B_Mithila2.jpg_persistence.pkl,B_Mithila3.jpg_persistence.pkl,B_Mithila4.jpeg_persistence.pkl,B_Mithila5.jpg_persistence.pkl,B_Mithila6.jpg_persistence.pkl,B_Mithila7.jpeg_persistence.pkl,B_Mithila8.jpeg_persistence.pkl,B_Mithila9.jpg_persistence.pkl,B_Raja1.jpg_persistence.pkl,B_Raja10.jpg_persistence.pkl,B_Raja2.jpg_persistence.pkl,B_Raja3.jpg_persistence.pkl,B_Raja4.jpg_persistence.pkl,B_Raja5.jpeg_persistence.pkl,B_Raja6.jpg_persistence.pkl,B_Raja7.jpg_persistence.pkl,B_Raja8.jpg_persistence.pkl,B_Raja9.jpg_persistence.pkl,B_Ren1.jpg_persistence.pkl,B_Ren10.jpg_persistence.pkl,B_Ren2.jpg_persistence.pkl,B_Ren3.jpg_persistence.pkl,B_Ren4.jpg_persistence.pkl,B_Ren5.jpg_persistence.pkl,B_Ren6.jpg_persistence.pkl,B_Ren7.jpg_persistence.pkl,B_Ren8.jpg_persistence.pkl,B_Ren9.jpeg_persistence.pkl,B_Robert1.jpg_persistence.pkl,B_Robert10.jpg_persistence.pkl,B_Robert2.jpg_persistence.pkl,B_Robert3.jpg_persistence.pkl,B_Robert4.jpg_persistence.pkl,B_Robert5.jpg_persistence.pkl,B_Robert6.jpg_persistence.pkl,B_Robert7.jpg_persistence.pkl,B_Robert8.jpg_persistence.pkl,B_Robert9.jpg_persistence.pkl,B_Sid1.jpeg_persistence.pkl,B_Sid10.jpg_persistence.pkl,B_Sid2.jpeg_persistence.pkl,B_Sid3.jpg_persistence.pkl,B_Sid4.jpg_persistence.pkl,B_Sid5.jpeg_persistence.pkl,B_Sid6.jpeg_persistence.pkl,B_Sid7.jpg_persistence.pkl,B_Sid8.jpg_persistence.pkl,B_Sid9.jpg_persistence.pkl,B_Vin1.jpg_persistence.pkl,B_Vin10.jpg_persistence.pkl,B_Vin2.jpg_persistence.pkl,B_Vin3.jpg_persistence.pkl,B_Vin4.jpg_persistence.pkl,B_Vin5.jpg_persistence.pkl,B_Vin6.jpg_persistence.pkl,B_Vin7.jpg_persistence.pkl,B_Vin8.jpeg_persistence.pkl,B_Vin9.jpg_persistence.pkl
B_Robert10.jpg_persistence.pkl,10394.0,6380.5,8829.0,5559.0,12076.5,9061.5,3673.0,16216.5,3725.0,9903.0,5698.0,3780.5,5450.0,6306.5,3710.0,2942.0,7172.0,4062.5,6589.0,5661.5,6389.0,6542.0,7267.5,3969.0,3446.0,7279.0,5232.0,6288.5,4363.5,3917.0,12411.5,19162.5,19938.0,15667.0,28363.5,7265.5,13697.5,21879.5,11868.0,10161.0,32916.5,42264.0,20885.0,24835.5,26156.0,14023.0,27487.0,26962.5,16704.0,19759.5,6196.0,8664.5,4040.0,10023.5,5774.5,6103.0,8132.0,8569.5,4791.5,8120.0,12299.0,13611.0,20188.0,16196.5,9621.0,13560.0,14402.0,13712.5,23427.5,8724.5,6957.0,0.0,5574.5,5513.0,4716.0,3959.0,6650.5,4029.0,8148.5,9643.5,9317.0,8619.5,9604.5,14117.0,12785.5,17922.5,16432.5,10071.0,17513.5,7433.0,20009.5,22029.0,18582.5,15453.0,8745.0,14944.0,16655.5,22891.0,17246.0,12579.0
B_Robert2.jpg_persistence.pkl,5545.5,5465.5,6269.0,4158.0,11201.0,5756.0,3921.0,14502.5,3146.0,6195.0,7504.0,4410.5,3614.5,3856.0,5091.0,4586.5,6726.0,5219.5,3746.0,4738.5,5431.5,5538.5,4852.5,4792.5,3253.5,5513.5,6609.5,6370.5,6705.0,4989.5,7712.0,15674.5,16593.5,13400.0,25005.0,4426.0,11142.5,17739.5,10132.5,7456.0,28185.5,38684.0,16815.5,19983.0,24336.0,12064.0,24564.5,23575.0,14289.5,15263.5,4492.5,5505.0,4810.0,7496.5,4337.0,4112.0,6357.5,6825.0,4164.5,5694.5,7739.0,10496.5,18531.5,12775.0,7523.5,9226.0,10388.0,11644.0,18108.5,4454.5,4713.0,5574.5,0.0,3574.5,4724.0,3433.0,6773.5,3862.5,5189.5,8990.0,5591.0,7733.0,7920.0,10452.0,8830.5,14096.5,13514.5,7682.5,14621.0,6298.0,15515.0,17775.5,14643.0,14073.5,9418.5,12690.5,13369.0,18198.0,13227.5,9618.0
B_Robert3.jpg_persistence.pkl,7131.5,4771.5,5573.0,4437.5,9337.5,8493.5,4111.0,12710.0,4980.0,7163.5,7528.0,4630.0,5081.5,5607.5,3956.0,5060.5,5546.5,5555.0,5586.5,5378.0,4053.0,3820.0,6370.0,4091.5,4176.0,7886.5,6880.0,6692.5,7053.5,5056.0,8683.0,15572.0,15893.5,13142.0,26174.0,7162.0,10889.5,17018.5,8598.5,7574.0,28276.5,37706.5,16827.5,20047.5,22419.0,12025.0,23684.5,23067.5,13453.0,16317.5,4462.0,6699.0,5043.5,6776.0,4398.5,5147.5,5275.0,9201.0,5607.0,5717.0,8787.0,10357.0,16873.5,12345.5,6799.0,9510.5,10658.0,10367.0,18733.5,5006.5,3102.0,5513.0,3574.5,0.0,4131.0,3872.5,5271.0,3189.5,4891.0,8508.5,6450.0,9002.5,9195.5,12030.0,9229.0,14052.5,14342.5,7516.5,16751.0,6936.5,15521.5,17608.5,14716.5,12184.5,9034.0,11004.5,13835.5,18056.0,13201.5,10770.5
B_Robert4.jpg_persistence.pkl,8455.0,6095.5,7456.5,5382.5,11598.0,8255.0,3784.5,14049.5,4836.0,9252.5,6975.5,4181.0,4847.5,5539.5,3825.5,4688.5,6282.0,5190.5,5718.0,5351.5,5288.0,5189.0,6421.5,4262.0,3739.0,7316.0,6413.5,5928.5,6378.5,4771.0,10564.0,17109.5,18129.5,14380.5,27389.5,6873.0,11898.0,19413.0,10111.0,8535.0,30318.5,40075.5,18555.0,22331.5,24807.5,13018.0,24854.0,24687.0,15410.5,17906.5,4703.0,7379.5,4500.5,7742.0,4506.5,4843.5,6586.5,8336.5,4814.0,6230.0,10161.5,11976.5,19162.0,13846.0,8217.0,11419.0,12333.5,12697.0,20689.0,6920.5,5286.5,4716.0,4724.0,4131.0,0.0,4139.5,5969.0,3527.0,5762.0,8361.0,7535.5,8383.5,8958.5,12949.0,10425.0,15540.0,15171.0,8372.5,17148.5,6809.5,17720.0,19410.5,15959.0,13663.5,8617.0,13497.5,15415.0,20057.5,15404.0,10928.0
B_Robert5.jpg_persistence.pkl,7497.5,4853.5,6691.0,4756.0,10498.0,7142.5,2591.0,15287.5,2848.0,7454.0,6608.5,3824.5,4805.5,4337.0,3919.5,3584.5,6757.0,4605.5,5434.0,5288.0,5134.0,5298.5,6109.5,3778.0,2584.0,6944.0,5961.0,5793.0,5605.5,4281.0,10008.5,17381.0,17837.5,14939.5,27243.0,6170.0,12734.0,19293.0,11016.0,8954.0,30158.5,40033.5,18797.5,22029.5,24306.0,13480.5,26397.0,25191.5,15058.0,17533.5,5255.5,7460.0,4144.0,8356.5,4688.0,4873.5,7061.0,7863.5,4210.0,6597.0,9382.5,12477.5,18837.0,14604.5,8505.5,11207.0,12007.5,11699.0,20471.5,6245.0,4740.5,3959.0,3433.0,3872.5,4139.5,0.0,5080.0,3036.5,6151.0,9671.5,7584.0,8616.0,9218.0,12476.5,10768.0,15897.0,15459.5,8836.5,16819.5,6105.0,16968.5,19592.5,16054.0,14653.0,9190.0,13310.5,15313.5,20223.0,15020.0,10530.0
B_Robert6.jpg_persistence.pkl,10464.0,6244.5,7175.5,8045.5,9366.5,10943.0,6133.0,15273.0,6599.0,9842.0,9931.5,7187.5,8276.5,8262.5,4868.5,7070.0,8668.0,8025.0,9070.5,8631.0,5925.5,6635.0,9736.5,6270.5,6429.5,10748.0,9294.0,9402.0,9186.5,7762.5,12023.5,17957.0,15941.0,16245.0,29916.0,10220.0,14827.5,17944.0,9989.0,10984.5,28052.5,37045.5,19023.0,20488.0,23137.0,15220.5,23918.5,23442.5,12875.0,19273.0,7701.0,10065.5,7556.5,9007.0,7723.0,8345.5,8803.5,11905.0,7873.0,8226.0,12226.0,13244.5,17340.5,13869.0,9350.5,11833.0,13460.0,10866.5,20947.0,8362.0,5868.5,6650.5,6773.5,5271.0,5969.0,5080.0,0.0,5708.5,7527.5,10913.0,10164.5,12196.5,12649.5,16038.0,11572.0,16388.0,17813.0,10789.0,20479.0,6626.0,17049.0,18421.5,15167.0,13480.0,11898.5,12385.0,16675.0,19664.0,14657.0,13244.0
B_Robert7.jpg_persistence.pkl,8365.0,5322.5,6854.0,4110.5,10755.5,8125.0,2913.0,13563.0,3603.0,8401.0,5601.0,2978.5,4624.0,5297.5,3950.5,3299.0,5202.0,3788.0,4930.0,4247.0,4456.0,4289.0,5803.0,2733.0,2906.0,6737.0,4965.0,5102.0,5044.5,3470.0,10291.0,16813.0,18168.5,13840.0,26526.5,6367.0,11465.0,19281.5,10016.5,8012.5,30420.5,40201.5,18296.0,22302.5,24305.5,12655.0,25103.0,24670.5,15271.0,17406.5,4232.5,6865.5,3213.0,7664.5,3908.0,4513.0,6251.0,8186.5,3810.5,6337.5,10173.5,11875.0,18870.0,13629.0,7608.0,11593.0,12325.5,12059.0,20846.5,6421.5,4622.5,4029.0,3862.5,3189.5,3527.0,3036.5,5708.5,0.0,5300.0,8246.0,7407.5,7626.5,8166.5,12377.0,10597.5,15314.5,14526.5,8000.0,16296.0,7327.5,17522.5,19776.0,16569.5,13467.5,7817.5,13195.0,14900.5,20237.0,15411.0,11175.0
B_Robert8.jpg_persistence.pkl,7626.0,7443.5,6190.0,5162.0,10839.5,9455.0,6039.5,12025.0,6651.5,9021.0,8546.0,6649.5,5549.5,6830.0,7491.5,7481.0,6421.5,7363.5,5107.5,5512.0,5435.5,4452.0,6544.0,5533.0,6208.5,7291.5,8344.5,7445.5,8830.5,6717.0,9651.0,14014.5,15902.0,12715.0,25413.0,6912.0,10034.0,17391.5,8280.0,6221.0,28074.5,37842.0,16343.0,20133.5,23635.0,11915.5,22296.0,21739.5,14583.5,16381.5,4539.0,6010.5,6189.0,5046.5,5190.5,5710.5,5202.5,9284.0,5384.5,5268.0,9194.0,10266.0,17684.5,10292.0,5944.5,9422.5,10571.0,10976.5,18668.0,5564.5,4377.5,8148.5,5189.5,4891.0,5762.0,6151.0,7527.5,5300.0,0.0,7854.0,6472.0,8552.0,8007.5,11585.0,8571.0,12914.5,13076.0,6120.5,15695.0,9026.5,15046.5,17034.5,14636.0,11073.5,9541.5,11631.0,13693.5,17119.5,13125.5,10803.0
B_Robert9.jpg_persistence.pkl,12758.5,11356.0,12216.0,7400.0,15927.5,12148.5,9428.5,10801.5,9601.5,14082.0,8707.5,8198.5,7604.5,9764.0,8769.5,9396.0,6206.0,8583.0,7135.0,6438.0,7985.0,8260.5,8134.0,7570.5,9080.5,8264.5,8662.0,7204.0,9958.5,8111.0,12339.5,15999.0,19623.0,11577.0,25090.0,8738.0,8690.0,22332.5,9209.0,6907.5,32632.0,41728.0,18291.0,25019.5,28895.5,11175.5,22625.5,23590.5,18627.5,19043.5,6045.0,7126.5,7020.5,7685.5,7908.5,7844.5,7784.5,10603.5,7321.0,7962.5,13377.0,10628.5,21783.5,12162.5,7086.0,13799.0,13653.5,16391.0,23076.5,10752.0,10351.0,9643.5,8990.0,8508.5,8361.0,9671.5,10913.0,8246.0,7854.0,0.0,8607.5,6126.0,5135.0,12732.5,11265.0,14704.5,11245.0,7211.0,14109.0,9498.5,21698.5,19854.5,15934.0,12500.5,6997.5,15365.0,13535.5,22010.5,16644.0,12051.5
B_Sid1.jpeg_persistence.pkl,5810.0,8738.5,8527.0,6534.0,13594.5,8302.0,7086.0,12749.5,7149.5,9013.5,9896.0,8138.0,4773.5,6588.0,8969.5,8414.5,9058.5,9081.0,4748.5,7073.0,6991.5,7157.5,4710.5,8323.5,6828.0,5711.0,10350.5,8220.5,9485.5,8275.0,6929.5,10913.0,16797.5,10043.0,21672.5,4024.0,8608.5,17615.0,8512.0,4607.0,27355.5,39046.5,12413.0,20101.0,26081.0,8672.5,21927.5,18988.5,15513.0,12608.0,5626.5,3814.5,8024.5,5606.0,5767.5,4790.0,5046.5,6711.5,6887.5,4512.5,6119.5,6156.5,19692.0,9344.5,5885.5,9269.5,6649.0,13395.5,17092.0,6147.0,7536.5,9317.0,5591.0,6450.0,7535.5,7584.0,10164.5,7407.5,6472.0,8607.5,0.0,9234.5,7094.5,6812.0,5160.5,9560.0,10471.0,6414.0,12187.5,9929.0,16796.5,15434.0,11592.5,13189.5,10459.0,13615.0,9361.0,17247.5,13183.5,7654.0
B_Sid10.jpg_persistence.pkl,12184.0,11531.5,12856.5,6039.0,17275.0,10639.0,7804.0,10114.5,7356.0,13502.0,5674.5,5854.0,6342.0,8567.0,9798.5,6741.5,5584.5,5362.0,5902.5,4720.5,8650.0,9182.0,6525.5,7428.0,6991.0,5746.0,4789.0,3909.0,6853.0,5737.0,13727.5,17357.5,23479.0,11750.0,24364.0,7076.5,8552.0,24294.5,12063.5,7922.5,34824.5,45340.0,19964.5,27069.0,30517.5,11736.0,26422.5,26029.5,20836.5,19475.5,5917.5,8220.0,5229.0,9903.5,6366.5,6093.5,8029.5,8582.0,5229.0,9351.0,13458.0,12558.5,24976.0,15091.0,7235.0,16106.0,15054.0,18218.0,24511.0,11055.5,10653.0,8619.5,7733.0,9002.5,8383.5,8616.0,12196.5,7626.5,8552.0,6126.0,9234.5,0.0,4794.5,12325.5,13069.0,16471.0,9839.0,5967.0,12055.5,12069.0,22687.0,23366.0,19450.5,16110.5,3325.0,18689.0,15317.0,24323.0,19998.0,12908.5
B_Sid2.jpeg_persistence.pkl,11305.5,11994.5,12858.0,6308.5,17381.5,10323.0,8271.5,10785.0,8268.5,13642.5,7158.5,7422.5,5857.0,8201.0,10361.5,8078.5,6058.5,7607.5,5753.0,5041.5,9038.0,9231.5,5746.5,7913.0,7761.5,5395.5,7821.0,6022.0,8212.0,6960.5,11982.5,14352.5,22281.5,9551.0,22183.0,6073.5,6596.5,22950.0,11045.5,5451.5,33184.5,44133.0,16742.0,25893.0,30167.5,9051.5,24624.5,22937.0,20364.0,17022.0,6081.5,6464.0,6262.5,8358.5,6787.0,6026.5,7239.5,7656.0,5963.5,8029.5,11782.0,9318.0,24442.0,12538.0,6596.5,15056.5,12464.0,18017.0,22499.0,10610.0,10764.5,9604.5,7920.0,9195.5,8958.5,9218.0,12649.5,8166.5,8007.5,5135.0,7094.5,4794.5,0.0,9614.0,10588.0,13300.0,8923.5,5663.0,10995.0,12283.0,22026.0,20982.5,16427.0,15384.5,6570.5,17911.5,12163.5,22521.5,18524.0,10434.0
B_Sid3.jpg_persistence.pkl,7507.5,13439.0,13057.0,10613.0,18526.5,11189.0,11887.5,15502.0,11438.5,11363.0,12802.0,12432.5,9278.0,10554.0,14581.5,12553.0,13776.0,13087.0,8755.0,11008.0,12013.5,12502.0,7511.5,13448.0,11410.0,8458.0,14330.5,11562.5,12426.0,12208.0,9918.0,9582.5,20365.0,10536.0,18651.5,7683.0,9875.0,20533.5,13477.0,8336.0,30220.5,43078.5,11336.0,23293.5,30858.0,8260.5,24763.0,19868.5,19567.0,13102.5,10009.0,8351.0,12142.5,10734.0,9627.5,9190.0,8956.5,7676.5,10955.0,9535.0,6817.5,7102.5,24190.0,11619.5,9982.0,13029.5,7475.5,18390.5,18350.5,10316.0,12921.5,14117.0,10452.0,12030.0,12949.0,12476.5,16038.0,12377.0,11585.0,12732.5,6812.0,12325.5,9614.0,0.0,8636.0,9193.5,10835.0,10269.0,10373.0,15440.5,21418.0,18354.5,11960.5,17909.0,13719.5,18813.0,10053.0,20488.0,16636.0,7925.0
B_Sid4.jpg_persistence.pkl,7309.5,11461.5,9710.5,10025.5,13989.0,11397.5,10449.5,13150.5,10652.5,10527.5,13661.0,11665.0,8485.5,10046.5,11647.0,11998.0,12163.5,12672.0,8365.0,10731.0,9369.5,9805.5,8842.5,11465.0,10280.0,9848.5,13934.0,12004.0,13265.5,11879.5,7862.5,8541.0,13892.0,11092.0,21635.5,7767.0,10650.0,14614.0,8347.5,6802.5,24030.0,36175.5,10278.0,17160.5,24338.0,10134.0,19708.0,16101.0,14081.0,10740.5,8835.5,6479.0,11586.0,7090.0,9224.0,8664.0,7759.0,10876.5,10450.5,7190.5,6959.0,5737.5,17618.5,7219.5,8442.5,8805.0,5007.0,13493.0,14049.0,8164.0,9457.0,12785.5,8830.5,9229.0,10425.0,10768.0,11572.0,10597.5,8571.0,11265.0,5160.5,13069.0,10588.0,8636.0,0.0,6987.0,11980.0,8984.0,14699.5,12188.0,15552.5,12022.5,10087.5,12894.0,14183.5,12304.0,8373.0,14337.0,10359.0,10573.0
B_Sid5.jpeg_persistence.pkl,11130.0,16331.5,14177.0,14463.5,18314.0,15774.5,15659.5,12619.0,15549.0,14164.0,17459.5,16262.5,13371.0,14882.5,17172.0,16731.0,16305.5,17000.5,12581.5,14781.0,13769.5,14358.0,12312.0,16294.5,15450.5,13423.5,18203.0,15647.0,17191.0,16246.5,11708.5,5136.0,15061.5,10950.0,18551.5,12167.5,11730.0,14050.0,11586.0,9374.0,22601.0,35838.5,6528.5,16603.5,25160.0,10721.0,18356.0,12685.5,16809.5,7736.5,12962.5,10529.5,15849.0,11013.5,13335.0,13111.0,11380.5,14456.5,14821.0,11685.5,10568.5,6945.5,19373.5,7809.0,11738.5,12294.5,6505.5,17681.5,12836.5,12699.5,14253.5,17922.5,14096.5,14052.5,15540.0,15897.0,16388.0,15314.5,12914.5,14704.5,9560.0,16471.0,13300.0,9193.5,6987.0,0.0,12622.5,12333.0,15732.0,17398.5,17390.0,11423.0,11238.5,15810.5,17356.5,15391.0,7262.5,14458.0,12497.0,14006.5
B_Sid6.jpeg_persistence.pkl,14991.0,17812.5,17701.0,11791.0,22343.0,15647.5,14910.0,9322.0,14459.0,18165.0,12271.5,13768.5,11920.5,13970.0,16273.0,14591.5,12382.0,13473.5,11473.0,11925.0,14040.0,14768.5,11231.5,14843.0,14213.5,10249.0,13336.0,11067.5,14076.0,13062.0,14672.0,12333.5,24101.0,4879.0,16420.0,11020.0,5840.5,24355.0,14263.0,8436.0,33807.0,45806.5,14744.0,27158.5,33244.0,7178.5,25911.5,22761.5,24143.5,16438.5,11810.5,10147.0,13069.0,12559.5,12553.0,12268.5,11679.0,12543.0,12700.0,12570.5,14801.0,9137.5,27282.5,13754.5,9921.5,18342.5,14017.5,22357.5,22869.5,15281.0,15793.5,16432.5,13514.5,14342.5,15171.0,15459.5,17813.0,14526.5,13076.0,11245.0,10471.0,9839.0,8923.5,10835.0,11980.0,12622.5,0.0,9424.0,5889.0,17812.0,24739.0,21363.5,15871.0,18826.5,9819.0,20777.5,11178.0,23969.5,20413.0,13309.5
B_Sid7.jpg_persistence.pkl,8866.5,10385.5,9804.5,5308.5,14027.5,10813.5,7850.0,9513.0,8360.0,11360.5,6908.0,7464.5,5793.5,8039.0,9851.5,8424.0,5860.5,7501.5,5643.5,5570.0,7086.0,7653.5,5596.5,8348.0,7797.0,5631.5,7455.5,5957.5,8396.5,6894.0,11202.5,12924.5,19514.0,10165.5,22924.0,6542.0,7231.5,20309.0,8383.5,5216.0,30376.5,41428.0,15526.5,22808.0,26785.5,10026.5,22921.5,21520.5,17171.5,16635.0,5185.5,6519.0,6746.5,6838.5,5897.0,5925.5,5336.5,8515.5,6578.5,6181.0,9653.0,8977.0,21217.0,11080.5,4365.5,12043.5,10725.5,14563.5,20240.5,8528.5,8049.0,10071.0,7682.5,7516.5,8372.5,8836.5,10789.0,8000.0,6120.5,7211.0,6414.0,5967.0,5663.0,10269.0,8984.0,12333.0,9424.0,0.0,12580.5,11534.0,18294.0,18925.5,15551.5,12811.0,7375.5,15146.0,12498.5,20208.5,16086.5,11273.0
B_Sid8.jpg_persistence.pkl,15962.0,19502.0,19639.5,13360.0,24761.5,16125.5,16138.0,14119.0,15275.5,19732.5,13111.0,15095.5,13024.5,14868.0,18608.5,15505.0,15622.0,14725.0,12481.0,13717.0,16347.5,16919.5,11893.5,16820.0,15312.5,10788.0,15071.0,12377.5,14437.5,14252.5,16660.0,14883.5,27593.0,7874.5,16481.0,11453.5,8629.5,28006.5,18035.5,11465.0,37380.0,49800.5,17302.5,30724.0,37018.0,8112.5,29968.5,26388.0,26755.0,18996.0,13801.5,11999.0,14479.0,15239.5,13844.5,13395.5,13677.0,11848.0,13961.5,14334.5,15520.5,12273.0,30799.0,17223.5,12568.0,20553.0,15415.0,24801.0,25810.0,17054.0,18108.5,17513.5,14621.0,16751.0,17148.5,16819.5,20479.0,16296.0,15695.0,14109.0,12187.5,12055.5,10995.0,10373.0,14699.5,15732.0,5889.0,12580.5,0.0,19930.0,27673.5,24951.5,17058.5,22320.0,12546.0,24608.0,14512.0,27467.5,23666.5,13260.0
B_Sid9.jpg_persistence.pkl,10376.5,8201.0,9785.0,8461.5,13070.5,9583.5,7373.0,17662.0,6594.5,10325.5,10665.5,7835.0,7865.0,7362.5,5797.0,7903.0,9682.5,8654.0,8572.5,8723.0,7063.0,8420.0,9729.0,7388.0,6823.0,9923.0,10026.0,9838.0,10013.0,8352.0,11286.5,19273.5,17070.0,16854.0,30008.0,9343.5,15560.0,20582.0,11387.5,11387.5,30408.0,39213.5,20348.5,22305.0,26702.0,15392.5,25883.5,25883.5,15827.0,19879.0,8066.0,9527.0,8223.0,10350.5,8749.5,8889.5,10076.5,11067.0,7847.0,8378.5,11907.0,13700.0,19506.0,15458.5,10485.0,11800.0,13921.0,13935.5,21684.5,9086.0,8391.0,7433.0,6298.0,6936.5,6809.5,6105.0,6626.0,7327.5,9026.5,9498.5,9929.0,12069.0,12283.0,15440.5,12188.0,17398.5,17812.0,11534.0,19930.0,0.0,19085.0,18692.0,15584.5,14277.0,12438.0,13825.5,16293.0,21460.5,14756.5,12796.5
B_Vin1.jpg_persistence.pkl,15159.5,15425.0,12310.0,17754.5,11648.0,20490.0,17459.0,22179.0,17755.0,15182.5,21928.5,19045.5,17861.5,18286.5,18026.0,19273.5,19774.0,20020.0,18055.0,19151.5,17012.0,16653.5,18862.0,18530.0,18001.5,20413.5,21424.5,20730.0,21437.0,19471.0,18215.0,17689.0,11148.5,23254.5,33411.5,18950.5,22064.5,12926.5,16585.0,18065.0,22548.0,27193.0,19362.5,14441.5,13642.5,22397.5,21056.0,19677.5,10073.5,20172.0,17756.0,17470.0,19488.5,15612.0,17723.0,18130.5,16891.5,21652.5,19001.0,17152.0,17589.0,17767.0,10065.5,14079.0,18200.5,12550.0,16897.5,9209.5,16859.0,12929.0,13495.0,20009.5,15515.0,15521.5,17720.0,16968.5,17049.0,17522.5,15046.5,21698.5,16796.5,22687.0,22026.0,21418.0,15552.5,17390.0,24739.0,18294.0,27673.5,19085.0,0.0,16078.0,21939.5,18337.0,23450.5,13982.0,21104.5,8679.5,13459.5,22101.5
B_Vin10.jpg_persistence.pkl,14893.0,18637.0,16018.0,19887.0,17316.5,20146.0,19868.5,18818.0,20157.0,17523.0,24006.5,21288.0,18792.0,19064.0,20267.5,21740.0,21621.0,22332.5,18667.5,20790.0,17917.5,17857.5,19332.5,20107.0,19991.5,20456.5,23639.5,22328.0,23606.5,21728.0,16430.5,11558.0,11812.5,19253.0,26071.0,18353.5,19725.0,11475.0,13782.5,16772.0,19434.5,29682.0,11596.0,13248.0,22016.0,19010.5,16696.0,12657.5,15111.0,12348.0,18796.5,15620.5,21459.0,15175.5,19245.0,18954.0,17393.5,21481.5,20658.0,16430.0,15550.5,14083.0,16595.0,10612.0,17944.0,11476.5,12111.5,16820.5,13029.0,15255.0,17006.5,22029.0,17775.5,17608.5,19410.5,19592.5,18421.5,19776.0,17034.5,19854.5,15434.0,23366.0,20982.5,18354.5,12022.5,11423.0,21363.5,18925.5,24951.5,18692.0,16078.0,0.0,15994.0,14928.0,24194.5,13219.5,13500.0,12351.5,9531.5,20302.5
B_Vin2.jpg_persistence.pkl,12309.5,17300.5,15904.5,16485.5,19493.5,12283.5,16714.5,17488.0,16390.5,16576.5,20419.0,17858.5,14875.0,13583.0,16611.5,18324.5,18253.0,18897.5,14710.5,17294.0,14892.5,15647.0,15293.0,17042.5,16558.5,15883.5,20202.0,18593.5,20017.5,18308.5,10249.5,12014.0,18370.0,14607.5,21819.0,13779.5,15439.5,19774.5,13389.0,13006.5,27859.5,40067.5,10883.5,21911.5,30680.5,13196.0,24205.0,20328.0,19503.0,13178.5,15365.5,12418.0,17970.5,12725.0,16013.5,15349.0,14535.0,14938.5,17036.0,12706.0,9547.0,10929.5,23168.0,12786.5,14418.0,14600.0,8658.5,19229.0,17091.5,14568.0,15313.5,18582.5,14643.0,14716.5,15959.0,16054.0,15167.0,16569.5,14636.0,15934.0,11592.5,19450.5,16427.0,11960.5,10087.5,11238.5,15871.0,15551.5,17058.5,15584.5,21939.5,15994.0,0.0,18200.0,20374.5,17862.0,12246.0,20204.0,16006.0,11341.0
B_Vin3.jpg_persistence.pkl,15176.5,14078.0,11363.0,13190.0,12824.0,18682.5,14599.0,15443.0,15665.5,15935.5,16391.5,14514.0,14052.5,16291.5,14554.0,15691.5,14002.5,15199.0,13439.0,14231.5,11587.5,10523.5,14312.5,13325.0,14831.5,15872.5,15959.0,14745.5,16567.5,14767.0,16064.5,15975.5,14715.0,16919.5,29873.5,15301.0,15536.5,19325.0,8545.5,12108.0,30172.0,36192.5,19315.5,22227.5,25238.5,16827.0,21756.0,22175.5,15958.0,21010.5,11701.5,12055.0,13822.0,9247.0,12798.0,13600.0,11226.0,17841.0,14289.0,12162.0,16361.0,13369.0,17292.0,11142.5,11427.0,12553.0,14927.5,13028.5,21750.0,12412.0,11433.5,15453.0,14073.5,12184.5,13663.5,14653.0,13480.0,13467.5,11073.5,12500.5,13189.5,16110.5,15384.5,17909.0,12894.0,15810.5,18826.5,12811.0,22320.0,14277.0,18337.0,14928.0,18200.0,0.0,16141.5,7869.5,15106.5,18828.0,12537.0,18003.5
