,G_Dey1.jpg_persistence.pkl,G_Dey10.jpeg_persistence.pkl,G_Dey2.jpg_persistence.pkl,G_Dey3.jpeg_persistence.pkl,G_Dey4.jpg_persistence.pkl,G_Dey5.jpg_persistence.pkl,G_Dey6.jpg_persistence.pkl,G_Dey7.jpeg_persistence.pkl,G_Dey8.jpg_persistence.pkl,G_Dey9.jpg_persistence.pkl,G_Gen1.jpg_persistence.pkl,G_Gen10.jpg_persistence.pkl,G_Gen2.jpg_persistence.pkl,G_Gen3.jpg_persistence.pkl,G_Gen4.png_persistence.pkl,G_Gen5.jpeg_persistence.pkl,G_Gen6.jpg_persistence.pkl,G_Gen7.jpg_persistence.pkl,G_Gen8.jpg_persistence.pkl,G_Gen9.jpg_persistence.pkl,G_Goya1.jpg_persistence.pkl,G_Goya10.jpg_persistence.pkl,G_Goya2.jpg_persistence.pkl,G_Goya3.jpg_persistence.pkl,G_Goya4.jpg_persistence.pkl,G_Goya5.jpg_persistence.pkl,G_Goya6.jpg_persistence.pkl,G_Goya7.jpg_persistence.pkl,G_Goya8.jpg_persistence.pkl,G_Goya9.jpg_persistence.pkl,G_Klimt1.jpg_persistence.pkl,G_Klimt10.jpeg_persistence.pkl,G_Klimt2.jpg_persistence.pkl,G_Klimt3.jpg_persistence.pkl,G_Klimt4.jpg_persistence.pkl,G_Klimt5.jpg_persistence.pkl,G_Klimt6.jpg_persistence.pkl,G_Klimt7.jpg_persistence.pkl,G_Klimt8.jpg_persistence.pkl,G_Klimt9.jpg_persistence.pkl,G_Mithila1.jpg_persistence.pkl,G_Mithila10.jpg_persistence.pkl,G_Mithila2.jpg_persistence.pkl,G_Mithila3.jpg_persistence.pkl,G_Mithila4.jpeg_persistence.pkl,G_Mithila5.jpg_persistence.pkl,G_Mithila6.jpg_persistence.pkl,G_Mithila7.jpeg_persistence.pkl,G_Mithila8.jpeg_persistence.pkl,G_Mithila9.jpg_persistence.pkl,G_Raja1.jpg_persistence.pkl,G_Raja10.jpg_persistence.pkl,G_Raja2.jpg_persistence.pkl,G_Raja3.jpg_persistence.pkl,G_Raja4.jpg_persistence.pkl,G_Raja5.jpeg_persistence.pkl,G_Raja6.jpg_persistence.pkl,G_Raja7.jpg_persistence.pkl,G_Raja8.jpg_persistence.pkl,G_Raja9.jpg_persistence.pkl,G_Ren1.jpg_persistence.pkl,G_Ren10.jpg_persistence.pkl,G_Ren2.jpg_persistence.pkl,G_Ren3.jpg_persistence.pkl,G_Ren4.jpg_persistence.pkl,G_Ren5.jpg_persistence.pkl,G_Ren6.jpg_persistence.pkl,G_Ren7.jpg_persistence.pkl,G_Ren8.jpg_persistence.pkl,G_Ren9.jpeg_persistence.pkl,G_Robert1.jpg_persistence.pkl,G_Robert10.jpg_persistence.pkl,G_Robert2.jpg_persistence.pkl,G_Robert3.jpg_persistence.pkl,G_Robert4.jpg_persistence.pkl,G_Robert5.jpg_persistence.pkl,G_Robert6.jpg_persistence.pkl,G_Robert7.jpg_persistence.pkl,G_Robert8.jpg_persistence.pkl,G_Robert9.jpg_persistence.pkl,G_Sid1.jpeg_persistence.pkl,G_Sid10.jpg_persistence.pkl,G_Sid2.jpeg_persistence.pkl,G_Sid3.jpg_persistence.pkl,G_Sid4.jpg_persistence.pkl,G_Sid5.jpeg_persistence.pkl,G_Sid6.jpeg_persistence.pkl,G_Sid7.jpg_persistence.pkl,G_Sid8.jpg_persistence.pkl,G_Sid9.jpg_persistence.pkl,G_Vin1.jpg_persistence.pkl,G_Vin10.jpg_persistence.pkl,G_Vin2.jpg_persistence.pkl,G_Vin3.jpg_persistence.pkl,G_Vin4.jpg_persistence.pkl,G_Vin5.jpg_persistence.pkl,G_Vin6.jpg_persistence.pkl,G_Vin7.jpg_persistence.pkl,G_Vin8.jpeg_persistence.pkl,G_Vin9.jpg_persistence.pkl
G_Klimt3.jpg_persistence.pkl,14106.0,17947.5,16887.0,15928.0,19145.5,16068.5,18318.0,14393.0,18989.0,16656.5,18590.0,18227.5,16994.5,16976.5,18599.0,19543.5,19028.0,18066.0,15826.0,16004.5,16247.0,16036.0,15096.5,17258.5,17847.5,16903.5,17391.5,18235.5,19389.5,17843.0,15840.0,8202.0,18010.5,0.0,27049.5,7897.0,15419.0,19887.5,12446.0,9626.5,19799.0,32838.5,9726.5,11671.5,17301.0,9837.0,11558.5,10600.0,12400.5,11076.5,15029.0,13420.0,16918.5,12520.0,16173.5,15601.0,14345.0,15730.0,15073.0,16001.0,11102.5,9332.5,18524.5,9037.5,11337.5,16316.0,9051.5,16956.0,15272.5,15177.0,17515.5,19753.5,17047.5,17385.0,19173.5,18422.0,16929.5,16081.0,15598.0,12611.0,13196.0,11586.0,9727.5,12692.0,8912.5,10308.5,7912.5,13497.5,12833.5,18465.5,11954.0,8797.5,10003.5,13625.5,11255.0,18012.5,17802.0,15249.0,21882.5,16758.0
G_Klimt4.jpg_persistence.pkl,32877.5,31913.5,27817.0,32285.0,24945.0,35970.5,35036.5,34105.0,36193.5,31921.0,38122.0,34905.5,34514.5,34048.0,33489.0,35529.5,36954.5,35677.0,35263.5,33544.5,31755.5,30792.5,34668.5,33130.0,34604.0,36546.0,35459.5,37369.5,36459.0,34633.0,24688.0,29840.5,19711.0,27049.5,0.0,27824.5,19789.0,20599.5,27590.0,23436.0,28628.0,31228.0,27843.5,28596.0,28742.5,29908.5,25721.5,27399.0,25979.0,25254.0,32858.0,32189.5,33963.0,30681.0,32588.5,32151.5,31365.0,33980.5,32036.0,32285.0,32837.0,28476.5,19031.5,26794.0,31212.0,23584.5,28960.0,22906.0,23456.5,30000.5,29759.0,34405.5,31384.5,31726.5,34444.5,32594.0,31639.0,30503.5,31848.5,30255.5,30988.0,27800.0,24694.5,27440.0,27858.5,34138.0,24467.5,29484.5,36492.5,31249.0,30723.0,27240.0,30067.5,24544.5,30995.0,22248.5,18046.5,27019.5,20821.5,27877.5
G_Klimt5.jpg_persistence.pkl,9865.0,12457.5,12109.5,10186.0,15604.0,12541.0,12584.5,10860.0,13429.5,12118.0,12926.5,12385.5,11878.0,11286.0,13294.5,13615.0,13310.0,12134.5,9978.5,10335.0,10707.0,10684.0,9199.0,11719.5,11851.5,10915.0,12004.0,12294.5,13114.5,12065.5,11304.5,8620.5,16481.0,7897.0,27824.5,0.0,15322.5,18247.0,8253.5,6938.0,24634.0,38090.5,13978.0,14676.0,19236.0,7361.5,11354.5,15609.0,13903.0,14085.5,10252.5,7920.5,10997.0,6607.0,10001.5,9741.5,8551.5,11046.0,9663.5,10674.5,9617.5,5693.5,17171.5,7986.5,6838.0,12839.0,8875.0,13083.5,16501.0,9883.5,12164.5,14175.0,11320.0,12051.5,13561.5,12817.5,11936.0,10598.5,10169.0,8419.5,8546.0,7373.5,8630.5,11727.5,7904.0,9738.5,12224.0,9133.0,13492.0,13833.0,12217.5,11175.5,9896.5,10557.0,6377.5,14710.0,15852.5,18307.5,18571.5,15147.0
G_Klimt6.jpg_persistence.pkl,22198.0,21869.0,17958.5,21160.5,17216.5,24740.0,23191.0,20319.0,24369.0,22589.5,24857.0,22787.5,21959.0,22158.0,21838.5,23905.0,23876.0,23107.0,22270.0,21003.0,20059.0,19055.0,22425.5,20890.5,22671.5,23869.5,23000.0,24052.5,24371.5,22861.0,18924.0,17759.5,17498.0,15419.0,19789.0,15322.5,0.0,11798.5,14666.0,14875.5,26676.5,34124.0,21043.5,22384.5,25765.0,17296.5,13079.5,20787.5,19395.0,19927.0,20204.0,18651.5,22041.5,17688.5,21055.5,20656.5,19370.0,22897.0,20555.0,19496.5,22204.5,16352.0,17655.5,16574.5,18954.0,16113.0,19756.5,17169.5,22004.0,20013.0,19809.5,23019.0,20599.5,19985.0,22295.0,21392.0,20054.0,19617.0,19181.0,16145.0,19636.5,14579.5,15535.0,19753.5,17832.0,21973.5,15062.5,16671.5,25696.5,19984.0,22356.0,16772.0,21349.5,14954.0,18498.5,15328.5,13056.0,23927.0,19992.0,22855.0
G_Klimt7.jpg_persistence.pkl,21765.5,19403.5,14935.0,19852.0,13002.5,24621.0,21898.0,23890.0,23143.0,20672.5,25374.5,21786.0,21687.5,21268.0,19208.0,22131.5,24238.5,23009.0,23232.0,20953.0,18802.0,18021.5,23057.5,20000.0,21684.0,24502.0,22865.5,24903.0,23295.5,21594.0,16343.5,21417.0,14141.0,19887.5,20599.5,18247.0,11798.5,0.0,13935.5,16238.0,29453.0,36789.0,23804.5,23699.5,26196.5,18960.5,16376.5,25324.0,19132.0,22214.0,20368.0,20164.0,21259.0,19038.5,20098.5,20358.0,19214.0,22228.5,20305.5,18744.5,23027.0,18365.0,14912.5,19316.5,20482.5,14094.0,21416.0,13767.5,21941.0,18792.5,16926.5,20529.5,18335.0,18353.0,20812.0,18958.5,17812.5,17891.0,19018.5,18228.5,19279.5,16041.0,15876.0,19268.0,18828.5,25042.5,18411.0,17371.0,28270.5,15645.0,22793.5,19758.5,22913.0,16929.0,21055.0,10792.0,11498.5,24896.0,14822.0,22222.5
G_Klimt8.jpg_persistence.pkl,10889.5,11163.5,9304.0,9831.5,11401.5,13234.5,11186.5,13227.5,12240.5,12339.5,13490.0,10873.5,10648.0,10060.5,10028.0,11993.0,12916.0,11384.0,10872.5,9450.0,8722.0,8237.0,10892.0,10155.0,10948.0,11927.5,11266.5,12694.0,12126.0,10731.5,10610.5,12508.0,13524.5,12446.0,27590.0,8253.5,14666.0,13935.5,0.0,9457.5,27347.0,39806.0,18764.0,17986.0,21272.0,9408.5,11394.0,21200.0,15231.0,18339.0,9141.0,7947.0,10163.5,7231.0,9425.5,9164.0,7696.0,11310.5,9620.0,7821.0,12216.0,8008.5,15333.0,11605.0,8459.5,10135.0,12102.5,10138.0,18523.0,9637.0,9904.0,11694.0,9815.5,9773.5,10907.5,10523.5,9194.5,9276.5,8806.0,6920.5,8432.0,6107.0,9929.0,12171.0,9341.0,13618.0,15656.0,8184.0,17859.0,9052.5,13614.5,14423.5,13597.0,10988.0,9318.0,10698.5,13557.0,21367.0,14426.0,16175.0
G_Klimt9.jpg_persistence.pkl,10724.0,11831.0,10689.0,11023.5,12309.5,13801.5,13876.5,14465.5,14832.0,11069.5,16361.0,13702.0,13386.5,12591.0,13473.5,14672.5,15738.5,14268.5,13109.5,12367.5,11567.5,10472.5,12403.5,12607.0,13170.5,14451.0,13899.0,15463.0,15134.5,13317.5,7661.5,10519.5,11835.0,9626.5,23436.0,6938.0,14875.5,16238.0,9457.5,0.0,23397.0,35483.0,12386.0,12721.0,14191.0,10798.0,12374.0,15892.0,11106.0,11993.5,11583.5,10460.5,12390.0,9375.0,11240.5,10700.0,10247.5,12131.0,10046.5,12132.5,10806.0,7269.0,12244.5,7323.5,9988.5,8824.0,7983.5,9977.0,12777.0,8837.5,11372.5,14458.0,10900.0,12228.5,14651.5,12898.5,12586.0,10693.5,11842.0,11008.0,9329.0,9641.0,7496.0,9256.5,7288.5,13054.5,12945.0,12995.0,14594.5,13868.0,10236.5,11953.5,8913.5,10559.0,8906.5,11511.5,11452.0,14105.0,14806.5,10154.5
G_Mithila1.jpg_persistence.pkl,29187.0,32203.5,31349.0,31353.5,30098.0,31498.0,34413.0,32727.5,35131.0,29403.0,36501.0,34393.0,34230.5,32887.0,34130.0,35322.5,36391.0,34784.0,33007.0,32880.5,31949.5,31690.5,31649.0,33601.5,33557.5,34100.5,34417.5,35607.0,35402.5,33609.0,28114.5,24848.5,25507.0,19799.0,28628.0,24634.0,26676.5,29453.0,27347.0,23397.0,0.0,15864.5,14352.5,13823.0,18511.0,26216.0,21882.5,13412.0,16975.0,14361.5,32355.5,30886.5,32684.5,28579.0,31531.5,31202.0,30103.0,30090.0,30849.0,31985.0,26308.0,25040.5,24726.5,24016.5,28123.5,27178.0,22011.5,29517.5,19418.5,29908.5,32616.5,35009.0,32383.5,33062.5,34850.0,33803.5,31689.0,31435.0,32115.5,29859.0,28243.5,27416.5,22276.5,23402.0,23167.0,26030.0,18379.5,28634.5,25694.5,33052.5,21885.5,22303.5,20771.0,29317.5,28477.0,28638.5,28580.0,14797.5,32377.0,23625.0
G_Mithila10.jpg_persistence.pkl,42953.0,44906.5,43093.5,45197.5,39925.5,45039.0,48310.5,45393.5,49173.5,42451.0,50420.0,48141.0,47883.0,46797.0,46987.5,49179.0,50267.5,48765.0,46766.5,46719.5,45363.0,44065.0,45417.5,46786.5,47440.0,48031.0,48277.5,49475.0,49461.0,47601.5,39324.0,37821.0,33736.5,32838.5,31228.0,38090.5,34124.0,36789.0,39806.0,35483.0,15864.5,0.0,26947.0,26737.5,27353.0,38591.5,32687.5,25735.5,29574.0,26556.5,45631.0,44323.0,46393.0,41863.0,45359.0,44743.0,43856.5,43623.0,43770.0,45012.5,39946.5,37726.5,32536.0,35921.0,41475.0,37815.5,34948.5,40205.0,28086.0,42568.5,44962.5,48188.5,45344.5,45734.5,47838.0,46840.5,44298.0,44476.5,45305.0,41567.0,41354.5,40081.0,34166.5,34834.5,36008.5,39530.5,29402.0,40176.5,39127.5,44302.0,34935.5,34758.0,34115.0,40225.0,41812.5,37930.0,37220.0,24517.5,41551.5,33743.5
G_Mithila2.jpg_persistence.pkl,18071.0,21844.5,21355.0,20741.0,21916.5,19917.0,23964.5,21591.5,24656.0,18793.5,25266.0,23787.0,23566.5,22423.5,23948.0,24908.5,25885.0,24214.0,21744.0,22543.5,21710.0,21029.5,20173.5,23006.5,22944.0,23064.5,23747.5,24569.5,24812.5,23186.0,17855.5,14052.5,18554.0,9726.5,27843.5,13978.0,21043.5,23804.5,18764.0,12386.0,14352.5,26947.0,0.0,7915.0,12689.0,17301.5,17525.5,7756.5,11230.5,7289.0,21701.5,20047.0,22000.5,18116.0,21021.0,20563.5,20011.0,19377.5,19461.0,21957.0,14623.0,14198.5,18479.5,13214.5,17669.5,17985.0,10831.0,20445.0,13240.5,19029.0,22056.5,24844.0,21516.0,22688.5,24690.5,23416.0,22621.5,21088.5,21876.5,19959.0,17741.5,18102.0,12564.0,13893.5,13001.0,14990.5,9948.5,20001.5,14006.0,24166.0,11255.0,12370.0,9664.5,19101.0,17355.5,20651.0,20295.0,9683.5,24392.5,15299.5
G_Mithila3.jpg_persistence.pkl,17170.5,20143.0,20541.5,19330.0,21185.0,19508.0,22654.0,23094.0,23252.0,16746.5,24978.0,22649.5,22463.5,21024.0,22227.0,23465.0,24961.0,23264.0,21476.0,21616.0,20727.0,20560.5,20277.0,22085.5,21741.5,22634.0,22658.5,24205.0,23699.0,21743.0,17508.5,16350.5,17461.0,11671.5,28596.0,14676.0,22384.5,23699.5,17986.0,12721.0,13823.0,26737.5,7915.0,0.0,8785.5,17324.5,17910.0,11388.0,6900.0,6289.0,20709.0,19905.0,20845.0,18256.0,19985.0,19753.5,18913.0,18036.0,19177.0,21313.0,15264.5,15490.0,16978.5,15249.0,17690.0,17421.0,12092.0,19692.0,11540.0,18042.5,21222.0,23291.5,20278.0,21472.5,23678.0,22091.5,20975.5,20043.0,21401.0,20500.0,16967.5,18035.0,13411.5,13757.5,12689.0,16554.0,14205.0,20136.0,15667.0,22283.5,11659.5,14955.0,9978.5,20070.5,17694.5,19899.5,19672.0,7141.0,23521.0,12838.5
G_Mithila4.jpeg_persistence.pkl,20945.5,21353.5,20867.0,21918.0,20318.0,23703.5,25202.5,26119.0,26040.0,19056.5,28343.0,25011.5,24775.5,24007.5,24110.0,25607.5,27366.0,25865.5,24982.0,24152.0,22965.5,21982.5,24103.5,24193.5,24425.5,26295.0,25470.0,27472.5,26494.5,24581.5,15637.5,19905.0,14801.0,17301.0,28742.5,19236.0,25765.0,26196.5,21272.0,14191.0,18511.0,27353.0,12689.0,8785.5,0.0,22375.0,23074.0,16591.5,10450.0,10803.5,23109.0,22422.0,23998.0,21227.5,22653.0,22107.5,21922.0,21702.0,21753.0,23874.0,19751.0,18265.0,14051.0,16791.5,21276.5,16632.5,15258.0,19104.5,8886.0,19183.5,21940.0,25079.0,21587.5,23707.5,26105.0,23790.0,23848.5,21764.0,23898.0,23001.0,20203.0,21600.0,16594.0,15798.0,16318.5,21770.0,18521.0,24818.5,20380.0,24304.0,15273.0,18761.5,14100.5,21066.5,20304.5,19737.0,19168.5,6151.0,21649.0,9188.5
G_Mithila5.jpg_persistence.pkl,11073.5,14342.0,14324.5,11877.5,17112.0,13266.0,13847.5,12149.5,14697.0,14182.0,12964.5,13874.0,12829.0,12735.0,14414.5,15086.5,13597.5,13157.5,11413.0,11237.0,12708.0,12566.0,10464.0,13144.0,13557.0,11445.5,13190.0,12536.5,14222.0,13509.0,14407.5,10123.5,17400.0,9837.0,29908.5,7361.5,17296.5,18960.5,9408.5,10798.0,26216.0,38591.5,17301.5,17324.5,22375.0,0.0,13380.5,17629.5,15385.5,17502.0,10996.5,8682.5,12647.0,7924.5,11848.0,11719.5,9915.5,12482.5,11762.0,11883.0,10397.5,7317.0,19634.0,9424.0,7214.0,14957.0,10823.0,14848.0,19556.0,12186.5,14563.0,15586.5,13621.0,13660.0,14508.0,14667.5,12807.0,12562.0,10827.0,7993.0,9709.0,8790.0,10377.5,12727.5,8836.0,9759.0,13487.0,8460.5,14368.0,12872.0,13198.0,13429.0,11897.5,11685.5,7465.5,15373.0,16860.5,22093.5,20785.0,18027.5
G_Mithila6.jpg_persistence.pkl,16790.0,18307.5,16351.5,17145.5,17971.5,18401.5,19334.5,17778.5,20130.5,18114.5,21310.0,19089.5,18894.0,17773.0,18164.5,20131.0,21263.5,19675.5,17918.5,17741.5,16837.5,15917.0,17225.0,17974.0,18631.5,19227.5,19310.5,20440.5,20333.0,18553.5,16819.5,15647.0,18082.5,11558.5,25721.5,11354.5,13079.5,16376.5,11394.0,12374.0,21882.5,32687.5,17525.5,17910.0,23074.0,13380.5,0.0,17450.5,15156.5,16718.0,16865.5,15676.5,17504.5,13773.5,17146.0,16516.5,15489.5,17329.0,15858.5,16093.5,16442.5,12797.5,18446.0,14867.0,14921.0,15945.5,15496.5,16835.0,20342.0,16401.5,17359.5,19514.5,17202.0,16774.0,18786.5,18394.5,15720.5,16890.0,16785.5,13886.5,14369.5,12603.0,13039.5,16326.5,12988.0,17200.0,13815.0,13114.0,20529.0,16105.0,17472.5,15421.5,16510.5,16292.0,15499.0,16431.0,17430.5,21388.0,20850.0,20229.0
G_Mithila7.jpeg_persistence.pkl,21985.5,25286.0,25113.5,24301.5,25517.5,24511.0,26677.5,21478.0,27606.5,22751.0,26601.0,26501.5,25144.5,25572.5,27195.0,27899.5,26666.0,26173.5,24089.5,24206.0,24657.0,24194.5,23309.0,25703.0,26232.0,24974.5,25716.0,25958.0,27668.5,26438.0,21772.5,15457.0,21987.5,10600.0,27399.0,15609.0,20787.5,25324.0,21200.0,15892.0,13412.0,25735.5,7756.5,11388.0,16591.5,17629.5,17450.5,0.0,13310.5,8980.0,23391.0,21407.0,25403.0,20629.0,24323.0,23962.5,22680.0,23167.5,23289.0,24583.5,18640.5,16560.5,21741.5,14742.0,19231.5,21755.5,14200.5,24193.0,16466.5,22709.5,25944.5,28335.0,25220.0,25852.5,27734.5,26871.0,25304.5,24272.5,23144.5,20714.0,21337.5,19879.5,16153.0,18137.5,16783.0,16746.5,10238.0,22127.0,17442.0,27148.5,16276.5,14853.0,13838.5,21867.0,18474.5,24289.0,23903.5,12975.0,27663.5,19342.0
G_Mithila8.jpeg_persistence.pkl,15582.5,16302.0,16466.0,16816.0,16582.5,18395.5,19881.0,21892.0,20808.0,13639.5,23092.0,19978.5,19840.0,18751.0,18383.0,20419.5,22458.0,20976.5,19720.0,18930.0,17772.0,17396.0,18785.5,19109.5,19363.0,20995.5,20373.5,22283.5,21386.0,19315.5,13943.0,16560.5,12901.5,12400.5,25979.0,13903.0,19395.0,19132.0,15231.0,11106.0,16975.0,29574.0,11230.5,6900.0,10450.0,15385.5,15156.5,13310.5,0.0,8370.5,17829.0,17803.5,18770.0,16162.0,17596.5,17430.5,16484.0,16309.5,16932.0,18485.5,14423.5,13893.0,12883.0,13742.0,15845.0,13491.5,10928.0,15546.0,10649.0,14860.0,17281.5,19586.5,16887.0,18304.0,20676.5,18602.0,17111.5,16797.5,19239.0,18041.5,14907.0,15427.0,11670.0,12146.5,11279.5,16514.5,14796.5,17730.0,16097.0,17925.5,10669.0,16002.0,9860.0,17745.0,16066.0,15071.0,15848.5,10177.5,19174.5,9276.0
G_Mithila9.jpg_persistence.pkl,17785.0,20206.5,20684.5,19765.5,21289.0,20164.0,22614.5,22620.5,23327.5,17372.0,25091.5,22405.5,22287.5,21318.5,22545.5,23353.5,24856.5,23129.0,21407.5,21589.0,20712.5,19982.5,20522.5,21859.0,21971.0,22648.0,22618.0,24097.5,23883.0,22052.5,16992.5,16380.0,17483.5,11076.5,25254.0,14085.5,19927.0,22214.0,18339.0,11993.5,14361.5,26556.5,7289.0,6289.0,10803.5,17502.0,16718.0,8980.0,8370.5,0.0,20621.5,19579.0,21326.5,18301.0,20176.5,19599.0,19310.0,18949.5,18842.0,21474.5,16408.5,15392.5,16869.0,14748.5,17692.0,17411.5,12556.5,19966.0,11588.0,17719.0,21124.0,23531.5,20084.5,21333.5,23968.0,21987.5,21214.0,19728.5,21194.0,20309.0,17340.5,18245.0,13770.5,14642.5,13407.0,17739.5,12074.5,20959.5,17809.5,23044.0,13209.5,15526.0,11239.5,19698.0,17263.5,20079.0,19674.5,8437.0,23381.5,12862.5
G_Raja1.jpg_persistence.pkl,7258.5,5560.5,7988.5,5068.5,12417.0,7641.0,4548.5,12131.5,5521.5,7778.0,6102.0,4515.0,3507.5,3811.5,5250.0,5557.5,5706.5,4750.5,4257.0,3715.0,4204.0,4235.0,5703.0,3932.5,4453.5,5992.0,4174.5,5768.0,5850.5,4422.5,11668.0,15330.5,17824.0,15029.0,32858.0,10252.5,20204.0,20368.0,9141.0,11583.5,32355.5,45631.0,21701.5,20709.0,23109.0,10996.5,16865.5,23391.0,17829.0,20621.5,0.0,4826.5,4034.5,6287.5,4190.0,4223.5,3947.5,5829.0,4351.0,4403.5,11793.5,10421.5,19812.0,13276.0,7156.0,11863.5,13309.0,11715.5,21816.0,5425.5,5976.5,6098.0,4556.5,4982.0,5940.0,5303.0,6497.0,4891.0,4901.5,8384.0,5842.0,9241.5,14067.5,13502.5,11091.0,15111.5,20628.5,10346.5,17496.5,8188.5,14506.5,18880.0,14699.0,12777.5,6817.5,13739.5,17716.5,24153.5,16869.0,16607.5
G_Raja10.jpg_persistence.pkl,8386.5,8577.0,10195.5,6479.5,14475.5,9170.0,7157.0,10003.5,8075.5,10178.5,7509.5,6711.5,5754.5,6263.5,7377.0,7999.0,7193.5,6296.5,5257.0,4988.0,6825.5,6243.0,6090.5,6114.0,6786.0,6404.0,6290.0,6885.0,7688.0,6861.0,11545.0,12992.0,18003.0,13420.0,32189.5,7920.5,18651.5,20164.0,7947.0,10460.5,30886.5,44323.0,20047.0,19905.0,22422.0,8682.5,15676.5,21407.0,17803.5,19579.0,4826.5,0.0,6208.0,4854.0,6084.5,5307.5,5032.5,7893.0,5937.0,6160.0,10983.0,8135.0,19684.5,11153.0,6272.5,12880.5,11824.5,12717.5,20886.5,7226.5,8501.5,8599.5,6832.0,7305.5,7996.0,7848.0,8576.0,6776.0,5616.5,6390.5,6360.0,8024.0,12572.0,13269.5,10125.5,12742.0,18363.5,9319.0,15644.5,9481.5,14261.0,16703.5,13137.0,11343.0,4945.5,14827.5,17399.5,23280.0,17814.5,16625.5
G_Raja2.jpg_persistence.pkl,5921.0,5040.5,8257.0,3868.5,12533.5,5820.5,3200.0,13838.0,3394.0,7562.5,4939.5,2869.0,3489.0,2305.0,4646.5,3655.5,5734.5,3362.5,3241.0,4212.5,3866.5,4528.0,4054.5,3318.5,2148.5,4928.0,2889.5,4535.5,3342.5,2224.5,12276.0,16467.0,18794.5,16918.5,33963.0,10997.0,22041.5,21259.0,10163.5,12390.0,32684.5,46393.0,22000.5,20845.0,23998.0,12647.0,17504.5,25403.0,18770.0,21326.5,4034.5,6208.0,0.0,6817.5,2610.0,3465.5,4269.5,5094.0,3814.5,4506.5,11160.5,11311.5,20667.5,15133.5,8441.0,12527.5,13131.5,12388.0,22241.0,5586.5,5902.0,4386.0,4078.0,4258.5,4354.5,4078.5,5999.5,5236.5,5901.5,10844.5,5816.0,10208.0,14149.5,13991.0,11315.5,15598.0,21914.0,10730.5,17310.0,8062.5,14308.0,18935.5,14490.5,14153.5,8286.5,14497.5,18502.5,24812.0,17253.5,17281.0
G_Raja3.jpg_persistence.pkl,7224.5,8394.0,9021.0,6759.0,12660.0,9326.0,8540.0,11503.0,9542.0,9505.5,9393.5,8339.0,7983.0,7258.0,8781.5,9504.0,9832.0,8352.0,6513.5,6819.0,6804.5,6079.0,5618.5,7463.5,7867.5,7447.5,8197.5,8374.5,9021.0,7998.0,10639.5,11507.0,16112.0,12520.0,30681.0,6607.0,17688.5,19038.5,7231.0,9375.0,28579.0,41863.0,18116.0,18256.0,21227.5,7924.5,13773.5,20629.0,16162.0,18301.0,6287.5,4854.0,6817.5,0.0,6041.0,5864.5,4644.5,8059.0,5942.5,5992.0,8447.5,5880.5,18028.0,9841.0,4870.0,10694.0,9168.0,10643.0,18951.5,6716.5,8316.0,9533.0,7265.5,8032.5,8691.5,8320.0,9010.0,7277.0,6617.5,6358.5,4976.0,6494.5,9871.0,10662.5,7829.0,11118.5,16084.0,7945.5,13184.0,9659.0,11651.0,13995.0,10999.0,9949.0,4686.0,13362.0,15897.5,21639.5,16496.5,15164.5
G_Raja4.jpg_persistence.pkl,5236.5,4467.5,7346.0,3182.5,11908.5,6778.5,4155.5,14071.0,4805.5,6593.0,6302.5,4041.0,4354.0,3406.5,5698.5,4859.0,6735.5,4434.0,4280.0,4428.5,4046.0,4625.5,4116.0,4216.0,3196.0,5698.5,4103.5,5686.0,4439.0,3519.5,10790.5,15257.0,17358.5,16173.5,32588.5,10001.5,21055.5,20098.5,9425.5,11240.5,31531.5,45359.0,21021.0,19985.0,22653.0,11848.0,17146.0,24323.0,17596.5,20176.5,4190.0,6084.5,2610.0,6041.0,0.0,3437.5,3438.0,4708.5,3628.5,4727.0,10285.5,10216.5,19212.5,13935.5,7340.0,11165.5,12012.0,11075.0,21013.0,4411.5,5494.5,5558.5,3679.5,4985.5,5596.5,4448.0,6629.0,4620.0,5476.5,10074.0,5306.0,9392.0,13109.0,12930.5,10544.0,14577.0,20744.5,10401.5,16276.0,8343.5,13263.5,17881.5,13462.5,13024.5,7216.0,13198.0,17078.0,23526.0,16584.5,15766.5
G_Raja5.jpeg_persistence.pkl,5846.0,5676.0,7786.5,4092.0,12671.5,5797.0,4862.0,13291.5,5620.0,7460.0,7352.5,4274.0,4505.0,4041.5,6108.0,5202.0,6928.0,4819.0,3895.5,4878.5,4712.0,4526.0,4239.5,4097.5,3675.0,5242.0,4531.5,6309.5,5478.0,4321.0,10739.5,15203.0,17025.5,15601.0,32151.5,9741.5,20656.5,20358.0,9164.0,10700.0,31202.0,44743.0,20563.5,19753.5,22107.5,11719.5,16516.5,23962.5,17430.5,19599.0,4223.5,5307.5,3465.5,5864.5,3437.5,0.0,3937.0,5110.0,2801.0,5426.5,10360.0,9892.5,19157.0,13478.5,7146.0,11267.0,11767.0,10936.0,20141.5,4183.0,5627.0,5676.5,3681.0,5516.5,6184.5,4802.0,7177.5,4774.5,6197.0,9546.0,4781.5,9035.0,12617.0,12071.0,9759.5,14705.5,20325.0,9989.0,16210.5,8484.5,13148.0,17695.5,13319.5,12160.5,6980.5,13487.0,16869.5,22682.5,16851.0,15569.5
