,Dey1.jpg_persistence.pkl,Dey10.jpeg_persistence.pkl,Dey2.jpg_persistence.pkl,Dey3.jpeg_persistence.pkl,Dey4.jpg_persistence.pkl,Dey5.jpg_persistence.pkl,Dey6.jpg_persistence.pkl,Dey7.jpeg_persistence.pkl,Dey8.jpg_persistence.pkl,Dey9.jpg_persistence.pkl,Gen1.jpg_persistence.pkl,Gen10.jpg_persistence.pkl,Gen2.jpg_persistence.pkl,Gen3.jpg_persistence.pkl,Gen4.png_persistence.pkl,Gen5.jpeg_persistence.pkl,Gen6.jpg_persistence.pkl,Gen7.jpg_persistence.pkl,Gen8.jpg_persistence.pkl,Gen9.jpg_persistence.pkl,Goya1.jpg_persistence.pkl,Goya10.jpg_persistence.pkl,Goya2.jpg_persistence.pkl,Goya3.jpg_persistence.pkl,Goya4.jpg_persistence.pkl,Goya5.jpg_persistence.pkl,Goya6.jpg_persistence.pkl,Goya7.jpg_persistence.pkl,Goya8.jpg_persistence.pkl,Goya9.jpg_persistence.pkl,Klimt1.jpg_persistence.pkl,Klimt10.jpeg_persistence.pkl,Klimt2.jpg_persistence.pkl,Klimt3.jpg_persistence.pkl,Klimt4.jpg_persistence.pkl,Klimt5.jpg_persistence.pkl,Klimt6.jpg_persistence.pkl,Klimt7.jpg_persistence.pkl,Klimt8.jpg_persistence.pkl,Klimt9.jpg_persistence.pkl,Mithila1.jpg_persistence.pkl,Mithila10.jpg_persistence.pkl,Mithila2.jpg_persistence.pkl,Mithila3.jpg_persistence.pkl,Mithila4.jpeg_persistence.pkl,Mithila5.jpg_persistence.pkl,Mithila6.jpg_persistence.pkl,Mithila7.jpeg_persistence.pkl,Mithila8.jpeg_persistence.pkl,Mithila9.jpg_persistence.pkl,Raja1.jpg_persistence.pkl,Raja10.jpg_persistence.pkl,Raja2.jpg_persistence.pkl,Raja3.jpg_persistence.pkl,Raja4.jpg_persistence.pkl,Raja5.jpeg_persistence.pkl,Raja6.jpg_persistence.pkl,Raja7.jpg_persistence.pkl,Raja8.jpg_persistence.pkl,Raja9.jpg_persistence.pkl,Ren1.jpg_persistence.pkl,Ren10.jpg_persistence.pkl,Ren2.jpg_persistence.pkl,Ren3.jpg_persistence.pkl,Ren4.jpg_persistence.pkl,Ren5.jpg_persistence.pkl,Ren6.jpg_persistence.pkl,Ren7.jpg_persistence.pkl,Ren8.jpg_persistence.pkl,Ren9.jpeg_persistence.pkl,Robert1.jpg_persistence.pkl,Robert10.jpg_persistence.pkl,Robert2.jpg_persistence.pkl,Robert3.jpg_persistence.pkl,Robert4.jpg_persistence.pkl,Robert5.jpg_persistence.pkl,Robert6.jpg_persistence.pkl,Robert7.jpg_persistence.pkl,Robert8.jpg_persistence.pkl,Robert9.jpg_persistence.pkl,Sid1.jpeg_persistence.pkl,Sid10.jpg_persistence.pkl,Sid2.jpeg_persistence.pkl,Sid3.jpg_persistence.pkl,Sid4.jpg_persistence.pkl,Sid5.jpeg_persistence.pkl,Sid6.jpeg_persistence.pkl,Sid7.jpg_persistence.pkl,Sid8.jpg_persistence.pkl,Sid9.jpg_persistence.pkl,Vin1.jpg_persistence.pkl,Vin10.jpg_persistence.pkl,Vin2.jpg_persistence.pkl,Vin3.jpg_persistence.pkl,Vin4.jpg_persistence.pkl,Vin5.jpg_persistence.pkl,Vin6.jpg_persistence.pkl,Vin7.jpg_persistence.pkl,Vin8.jpeg_persistence.pkl,Vin9.jpg_persistence.pkl
Mithila3.jpg_persistence.pkl,8422.5,32475.0,15019.0,33316.0,15987.5,23412.5,32565.0,16889.5,39509.5,18401.5,39452.5,29860.0,23293.0,35071.5,34034.5,32468.0,31842.5,38045.5,31461.5,35116.5,33408.0,31088.0,31730.5,34144.0,37219.5,31372.0,34452.5,34594.0,36935.5,34825.0,21931.0,28749.0,23446.0,11858.5,43803.5,29156.0,28504.5,7615.5,26668.5,34403.0,23679.0,10088.5,29874.0,0.0,11571.5,33993.0,30428.5,10272.5,18083.5,41710.5,20538.5,32954.0,30591.5,17271.0,22847.5,35614.0,30919.5,35371.5,33486.5,37555.0,31291.0,25756.5,6217.5,17788.5,25698.5,19528.0,34103.5,23671.5,18450.0,37884.0,23075.5,37386.5,24166.5,29176.5,30228.0,36914.0,38149.5,36770.0,42929.0,26010.5,15838.0,22623.0,24238.0,14839.0,18580.5,35014.0,5458.5,12535.5,8605.0,29214.0,29281.5,25068.5,12018.5,5180.5,24675.0,22132.5,19454.5,13912.0,14142.0,14508.0
Mithila4.jpeg_persistence.pkl,13762.0,36448.5,19909.5,35696.0,12463.5,22762.0,29867.0,23043.0,35512.0,22689.5,46015.0,34580.5,19415.0,37618.5,35224.0,33734.5,39082.5,39457.0,35744.0,40399.5,39452.0,36586.0,40109.5,35864.0,35198.0,38579.5,39218.5,40968.5,39536.5,37995.5,26239.5,39609.0,31052.5,20863.5,54135.0,37273.5,32059.0,10623.0,34836.5,42029.0,34402.5,14043.0,39513.5,11571.5,0.0,44687.5,41048.0,13255.0,24408.0,52455.5,17868.5,41492.5,25901.0,11664.5,18551.5,39272.5,38434.0,39573.0,38628.0,42556.5,39592.0,36001.0,8671.0,24376.0,33269.0,23357.0,42425.5,30679.5,13007.0,41093.5,18743.0,37453.0,19709.0,24506.5,26090.5,37300.5,43633.5,37892.0,50595.0,34698.5,16456.5,31248.5,34109.5,17632.0,24300.5,45038.0,14040.5,19174.5,17887.0,31912.5,40098.0,35239.5,22119.0,13633.0,31456.5,29698.0,22132.5,18750.0,15685.0,16440.5
Mithila5.jpg_persistence.pkl,32388.0,35531.5,29635.5,39486.0,40975.5,37266.5,45656.0,27489.0,53199.5,31276.5,34612.5,30689.5,40826.0,40060.0,41886.0,40842.5,26891.0,43938.0,34165.0,31591.5,30272.5,30156.0,21254.5,41098.0,49584.5,25705.5,35296.0,28500.5,40702.5,39373.5,29521.5,8259.0,24064.5,24971.0,13719.0,21266.0,34360.5,35596.0,20825.5,23439.5,13680.5,36776.5,19507.5,33993.0,44687.5,0.0,5733.0,34570.5,27055.5,9405.5,39807.5,20913.5,47349.0,44885.0,42647.0,38010.5,24775.5,36591.0,33035.0,36615.0,19249.0,10962.0,37488.0,25675.0,22406.5,30833.0,22240.0,24855.5,43877.5,40350.5,42605.0,46192.5,44273.5,46768.5,44869.5,45522.5,32062.5,44033.5,31812.0,19123.5,34341.5,20335.0,14976.0,33222.0,27735.0,10902.5,31620.5,28374.0,27612.5,36851.5,8827.5,12711.0,24052.0,32590.0,23249.0,22921.0,33047.0,30965.0,34419.5,34840.0
Mithila6.jpg_persistence.pkl,28995.0,34177.0,26426.5,38159.5,37669.0,35489.5,44300.0,24603.5,51884.5,28772.0,33996.0,29803.0,38224.5,38960.5,40548.0,39524.0,25909.5,42907.0,32992.5,31084.0,29321.5,29196.0,20332.5,39724.0,48267.5,24619.5,34236.0,28071.0,39748.0,38357.5,27088.5,6918.0,21674.5,21372.5,16273.0,20508.5,32198.0,32071.0,19247.5,22831.5,10404.5,33064.5,17863.0,30428.5,41048.0,5733.0,0.0,31095.0,24043.0,12441.5,37146.0,20595.5,45277.0,41584.5,39949.5,37063.5,23607.5,35303.0,31854.0,35682.0,18299.5,8402.0,33871.5,22774.5,20857.0,27846.5,21960.0,23072.0,40280.0,39426.5,39933.0,45102.5,41695.5,44646.5,43045.0,44330.5,31389.5,42706.5,31525.0,17650.0,31200.5,18186.0,12212.0,29727.5,24775.5,11338.0,28038.5,25072.5,23918.0,35578.5,7126.0,9952.0,20544.0,29095.0,21693.5,20715.5,30009.5,27436.0,30955.0,31381.0
Mithila7.jpeg_persistence.pkl,5346.0,24880.5,8807.5,25097.0,9624.0,16396.0,24815.5,13369.5,32296.5,11164.5,33803.0,23212.0,16157.0,27038.0,25463.5,23996.0,26645.0,30223.5,24426.0,28256.5,27221.0,24338.5,27672.0,25749.5,29399.5,26150.0,27423.0,28881.5,29061.5,26889.5,16314.0,30387.0,25547.5,11199.0,42492.5,24752.5,25534.5,6641.5,22341.5,29472.0,25356.5,15181.0,30970.0,10272.5,13255.0,34570.5,31095.0,0.0,16672.0,41666.5,13246.0,29028.5,23395.0,11692.0,15712.0,28085.0,25889.5,27958.5,26581.0,30621.5,28621.5,25194.5,10337.0,16057.0,22237.0,15421.5,30639.0,19414.5,17866.5,30057.0,15998.5,29505.5,17088.0,22170.0,22978.0,29003.5,31505.0,28388.5,38220.0,23826.5,10147.0,19272.0,23132.0,13123.5,14363.0,33150.5,10604.0,8091.5,10598.5,21916.5,30234.0,24552.0,14527.5,12053.5,20643.0,18293.0,14589.0,12707.0,10945.5,12971.5
Mithila8.jpeg_persistence.pkl,15226.5,29004.0,15417.0,32588.5,21892.0,26848.5,35735.0,6846.5,43137.5,19854.5,37765.5,20965.0,26854.5,35044.5,33539.0,32086.0,27326.0,39619.5,31186.0,25615.0,28391.0,22047.0,24364.0,34017.5,40030.5,25153.0,32320.5,23702.5,37321.0,34511.0,25337.5,24459.0,11708.5,16967.5,34117.5,17668.0,23158.0,16731.5,20219.0,25455.0,21037.0,22755.5,18511.0,18083.5,24408.0,27055.5,24043.0,16672.0,0.0,32425.0,24276.5,21003.5,34058.5,24819.0,27064.5,34816.5,24852.5,32783.0,29534.0,35703.5,30118.0,18730.0,19724.0,23800.0,25480.5,24024.0,32550.5,26036.0,29865.0,38080.0,27235.0,39909.0,28332.5,32055.5,33765.0,39299.5,28978.5,38280.5,37233.0,12660.5,20205.0,19916.5,21255.0,24225.5,23240.5,25973.5,17073.5,15300.0,15987.5,30632.5,24330.5,22158.0,19213.5,18970.0,27617.0,23004.0,25480.5,23732.5,22440.0,24013.0
Mithila9.jpg_persistence.pkl,39750.5,39288.0,36086.0,43278.0,47806.0,42085.0,49598.5,33278.5,57179.0,37065.5,35429.5,33851.5,46326.0,43573.5,45755.0,44754.0,29715.5,46803.5,37514.5,33746.5,33706.0,33372.0,24404.5,44766.0,53518.0,29012.5,38460.0,30441.5,43610.5,42829.0,34288.0,15066.0,27764.5,32321.0,9513.0,24335.5,37977.5,42865.5,24384.0,26019.0,20656.0,44185.0,19945.5,41710.5,52455.5,9405.5,12441.5,41666.5,32425.0,0.0,45877.0,22370.5,52367.5,51785.0,48848.5,41059.5,27708.5,39685.5,36649.0,39004.0,22347.5,17029.5,45147.5,32282.0,26352.5,36328.0,23720.0,28714.0,51155.0,42556.0,48797.5,49855.5,50196.0,51638.5,49292.5,49127.5,34025.0,47419.5,32067.5,22685.0,40918.5,25279.0,20274.0,40209.0,33131.0,11778.5,39574.5,35274.5,35366.0,40691.0,14075.0,18548.5,31584.5,40439.0,27520.5,27777.5,38510.0,38083.5,41334.0,41792.5
Raja1.jpg_persistence.pkl,15795.0,20051.5,12115.0,18617.0,7368.0,7521.5,13032.5,19535.0,19790.0,9404.0,30137.0,19901.0,4461.5,20887.0,17959.5,16663.0,24746.0,22405.5,19831.0,24797.5,24149.0,21486.0,27582.5,18699.0,18290.0,24409.5,22979.0,26856.5,22734.5,21376.0,15281.0,38182.5,34742.5,19139.5,45421.5,25632.0,28525.5,15660.0,23370.5,28280.0,32871.0,24538.0,37495.0,20538.5,17868.5,39807.5,37146.0,13246.0,24276.5,45877.0,0.0,30648.0,10939.5,9392.0,4284.5,22888.5,24720.0,22950.0,22775.5,26302.5,31182.5,30347.0,19646.5,23744.5,24117.0,18580.0,31173.5,20459.0,17796.5,24344.0,4464.5,20318.0,5356.0,10018.0,10313.5,20051.5,27750.5,20495.0,35303.5,28727.0,9033.0,22054.0,28395.5,18075.0,17430.5,36270.0,21132.5,14276.5,21848.5,16106.0,36570.0,30147.5,25110.0,22786.0,22633.0,20612.5,13552.5,20391.0,14926.0,17709.5
Raja10.jpg_persistence.pkl,28652.0,23805.5,22442.0,27664.5,33300.0,28077.5,33869.5,20218.5,41237.0,22190.0,26523.0,16623.5,31459.0,29197.5,29894.5,29085.5,18009.5,33360.5,24350.5,15956.5,20144.0,15894.0,14266.0,29612.5,37595.5,16345.0,24740.5,11776.5,30508.0,28686.0,24950.5,23487.5,20995.0,23312.0,21417.5,6677.0,27786.5,32057.0,12919.0,14102.0,22931.5,37456.5,18007.5,32954.0,41492.5,20913.5,20595.5,29028.5,21003.5,22370.5,30648.0,0.0,35859.0,37302.0,33567.5,27782.0,15666.0,25691.5,21901.0,26898.0,23440.5,15914.0,35712.5,28614.0,22391.5,29116.0,22209.0,23533.0,42441.5,30429.5,33615.5,34497.0,34719.0,34991.5,33069.5,33797.5,18486.0,32412.0,25197.5,10892.5,27799.0,14833.5,19439.5,32585.0,24866.5,16158.5,31987.5,23259.5,27275.0,25751.0,22852.5,20456.0,26150.0,33877.5,22493.5,19384.5,29206.0,31327.5,31525.5,33758.0
Raja2.jpg_persistence.pkl,25910.5,20041.0,21659.0,17093.5,16031.5,11370.0,8665.0,28651.5,10231.5,17370.5,29981.0,23488.5,8734.5,18854.5,15781.0,15345.5,27414.0,18887.0,20449.0,26529.0,25307.0,24433.0,31803.5,16929.0,11679.5,27226.5,22500.5,30356.0,20432.0,19694.5,22885.0,47461.0,44517.5,28960.5,50692.0,30894.0,35944.0,25595.5,29073.5,31439.5,41810.5,34117.0,46088.5,30591.5,25901.0,47349.0,45277.0,23395.0,34058.5,52367.5,10939.5,35859.0,0.0,14891.5,8552.5,21407.5,28001.0,21965.0,23166.0,25107.5,38230.5,38471.0,29639.0,33469.5,31715.5,26915.5,35983.0,28277.5,23262.5,21956.5,8390.5,15785.0,7155.0,2929.0,4076.5,15970.5,27973.0,17167.5,35709.5,35765.0,17908.5,28860.0,37328.5,26971.5,26285.0,42338.0,31195.5,23983.5,31980.0,16865.5,45525.0,38563.5,35208.0,33033.0,29778.5,28207.5,21661.0,30117.0,24213.5,26572.5
Raja3.jpg_persistence.pkl,14335.0,28832.5,16197.0,27374.0,5442.5,15065.5,20100.5,21415.5,24488.5,16730.5,38983.5,28142.0,10020.5,29672.5,26586.5,25437.5,33158.5,30739.5,28713.5,33402.5,32764.5,29967.5,35389.0,27399.0,25099.5,32763.0,31753.5,34943.5,31525.0,30168.0,21721.0,40759.0,33897.0,21666.5,52019.0,32626.0,28699.5,12607.5,30509.5,36471.5,35781.5,21817.0,40624.0,17271.0,11664.5,44885.0,41584.5,11692.0,24819.0,51785.0,9392.0,37302.0,14891.5,0.0,8290.5,31726.5,32863.5,31759.0,31474.0,35168.5,37370.0,35359.5,16083.5,25526.5,30126.0,20822.5,38552.0,27038.0,13932.5,33129.5,8452.5,28111.0,9180.0,14244.5,15572.0,28115.5,36485.5,29004.5,44022.5,33260.0,12280.0,28230.0,33023.5,18514.0,21888.0,42582.5,18986.5,17323.0,20823.0,24760.0,40661.0,34677.5,24841.0,19765.5,28721.5,26736.0,17815.5,21031.5,15066.0,17795.0
Raja4.jpg_persistence.pkl,18149.5,21623.5,14653.0,19911.5,8390.5,8489.5,12812.5,22359.0,17600.5,12184.0,31853.5,22128.0,3802.0,22251.5,19100.5,18079.0,26981.5,23296.0,21647.5,26613.0,25984.5,23565.0,30241.0,19917.0,17641.0,26685.5,24556.5,29038.0,24077.0,22750.0,17958.5,40759.5,37635.0,21444.5,48217.5,28507.0,30602.5,17813.5,26227.5,30641.5,35479.0,26674.0,40501.5,22847.5,18551.5,42647.0,39949.5,15712.0,27064.5,48848.5,4284.5,33567.5,8552.5,8290.5,0.0,24348.5,27084.5,24374.0,24467.0,27824.5,34004.5,33100.5,21874.5,26280.0,26930.0,20841.5,33873.0,23365.0,17425.0,25641.0,2126.5,20665.5,2916.5,8023.5,8132.0,20583.0,29442.5,21403.0,37214.0,31956.5,10863.5,24740.0,31031.0,20186.0,19897.5,39094.5,23528.5,16601.5,24291.0,17684.5,39426.0,32897.5,27383.0,25094.5,25463.5,23279.0,15800.0,22752.5,17049.5,19857.0
Raja5.jpeg_persistence.pkl,30031.5,7397.5,23481.5,6186.5,28412.5,17517.0,13251.5,29476.0,17926.0,18582.0,9665.5,16521.0,22379.5,4335.5,7290.0,7404.0,12731.0,7091.5,5583.0,14268.0,9091.0,14791.0,17900.5,6939.5,14268.0,13718.0,4610.5,19424.0,3827.0,3748.0,16002.5,40786.5,41991.5,27445.0,37383.0,23607.5,27775.0,32905.5,19882.0,16618.0,35573.5,38832.0,43300.0,35614.0,39272.5,38010.5,37063.5,28085.0,34816.5,41059.5,22888.5,27782.0,21407.5,31726.5,24348.5,0.0,14908.0,5902.0,6794.5,4190.5,25122.5,31381.0,36151.0,26361.0,20939.0,22015.0,21183.5,18183.5,37803.5,3711.0,24479.0,10234.0,24396.0,21286.5,18171.5,9687.0,11733.5,9041.5,15083.5,32490.5,24842.0,21261.0,29185.5,29409.0,21345.0,31646.0,35420.5,25309.5,31518.5,8142.0,37335.0,30381.0,32823.0,36913.0,19063.0,19004.0,21172.5,29646.0,27775.0,30347.5
Raja6.jpg_persistence.pkl,26024.5,12964.0,19071.5,16788.0,28821.0,19297.0,23057.0,19919.0,30576.5,16615.0,13723.0,11707.5,24496.0,17281.5,19100.0,18240.0,4230.5,20363.0,11151.5,13002.0,8104.0,10722.0,5636.5,18195.0,26890.0,3872.5,11994.5,11652.5,17374.0,16540.5,16240.5,27261.5,30777.0,20901.0,25418.0,11930.5,27933.5,29648.5,7010.0,6228.0,23854.0,34590.0,30723.5,30919.5,38434.0,24775.5,23607.5,25889.5,24852.5,27708.5,24720.0,15666.0,28001.0,32863.5,27084.5,14908.0,0.0,13301.0,10521.0,13542.5,15621.0,18028.5,33001.0,22023.0,13445.0,21418.5,12901.0,14352.5,37877.0,16747.0,27133.0,23277.0,27982.5,27294.0,24517.0,22540.0,11638.5,20793.0,13933.5,20562.5,23349.0,10332.0,17114.5,28151.0,18716.0,18347.5,30057.0,20384.0,25182.0,14423.0,24512.0,18224.5,24664.0,31875.0,14279.0,11555.5,21912.0,26822.0,27580.5,29519.5
Raja7.jpg_persistence.pkl,29417.5,4127.5,22175.5,5212.5,28235.5,17406.5,13886.0,27285.5,18370.5,17984.5,10179.5,14431.0,22370.0,5574.0,7197.5,7093.0,10911.0,8916.5,5879.5,12020.5,6921.0,12787.5,16098.0,6194.5,14630.0,11846.5,2767.5,17159.0,6297.0,5232.5,18326.0,38950.0,40304.0,26967.0,36716.5,21673.0,29115.5,32902.0,17115.0,15149.0,33938.5,38712.0,41881.5,35371.5,39573.0,36591.0,35303.0,27958.5,32783.0,39685.5,22950.0,25691.5,21965.0,31759.0,24374.0,5902.0,13301.0,0.0,4833.0,6602.0,26032.0,29456.5,36017.5,28065.5,21320.5,24117.5,21967.0,20822.0,37959.5,6092.5,24422.5,11021.5,24590.0,21773.0,18529.0,10304.0,8500.0,8281.5,14752.0,30796.5,25284.0,19397.5,27909.5,30100.0,22120.0,30059.5,34900.5,24664.5,30976.0,8846.0,35933.0,28786.0,32545.5,36556.5,21107.0,18229.0,22555.0,30523.5,28049.0,31038.0
Raja8.jpg_persistence.pkl,27674.0,3983.5,20490.5,7487.5,27566.0,16855.0,15353.0,24081.0,20843.5,16468.5,11013.0,11150.5,22252.5,8039.0,9689.0,8865.0,8485.0,12258.5,6015.5,8665.5,3957.5,9225.5,12939.0,8860.0,17143.0,8929.0,3609.0,13571.0,9201.5,7568.0,17667.0,35613.5,36537.5,24476.5,34041.5,17824.0,28398.5,31322.0,14343.5,12311.5,30413.0,36689.5,37790.5,33486.5,38628.0,33035.0,31854.0,26581.0,29534.0,36649.0,22775.5,21901.0,23166.0,31474.0,24467.0,6794.5,10521.0,4833.0,0.0,7908.0,23172.0,25880.5,34395.5,26476.0,19266.5,23650.0,18706.0,19740.0,37435.5,9116.0,24583.5,13897.0,24984.0,22748.5,19502.5,13274.5,6543.0,11752.5,13283.5,26936.5,23864.0,16340.0,25112.5,28941.5,20687.5,27314.0,32846.5,22649.5,28715.0,8450.5,33068.0,26114.0,30021.5,34638.5,19497.5,16074.5,22183.5,28944.5,27424.0,29982.0
Raja9.jpg_persistence.pkl,32260.5,8947.0,25361.0,8707.0,31620.5,20865.5,16963.0,30393.0,21135.0,20902.5,6692.0,17748.5,25760.5,7198.5,10199.0,10453.5,11555.0,9701.5,7534.0,14868.5,8343.0,16012.5,16451.5,9433.0,17424.0,12613.5,5720.5,18892.0,6472.5,6541.0,18509.5,39316.5,42182.0,28845.5,34715.5,23066.0,28036.0,35271.5,18941.0,15045.0,35193.5,40653.5,42759.5,37555.0,42556.5,36615.0,35682.0,30621.5,35703.5,39004.0,26302.5,26898.0,25107.5,35168.5,27824.5,4190.5,13542.5,6602.0,7908.0,0.0,22635.5,30253.5,38469.5,27394.5,19138.5,24352.5,18458.0,18111.5,41225.0,5355.0,27920.0,13205.5,27948.0,24950.0,21800.0,12702.5,10838.0,11533.0,11591.5,32178.0,27511.0,20944.0,27529.5,32389.0,23135.0,29464.5,37243.0,27055.5,33013.5,11485.0,35562.5,29333.5,33608.5,38837.5,18928.5,18928.0,24466.0,31779.5,31141.5,33432.5
Ren1.jpg_persistence.pkl,27815.0,25323.5,22785.5,28993.0,33460.0,28464.5,35093.0,25466.0,42649.5,23007.5,19607.0,24378.5,32148.5,28619.5,31424.5,30437.5,17181.0,31475.0,23017.0,25987.0,21051.5,23406.5,15321.0,30577.5,38998.0,17128.5,24772.5,24968.5,28150.0,27883.5,17135.0,21961.0,34110.5,20967.0,19513.0,20242.0,29632.5,31770.5,14439.0,17506.5,19525.0,35541.5,30970.5,31291.0,39592.0,19249.0,18299.5,28621.5,30118.0,22347.5,31182.5,23440.5,38230.5,37370.0,34004.5,25122.5,15621.0,26032.0,23172.0,22635.5,0.0,15696.0,34330.5,18189.5,9921.0,21260.0,7544.5,11919.0,37186.5,27107.5,33907.5,34870.0,35525.0,37727.5,35405.5,34371.0,25230.5,33316.0,18167.0,25406.0,27625.0,13382.5,13509.5,25999.5,18016.5,16151.5,29421.0,22634.5,24896.5,26066.0,17642.5,13445.0,23396.0,31193.5,9868.0,12306.5,21675.0,24565.5,27189.5,27908.5
Ren10.jpg_persistence.pkl,23430.5,27948.5,20078.5,31827.5,31436.0,29133.0,37875.0,18681.0,45465.0,22229.5,28997.0,23390.0,31540.0,33047.0,34267.5,33111.0,20322.0,37123.0,27066.5,24859.0,23463.5,22868.0,14749.5,33492.0,41834.5,19087.0,28492.0,22252.0,34008.5,32551.5,21732.5,11472.5,20203.0,15973.0,18942.5,14523.0,27815.0,26623.5,13030.5,17428.5,10643.5,30035.0,16932.5,25756.5,36001.0,10962.0,8402.0,25194.5,18730.0,17029.5,30347.0,15914.0,38471.0,35359.5,33100.5,31381.0,18028.5,29456.5,25880.5,30253.5,15696.0,0.0,29059.5,20194.5,15802.5,23246.0,18704.5,18014.0,36348.5,33762.5,33099.0,39018.5,34795.0,37804.5,36522.0,38296.0,25750.5,36626.5,27294.5,13390.5,24926.0,12039.0,8170.0,25759.5,19369.0,10694.5,23810.0,18915.0,19474.5,29275.0,10158.5,7707.5,16501.5,25170.5,16946.5,14935.0,25022.5,23981.5,25980.5,27314.5
Ren2.jpg_persistence.pkl,9578.5,32914.0,15582.0,33389.0,15141.5,22912.5,31608.5,18479.0,38509.0,18685.0,41213.0,30429.0,22195.5,35256.0,33730.5,32253.5,33781.5,38150.5,32269.5,35987.0,34677.0,31979.0,34420.5,34017.5,36258.5,33259.5,35306.5,36237.0,37185.0,35182.5,23300.0,32485.0,25883.0,15161.5,47113.5,31690.5,29387.0,8057.5,29129.5,36577.0,26827.5,8421.0,33271.0,6217.5,8671.0,37488.0,33871.5,10337.0,19724.0,45147.5,19646.5,35712.5,29639.0,16083.5,21874.5,36151.0,33001.0,36017.5,34395.5,38469.5,34330.5,29059.5,0.0,19997.0,27772.5,20517.5,37140.5,25878.0,16146.0,38330.5,22057.5,37095.0,23125.5,28215.0,29247.0,36699.0,39174.5,36686.0,45390.5,29088.5,15781.5,25185.0,27194.5,16065.0,20261.0,38389.5,8614.5,14141.0,12061.0,30040.5,32590.5,28225.5,15867.0,7937.0,26892.0,24642.5,20341.5,15415.5,13724.5,15053.0
Ren3.jpg_persistence.pkl,15298.0,26826.5,16089.5,28311.0,22781.5,24789.0,32454.5,20621.5,40004.0,17742.5,28633.0,28232.5,25586.5,27682.5,30180.0,28912.5,22830.0,31413.0,22791.5,30425.5,25345.5,27235.0,22988.0,29780.5,36522.5,22942.5,26516.5,30202.5,28681.5,27214.5,12568.5,24410.0,27675.0,12710.5,33882.5,24494.0,24257.5,18632.0,20288.0,25113.0,18671.5,21196.5,30643.5,17788.5,24376.0,25675.0,22774.5,16057.0,23800.0,32282.0,23744.5,28614.0,33469.5,25526.5,26280.0,26361.0,22023.0,28065.5,26476.0,27394.5,18189.5,20194.5,19997.0,0.0,14020.0,10452.5,22892.0,11252.5,20347.0,28759.0,26415.0,32956.5,28171.0,32784.0,31432.0,32535.0,30425.5,32201.5,32734.0,26245.0,20158.5,16417.0,16239.5,9602.0,10389.0,26586.5,16523.5,14662.5,13150.5,23921.0,21810.5,16822.5,14324.5,17802.0,11214.0,12290.0,12876.0,7662.0,12672.0,11177.5
Ren4.jpg_persistence.pkl,22067.0,21084.0,17395.0,24298.0,26662.5,23508.5,30358.0,20816.0,37666.5,17449.0,18526.5,22053.0,25376.0,23875.0,26781.5,25744.0,14319.0,26935.0,18500.0,23467.5,17249.0,21009.5,14791.5,25783.5,34163.5,14414.0,20083.5,23528.0,23550.0,23199.5,11253.5,23582.5,29760.0,16194.5,24707.5,18534.0,24381.0,26032.0,13509.5,15920.0,18961.5,29006.0,28300.5,25698.5,33269.0,22406.5,20857.0,22237.0,25480.5,26352.5,24117.0,22391.5,31715.5,30126.0,26930.0,20939.0,13445.0,21320.5,19266.5,19138.5,9921.0,15802.5,27772.5,14020.0,0.0,15819.5,12065.5,6988.5,31477.0,22693.5,26873.0,29966.5,28245.0,31251.5,29809.5,29505.0,22218.0,28429.5,20318.0,22241.5,22278.5,10839.0,11836.5,21295.0,12865.0,18065.0,24309.0,17292.5,19959.5,21754.0,19494.0,13767.0,19329.5,25905.0,7951.0,7409.0,16021.0,19797.0,21103.0,22630.5
Ren5.jpg_persistence.pkl,15957.5,23830.5,15824.5,23687.5,18317.5,21431.0,26815.5,20855.0,33939.0,15878.0,27682.0,27377.5,19813.0,22413.5,25086.5,24383.5,22181.0,24484.0,19126.0,29041.5,23446.5,26297.5,23262.5,24828.0,30444.0,21970.5,22894.0,28886.0,22956.5,22429.0,9419.5,30182.0,29495.5,15131.5,36498.0,24741.5,21802.5,18298.0,20550.0,24671.0,23499.5,22951.5,33198.0,19528.0,23357.0,30833.0,27846.5,15421.5,24024.0,36328.0,18580.0,29116.0,26915.5,20822.5,20841.5,22015.0,21418.5,24117.5,23650.0,24352.5,21260.0,23246.0,20517.5,10452.5,15819.5,0.0,24163.5,12818.0,19953.5,23883.5,21085.0,26554.0,22259.5,26293.0,25534.5,26140.0,27938.0,26036.5,32117.5,27303.5,17186.0,17208.5,20230.0,11572.5,9748.5,29011.5,19064.5,15878.5,16310.5,20110.0,27341.5,21125.0,18385.0,19879.0,13747.0,13684.5,9147.5,11548.0,10789.5,12234.0
