,R_Dey1.jpg_persistence.pkl,R_Dey10.jpeg_persistence.pkl,R_Dey2.jpg_persistence.pkl,R_Dey3.jpeg_persistence.pkl,R_Dey4.jpg_persistence.pkl,R_Dey5.jpg_persistence.pkl,R_Dey6.jpg_persistence.pkl,R_Dey7.jpeg_persistence.pkl,R_Dey8.jpg_persistence.pkl,R_Dey9.jpg_persistence.pkl,R_Gen1.jpg_persistence.pkl,R_Gen10.jpg_persistence.pkl,R_Gen2.jpg_persistence.pkl,R_Gen3.jpg_persistence.pkl,R_Gen4.png_persistence.pkl,R_Gen5.jpeg_persistence.pkl,R_Gen6.jpg_persistence.pkl,R_Gen7.jpg_persistence.pkl,R_Gen8.jpg_persistence.pkl,R_Gen9.jpg_persistence.pkl,R_Goya1.jpg_persistence.pkl,R_Goya10.jpg_persistence.pkl,R_Goya2.jpg_persistence.pkl,R_Goya3.jpg_persistence.pkl,R_Goya4.jpg_persistence.pkl,R_Goya5.jpg_persistence.pkl,R_Goya6.jpg_persistence.pkl,R_Goya7.jpg_persistence.pkl,R_Goya8.jpg_persistence.pkl,R_Goya9.jpg_persistence.pkl,R_Klimt1.jpg_persistence.pkl,R_Klimt10.jpeg_persistence.pkl,R_Klimt2.jpg_persistence.pkl,R_Klimt3.jpg_persistence.pkl,R_Klimt4.jpg_persistence.pkl,R_Klimt5.jpg_persistence.pkl,R_Klimt6.jpg_persistence.pkl,R_Klimt7.jpg_persistence.pkl,R_Klimt8.jpg_persistence.pkl,R_Klimt9.jpg_persistence.pkl,R_Mithila1.jpg_persistence.pkl,R_Mithila10.jpg_persistence.pkl,R_Mithila2.jpg_persistence.pkl,R_Mithila3.jpg_persistence.pkl,R_Mithila4.jpeg_persistence.pkl,R_Mithila5.jpg_persistence.pkl,R_Mithila6.jpg_persistence.pkl,R_Mithila7.jpeg_persistence.pkl,R_Mithila8.jpeg_persistence.pkl,R_Mithila9.jpg_persistence.pkl,R_Raja1.jpg_persistence.pkl,R_Raja10.jpg_persistence.pkl,R_Raja2.jpg_persistence.pkl,R_Raja3.jpg_persistence.pkl,R_Raja4.jpg_persistence.pkl,R_Raja5.jpeg_persistence.pkl,R_Raja6.jpg_persistence.pkl,R_Raja7.jpg_persistence.pkl,R_Raja8.jpg_persistence.pkl,R_Raja9.jpg_persistence.pkl,R_Ren1.jpg_persistence.pkl,R_Ren10.jpg_persistence.pkl,R_Ren2.jpg_persistence.pkl,R_Ren3.jpg_persistence.pkl,R_Ren4.jpg_persistence.pkl,R_Ren5.jpg_persistence.pkl,R_Ren6.jpg_persistence.pkl,R_Ren7.jpg_persistence.pkl,R_Ren8.jpg_persistence.pkl,R_Ren9.jpeg_persistence.pkl,R_Robert1.jpg_persistence.pkl,R_Robert10.jpg_persistence.pkl,R_Robert2.jpg_persistence.pkl,R_Robert3.jpg_persistence.pkl,R_Robert4.jpg_persistence.pkl,R_Robert5.jpg_persistence.pkl,R_Robert6.jpg_persistence.pkl,R_Robert7.jpg_persistence.pkl,R_Robert8.jpg_persistence.pkl,R_Robert9.jpg_persistence.pkl,R_Sid1.jpeg_persistence.pkl,R_Sid10.jpg_persistence.pkl,R_Sid2.jpeg_persistence.pkl,R_Sid3.jpg_persistence.pkl,R_Sid4.jpg_persistence.pkl,R_Sid5.jpeg_persistence.pkl,R_Sid6.jpeg_persistence.pkl,R_Sid7.jpg_persistence.pkl,R_Sid8.jpg_persistence.pkl,R_Sid9.jpg_persistence.pkl,R_Vin1.jpg_persistence.pkl,R_Vin10.jpg_persistence.pkl,R_Vin2.jpg_persistence.pkl,R_Vin3.jpg_persistence.pkl,R_Vin4.jpg_persistence.pkl,R_Vin5.jpg_persistence.pkl,R_Vin6.jpg_persistence.pkl,R_Vin7.jpg_persistence.pkl,R_Vin8.jpeg_persistence.pkl,R_Vin9.jpg_persistence.pkl
R_Goya3.jpg_persistence.pkl,4385.0,2257.5,3215.0,2792.5,4521.0,3342.5,2264.5,13019.5,2416.0,3881.5,4274.0,1906.5,2359.5,2723.0,2323.0,2856.5,4790.0,5158.5,3144.5,3450.5,2451.0,2108.5,3919.5,0.0,1754.0,7825.0,2977.0,4981.5,3267.5,2133.5,5692.0,9614.5,10179.0,11024.5,6761.0,6231.5,5880.0,6013.5,4446.5,5689.0,14076.0,12790.5,8211.0,13591.0,11540.5,12879.0,9862.0,11295.5,11010.0,4558.5,2718.5,5023.0,1737.0,3763.5,2617.0,2918.0,4102.0,2869.0,3123.0,3406.5,11442.0,5083.5,12105.0,10340.0,5548.0,6718.5,9491.0,5156.5,14651.5,2822.0,2950.5,2081.5,2486.0,2634.0,2515.5,2088.0,2558.0,2405.5,3123.5,3308.5,3825.5,4699.5,4336.0,6013.0,8300.5,6348.0,8379.0,3572.5,10240.0,2298.0,9805.0,9384.0,7218.5,4668.0,5447.0,5963.0,6207.0,11673.5,5978.0,8211.5
R_Goya4.jpg_persistence.pkl,4689.5,2375.5,3517.5,3447.5,4801.0,3734.0,1568.5,13606.0,1512.0,4532.0,3801.0,1914.0,2720.0,2881.0,2049.0,2014.0,4769.0,4747.0,3215.0,3730.5,2860.5,2810.0,4392.0,1754.0,0.0,7989.0,3360.0,4736.5,3134.5,2366.5,6324.5,10356.5,11036.0,11550.5,7114.0,7280.0,6570.5,6459.0,5037.5,6358.5,14817.0,13315.5,8984.5,14329.5,12453.5,13665.0,10436.0,12072.0,11693.0,4847.5,3605.5,5844.5,2003.5,4208.0,2814.0,3475.0,4781.0,2993.5,3879.0,4237.5,11620.0,5981.0,12863.0,11134.5,5737.0,7450.5,10333.5,5623.5,15384.5,3204.5,3083.0,1801.5,2767.0,2760.5,2175.0,1727.5,2600.0,2451.0,3180.5,3570.5,4673.0,5447.5,5174.0,6925.0,9297.5,6888.0,9315.5,4439.5,11173.0,2103.5,9975.0,10005.0,7637.0,5394.0,5991.5,6535.0,6812.0,12399.0,6663.0,9026.5
R_Goya5.jpg_persistence.pkl,7166.0,8592.5,9760.5,8747.0,11131.0,6844.0,7850.5,8651.0,8007.5,7964.5,6783.0,7196.0,7840.5,7072.5,9631.5,7130.5,6396.0,4562.5,6020.5,7823.5,7425.0,7837.0,5834.0,7825.0,7989.0,0.0,6387.0,4407.5,5965.0,6715.0,11351.5,9988.5,9855.5,12835.0,13494.0,9359.5,9850.5,12664.5,9747.5,11598.0,16717.5,17370.5,9561.0,16448.0,15054.0,11860.5,13490.0,11654.0,13097.0,10882.5,7776.5,8140.0,8132.5,6917.5,6364.0,6898.5,6956.5,8863.5,8808.5,9199.5,5595.0,8684.5,16341.5,8002.0,4726.0,8288.5,9335.5,6668.5,13300.0,7696.5,9791.0,8839.5,9440.0,9581.5,9555.5,9098.5,9774.5,9395.5,8701.0,7855.5,7955.5,10768.5,9109.5,10917.0,10159.0,5520.5,12497.5,8393.5,14819.0,8896.5,5892.5,7322.0,7848.5,7510.5,7051.5,7713.5,11246.5,10913.0,9227.0,11496.0
R_Goya6.jpg_persistence.pkl,4133.0,3684.0,4379.5,3408.0,5583.5,3228.0,3724.0,11622.0,3640.0,3489.0,5251.5,2688.5,3074.0,2483.0,4339.0,3667.0,4526.0,4839.5,3546.5,3489.0,2605.0,3013.5,3108.0,2977.0,3360.0,6387.0,0.0,4708.5,3345.5,2464.0,5867.5,8433.0,8828.0,10467.0,8002.0,5536.5,6147.5,7237.5,4595.5,6340.5,13754.5,13485.5,7365.5,12884.0,10587.0,12210.5,10132.0,10149.0,10588.0,5513.0,3009.0,4739.0,3183.5,3897.0,2567.0,2386.5,3071.0,4104.5,3253.5,3818.5,9656.5,4271.5,11663.5,8967.0,4459.5,5314.5,8186.0,4769.5,13132.0,3019.5,4376.5,3880.5,3949.0,4099.5,4514.0,3873.5,4370.5,3872.5,4018.5,3844.0,3660.5,5358.0,4456.0,5614.5,7421.5,5311.0,8001.5,3844.0,9937.5,3804.5,8718.5,8008.0,5679.5,4003.5,4239.0,4936.5,6459.5,10333.0,5073.0,7048.5
R_Goya7.jpg_persistence.pkl,5698.0,5626.5,7224.5,6541.0,8648.0,4849.0,4794.5,10908.5,4773.5,6611.0,4558.0,4206.5,5570.0,4950.5,6404.0,3851.0,4270.0,2407.0,3993.0,5677.0,5131.5,5157.5,4444.0,4981.5,4736.5,4407.5,4708.5,0.0,3581.0,4034.5,9464.0,10470.5,10462.0,12974.5,10956.0,8658.0,8639.5,10122.0,7657.5,9504.5,17220.5,16660.5,9953.0,16567.5,14572.5,13525.5,13180.0,12148.0,13804.5,8504.5,5752.5,7563.5,5351.0,4835.0,3997.5,5366.5,5583.5,6151.0,6839.0,6994.0,7532.0,7521.5,15446.5,9197.0,3445.0,7975.0,10126.5,5052.0,14551.0,5424.0,7027.5,5671.0,6694.5,6659.5,6373.0,5910.5,6768.5,6354.5,6119.0,5445.5,6278.0,8576.5,7321.0,9616.5,10213.5,5579.0,11653.0,6140.5,13725.5,5695.0,6604.5,8416.0,7007.5,6387.5,5860.0,6955.0,9269.0,11885.0,8359.0,10796.0
R_Goya8.jpg_persistence.pkl,5212.5,4082.5,5331.0,4719.5,6560.0,3929.5,2916.5,11889.5,3172.5,5385.0,3678.5,2578.5,3583.5,2811.0,4458.0,2548.0,3074.0,3539.0,2538.5,3433.5,3421.5,3600.0,3937.0,3267.5,3134.5,5965.0,3345.5,3581.0,0.0,2538.5,7563.0,9184.0,10222.0,11200.5,8777.5,6986.0,6377.0,7874.5,5654.0,7497.5,14939.5,13907.5,8352.0,14627.5,12983.5,12328.0,10504.0,11280.5,11586.0,6406.0,3989.0,5401.0,3534.0,3875.0,3053.0,3976.0,4101.5,4733.0,5036.5,5203.5,9609.0,5862.5,13611.0,9878.5,4470.5,6987.0,9269.0,5422.5,14351.5,4374.5,4981.5,3869.0,4613.0,4629.5,4552.5,3976.0,4734.5,4334.5,4233.0,3599.5,4945.0,6636.0,5508.0,7940.5,8765.5,5381.5,9644.5,4447.5,11868.0,3889.5,8266.5,8466.0,6593.0,5464.0,5039.0,5887.5,7788.0,11744.5,7081.5,9317.5
R_Goya9.jpg_persistence.pkl,3891.0,2766.5,3844.5,3192.5,5151.0,2670.5,2373.0,12273.0,2788.5,3658.5,4120.0,1735.0,2870.0,2135.5,3327.0,2863.0,4178.5,4338.5,2511.5,3148.0,2278.5,2242.5,3013.0,2133.5,2366.5,6715.0,2464.0,4034.5,2538.5,0.0,6021.0,8997.0,9434.5,10903.0,7472.5,6223.5,5913.0,6677.5,4375.5,6038.0,14109.5,13321.5,7772.5,13547.0,11562.5,12404.0,10074.0,10784.0,10888.5,5011.5,2766.0,4962.5,2239.5,3234.0,2027.5,2582.5,3378.5,3450.5,3441.5,3629.5,10281.5,4749.0,12133.5,9675.5,4679.0,6094.5,8942.5,4570.0,14012.0,2862.0,3734.0,2876.0,3295.5,3405.5,3499.0,2823.5,3578.5,3158.5,3775.0,3291.0,3556.5,5233.0,4321.0,6337.5,7922.0,5614.0,8563.5,3468.5,10441.0,2863.0,8682.5,8580.5,6320.5,4196.0,4832.0,5186.0,6229.5,11003.5,5626.5,7980.0
R_Klimt1.jpg_persistence.pkl,6978.0,6009.0,3562.5,4227.0,3001.0,6785.0,6516.0,12954.5,7059.0,5172.0,8925.5,5981.0,5458.0,5440.5,5864.0,7587.0,8947.5,9858.0,7328.5,5882.5,5308.0,5484.0,7256.5,5692.0,6324.5,11351.5,5867.5,9464.0,7563.0,6021.0,0.0,6748.0,8172.0,10364.0,7549.5,6747.5,7250.5,7572.0,5635.5,5009.5,10934.0,13671.0,6050.5,8899.5,7918.5,12616.0,11433.0,7594.0,8141.5,3924.0,5246.5,5676.0,5833.5,6869.5,6545.0,5458.0,5390.5,6848.5,3576.0,4240.0,14751.5,5446.5,8144.5,9924.5,8138.0,5465.0,7062.5,7525.5,12968.0,5582.0,3650.0,6076.5,4259.0,4664.5,6727.0,5733.5,5923.5,4701.5,6270.0,6806.5,5318.0,6268.0,5772.5,3437.5,6693.5,9025.5,8207.5,6084.0,8179.0,6292.0,13379.0,7554.5,7094.0,5885.0,5815.5,5689.0,6286.5,12433.5,6240.5,6226.0
R_Klimt10.jpeg_persistence.pkl,9350.5,10234.5,8711.5,8222.0,7943.5,9383.0,10149.5,10485.0,10977.0,8396.5,11598.0,9245.5,9620.5,8299.0,10805.5,10162.5,10237.0,10461.0,9070.5,8580.5,8465.0,9040.0,8527.0,9614.5,10356.5,9988.5,8433.0,10470.5,9184.0,8997.0,6748.0,0.0,6260.5,8759.0,11014.0,7114.5,8865.5,11292.0,9114.5,7267.5,9206.5,14644.5,4583.0,8448.0,7703.0,8900.0,11927.0,4910.0,6401.0,7970.0,8152.5,6666.5,9714.5,8490.5,8851.5,8166.0,6633.5,10387.0,7979.5,8102.5,13354.0,7129.5,7537.5,7341.0,9284.5,5761.5,4596.0,9253.0,10631.0,9019.0,8791.5,10600.5,9239.5,9233.5,11382.0,10172.0,10734.0,9198.5,9598.5,9631.0,7827.5,9860.0,8623.0,6830.0,5227.5,9509.0,8703.5,8674.0,8219.0,10352.5,12991.0,5354.0,6245.5,8167.5,6831.5,6131.5,8411.0,11269.5,8207.5,8328.5
R_Klimt2.jpg_persistence.pkl,7712.5,10121.5,9873.0,8480.0,9328.5,8576.5,10947.0,9421.0,11555.5,7644.0,12063.5,9818.5,10431.0,9217.5,11217.0,11337.0,11019.5,10517.5,9604.0,9548.0,8931.0,9125.0,7526.0,10179.0,11036.0,9855.5,8828.0,10462.0,10222.0,9434.5,8172.0,6260.5,0.0,11239.0,12350.5,7874.0,10212.0,12102.0,9707.0,8997.0,12314.5,16319.0,6082.5,9934.0,7551.0,10611.5,13804.5,6310.0,9012.0,9713.0,8452.0,7653.5,9888.5,8569.5,8771.5,8084.5,7164.5,9948.5,8366.0,8557.5,11739.5,7512.0,10293.0,4333.0,8943.0,4741.5,3898.5,7378.5,7239.5,8498.5,9737.5,11060.5,9887.5,10007.0,11977.0,10772.5,11150.5,10102.0,10693.5,10609.5,7756.0,10387.5,8995.0,6969.5,5386.0,9195.5,9928.0,9086.5,9727.0,10583.0,11609.5,5711.0,6789.0,6714.0,7969.0,6302.5,9080.5,6721.5,6592.0,7093.5
R_Klimt3.jpg_persistence.pkl,13261.0,12022.5,11054.5,10077.0,10264.0,11957.5,11539.0,15110.5,12205.5,12060.0,12936.0,11250.5,10425.5,9755.5,11242.0,11601.0,11873.5,13043.5,11289.5,9890.5,10077.0,10762.0,11972.5,11024.5,11550.5,12835.0,10467.0,12974.5,11200.5,10903.0,10364.0,8759.0,11239.0,0.0,9106.5,7779.0,8083.0,9742.5,8584.5,6837.0,6666.0,8414.0,7872.5,9499.5,8552.5,7168.5,9239.5,10267.5,5867.0,10300.0,9855.5,7462.0,11137.5,10510.5,11505.0,11207.5,9640.0,11800.5,10108.0,9252.0,16578.5,8322.0,6721.0,11636.0,12221.5,10883.5,9551.0,13415.0,13427.0,12300.5,10968.5,11540.5,10489.5,10112.5,11739.0,11480.5,10955.0,10673.5,10291.0,10006.5,9657.5,9205.0,9084.5,9374.0,7343.0,12298.5,6295.5,9568.0,4629.5,11767.5,16295.0,11429.5,8278.5,12160.0,8976.5,9082.5,8134.0,15000.5,12591.5,13332.0
R_Klimt4.jpg_persistence.pkl,9977.0,6811.0,6715.0,6244.5,5891.5,8611.5,7203.0,17240.0,7712.0,8742.5,9788.0,7379.0,6567.0,6799.0,5481.0,8384.0,9720.0,11278.0,8621.5,7011.5,6741.5,6563.0,9355.5,6761.0,7114.0,13494.0,8002.0,10956.0,8777.5,7472.5,7549.5,11014.0,12350.5,9106.5,0.0,7185.0,5744.5,4791.5,5236.5,4359.5,10968.0,9090.0,8383.0,13807.0,12594.5,12252.5,8171.5,13231.5,10084.0,6505.5,6465.0,6894.0,6327.0,7465.5,8478.5,8067.0,7534.5,6984.0,6198.5,5597.5,17012.0,6721.5,10368.5,14252.0,10927.5,10245.0,11665.0,10342.5,18300.5,8330.0,6503.5,6371.0,5386.0,4883.5,6866.5,5906.5,5681.0,5581.5,6190.0,7251.5,6733.5,4784.5,6316.5,6825.0,8973.0,11033.0,6353.5,6564.0,7249.5,6524.5,15391.5,12736.0,9116.5,9324.0,8341.5,9122.5,4024.0,16446.5,10257.5,11897.0
R_Klimt5.jpg_persistence.pkl,7085.5,6939.0,7078.0,5516.0,7467.0,6431.0,7360.0,12404.5,7752.5,5952.5,8927.0,6301.5,6126.5,5600.5,6893.5,7774.5,7636.5,8729.0,6664.0,5868.5,5561.0,5589.0,6393.5,6231.5,7280.0,9359.5,5536.5,8658.0,6986.0,6223.5,6747.5,7114.5,7874.0,7779.0,7185.0,0.0,4587.0,6272.5,4664.5,5186.5,11045.0,10748.5,6407.5,11288.0,8787.5,8863.0,7654.5,8732.5,8748.0,7705.5,4761.5,3757.5,6201.0,5629.0,6185.0,5414.5,4836.5,6592.0,5034.0,4931.5,12784.0,3394.5,9527.0,8549.0,7735.5,6076.0,7094.5,7498.0,12675.5,6030.5,7132.0,7128.5,6466.5,6304.5,7412.5,7220.5,6493.0,6835.5,6704.5,6145.0,4460.5,4774.0,4320.5,5074.0,4404.0,7239.5,4949.5,4328.5,6795.0,6874.0,11826.0,8038.0,5204.5,6041.0,5590.5,5250.0,5871.0,11023.5,6614.0,8218.0
R_Klimt6.jpg_persistence.pkl,8512.5,6596.5,6713.0,5511.0,6683.5,6831.0,6262.5,13789.0,7295.0,7615.0,8155.0,6225.0,5500.0,4868.5,5764.0,6773.0,7297.0,8605.0,6339.5,5258.5,5372.5,5619.5,7166.0,5880.0,6570.5,9850.5,6147.5,8639.5,6377.0,5913.0,7250.5,8865.5,10212.0,8083.0,5744.5,4587.0,0.0,4220.0,3059.0,4685.0,11268.0,9015.5,6880.0,12943.5,11490.0,9545.0,5925.0,10948.0,9320.5,6915.0,4849.5,4062.0,5790.5,5566.0,6696.0,6478.0,5227.0,6509.5,5591.0,4565.5,13510.5,4057.0,11216.0,11087.0,8653.0,8203.0,9186.5,8534.0,15443.5,7343.5,6443.0,6384.5,5471.5,5140.5,5768.5,6249.5,5266.0,5851.0,5412.0,5074.5,4958.5,3528.0,3702.5,6195.0,7046.5,7736.5,5207.5,4436.5,7831.0,6163.0,12321.0,9825.5,7284.5,7715.5,6150.0,7078.0,5519.0,13612.0,8624.5,10152.0
R_Klimt7.jpg_persistence.pkl,9398.5,6222.5,6565.5,5814.0,6448.5,7754.5,6423.0,16790.5,7135.5,8244.0,8902.5,6585.5,5903.5,6071.0,5064.0,7545.5,8722.0,10361.0,7709.5,6418.0,6103.5,5899.5,8499.0,6013.5,6459.0,12664.5,7237.5,10122.0,7874.5,6677.5,7572.0,11292.0,12102.0,9742.5,4791.5,6272.5,4220.0,0.0,3938.5,4976.0,12935.0,7652.5,9317.0,14083.5,12195.5,11927.0,6082.0,13282.0,10912.5,6813.5,5642.0,6307.0,5521.5,6477.0,7607.5,7459.0,6999.0,6138.0,5726.0,4848.0,16148.5,5462.5,11548.0,13822.0,10267.0,9838.0,11569.0,9631.5,17922.5,7675.5,6192.0,5889.0,5033.5,4486.5,5035.0,5665.0,4579.0,5313.0,5735.0,5855.0,6028.5,3597.0,4692.0,6735.0,8634.5,10025.5,5122.0,5500.0,8115.5,6089.5,14591.5,12413.0,8890.0,8764.5,8105.5,8744.0,5937.0,15887.5,9828.5,11444.0
R_Klimt8.jpg_persistence.pkl,7156.5,4996.0,4992.5,3836.0,4972.5,5654.0,4951.5,13696.0,5529.0,5956.5,7064.5,4634.0,4121.0,3678.0,4259.0,5690.0,6527.0,8044.0,5508.0,4007.0,3944.5,4075.5,6125.5,4446.5,5037.5,9747.5,4595.5,7657.5,5654.0,4375.5,5635.5,9114.5,9707.0,8584.5,5236.5,4664.5,3059.0,3938.5,0.0,3981.0,11828.5,9916.5,6941.5,12461.5,10526.0,10406.5,7410.0,10911.5,9322.0,5174.5,3665.0,3842.5,4249.5,4672.5,5489.0,5079.5,4439.5,4994.0,3998.0,3219.5,13305.5,3260.0,10637.0,10856.5,7457.5,6999.0,9112.5,7534.0,15074.0,5829.0,4733.0,4577.0,3815.5,3597.5,4266.0,4732.5,3792.0,4205.5,4256.0,4291.5,3842.0,2760.0,3027.5,4878.5,6795.0,7476.0,5444.0,3402.0,7638.5,4638.5,11896.5,9572.0,6309.0,6348.0,5320.5,5801.5,4617.5,13124.5,7182.0,8903.5
R_Klimt9.jpg_persistence.pkl,8347.0,6034.5,5049.0,4387.5,4219.5,7045.5,6425.5,14052.5,7048.0,6913.5,8740.0,6165.0,5329.5,5364.0,5301.0,7449.0,8388.5,9924.0,7230.0,5522.5,5226.0,5249.5,7604.5,5689.0,6358.5,11598.0,6340.5,9504.5,7497.5,6038.0,5009.5,7267.5,8997.0,6837.0,4359.5,5186.5,4685.0,4976.0,3981.0,0.0,9335.5,9831.0,5572.0,10571.5,9005.5,9839.0,8252.5,9427.5,7033.0,4534.5,4703.5,4428.0,5422.0,5971.5,6939.0,6350.5,5534.0,6168.0,4657.5,3785.0,15133.5,4486.0,7603.0,11226.5,8757.5,7210.5,8184.0,8806.0,14939.0,6918.5,4951.0,5873.0,4387.0,4287.5,6498.0,5582.5,5348.0,4722.0,5316.0,5951.5,4696.5,4509.5,4597.5,4263.5,5833.0,9143.5,5123.0,5209.0,5556.0,5947.5,13647.5,9419.5,6176.0,7428.0,5755.0,6162.5,3195.5,13970.0,8028.5,8978.5
R_Mithila1.jpg_persistence.pkl,15820.0,14460.0,12440.5,12259.0,11355.0,14685.0,14716.5,17123.5,15608.5,13895.0,16934.5,14306.0,13522.0,12971.0,13586.5,15635.5,16032.5,17245.0,14851.5,13478.5,13292.0,13446.5,14918.0,14076.0,14817.0,16717.5,13754.5,17220.5,14939.5,14109.5,10934.0,9206.5,12314.5,6666.0,10968.0,11045.0,11268.0,12935.0,11828.5,9335.5,0.0,11217.5,8589.5,6570.0,8600.5,10761.5,12325.0,10207.5,4978.0,11543.5,12845.0,10387.0,13941.0,14014.0,14691.0,13839.5,12648.0,14831.0,11998.0,11824.5,20391.5,11426.5,4866.5,13754.5,16184.5,12355.0,10424.0,16448.5,13716.5,14609.0,12640.0,14271.5,12667.5,12565.0,14836.5,13964.0,13662.5,13037.0,13283.5,14256.5,12458.5,12058.5,12473.0,10562.0,8934.0,15759.0,9669.5,12859.5,6914.5,14293.0,20083.5,13001.0,11857.5,14659.5,12780.0,11835.0,10330.0,16163.0,14371.5,14062.5
R_Mithila10.jpg_persistence.pkl,16072.0,13153.0,13234.0,12271.5,12659.0,14133.5,13138.0,21242.0,13954.5,14729.0,15484.0,13378.0,12398.5,12135.0,11839.0,14154.0,14854.5,16572.0,13719.0,12676.5,12714.0,12729.0,14835.0,12790.5,13315.5,17370.5,13485.5,16660.5,13907.5,13321.5,13671.0,14644.5,16319.0,8414.0,9090.0,10748.5,9015.5,7652.5,9916.5,9831.0,11217.5,0.0,13453.5,14712.0,13147.0,12006.5,6216.5,16348.0,11558.0,12955.0,12016.0,10762.0,12322.0,13003.5,14311.0,13929.5,12994.0,12976.0,12410.0,11300.5,21290.5,11255.0,11851.5,16953.0,16866.0,15502.0,15130.0,16440.0,19385.5,14546.5,12958.0,12645.0,11761.0,11350.0,11964.0,12450.5,11405.5,12206.5,12226.0,11995.0,11893.5,9534.5,10714.0,12601.5,11667.5,15380.0,6820.0,12107.5,8125.0,12859.5,20439.0,17002.5,13261.5,15288.5,14107.0,13631.5,10547.0,19432.5,16086.5,17336.0
R_Mithila2.jpg_persistence.pkl,8841.5,8750.0,7300.5,6721.0,6412.0,8258.0,8741.0,10401.0,9748.5,7495.5,10733.5,8023.0,8064.0,6970.5,8467.5,9263.0,9606.0,10100.0,8415.5,7278.5,7180.5,7483.5,7779.5,8211.0,8984.5,9561.0,7365.5,9953.0,8352.0,7772.5,6050.5,4583.0,6082.5,7872.5,8383.0,6407.5,6880.0,9317.0,6941.5,5572.0,8589.5,13453.5,0.0,8632.0,8169.0,8637.5,10979.0,6216.0,5518.0,6888.0,7015.5,5386.5,8231.5,7831.0,8018.5,7105.0,5930.5,9122.5,6394.0,6269.5,12931.5,5421.0,7601.5,7482.0,8969.5,5247.0,4407.0,9086.5,11016.5,8207.5,7382.5,8823.0,7510.0,7314.0,9640.5,8349.5,8665.0,7554.5,7717.0,8412.0,6932.5,7891.5,6953.0,5410.0,4426.0,9172.5,7679.5,6941.5,7083.5,8443.0,12514.0,5853.0,6337.0,7791.5,5950.0,5635.0,6517.5,10597.5,7310.0,7476.5
R_Mithila3.jpg_persistence.pkl,14163.5,13970.5,11707.0,11677.5,10751.5,13947.5,14308.0,16087.0,15071.5,12080.0,16569.5,13685.5,13147.0,12607.0,13553.5,15247.0,15882.0,16744.5,14435.0,13098.0,12691.0,13103.5,13956.5,13591.0,14329.5,16448.0,12884.0,16567.5,14627.5,13547.0,8899.5,8448.0,9934.0,9499.5,13807.0,11288.0,12943.5,14083.5,12461.5,10571.5,6570.0,14712.0,8632.0,0.0,5728.0,12939.5,15176.5,6759.5,5734.5,11289.0,12417.0,10815.0,13524.5,13859.5,13863.0,12703.5,11940.0,14555.5,11148.5,11513.5,19656.0,11296.5,6373.5,11560.0,15247.0,10193.0,8348.5,14755.5,9737.5,13193.5,11782.5,13920.5,12295.5,12256.5,14679.0,13600.0,13667.0,12617.0,13341.5,14172.5,12203.5,13131.5,12652.5,9474.5,8553.0,15327.5,11290.0,13053.5,9338.5,13948.0,19245.0,10551.5,11406.0,12854.5,12059.0,10971.5,12148.0,12896.0,11582.0,9994.0
R_Mithila4.jpeg_persistence.pkl,11000.5,11901.5,10293.0,9685.5,9627.5,11683.0,12668.0,15261.5,13075.0,9468.0,14900.0,11564.5,11496.0,10948.5,11952.0,13499.5,13822.0,14697.0,12442.0,11418.5,10572.5,10903.5,11482.5,11540.5,12453.5,15054.0,10587.0,14572.5,12983.5,11562.5,7918.5,7703.0,7551.0,8552.5,12594.5,8787.5,11490.0,12195.5,10526.0,9005.5,8600.5,13147.0,8169.0,5728.0,0.0,11441.5,13633.0,6558.5,6748.0,10005.5,9920.0,9015.0,11288.0,11304.0,11433.5,10091.0,9902.0,11799.0,9079.5,9297.5,17794.0,8878.0,6325.0,9372.0,12899.5,7598.0,7135.5,11465.0,8429.5,10401.0,10392.5,12200.5,10459.5,10821.0,12603.5,11987.0,11665.5,11013.5,12152.0,11941.0,9489.5,11040.5,10380.0,7284.5,6457.0,12721.0,9111.5,10864.0,7793.5,11962.5,17276.5,8986.5,8718.0,9643.0,10334.0,8616.0,10292.0,10914.5,7941.0,6803.5
R_Mithila5.jpg_persistence.pkl,13910.0,13597.5,13295.0,11970.5,12898.0,12845.5,13464.0,11804.5,14178.5,13215.0,14865.0,12724.5,12787.0,11558.0,13545.0,13432.5,13071.5,13570.0,12157.5,11694.0,11821.5,12078.5,12152.5,12879.0,13665.0,11860.5,12210.5,13525.5,12328.0,12404.0,12616.0,8900.0,10611.5,7168.5,12252.5,8863.0,9545.0,11927.0,10406.5,9839.0,10761.5,12006.5,8637.5,12939.5,11441.5,0.0,9856.0,10287.0,8702.0,12997.5,11202.0,8806.5,12897.5,11397.0,12601.5,12122.0,10422.5,13384.5,11892.5,11116.0,16015.0,9370.5,11545.0,10449.5,12902.0,11030.5,9033.5,13492.0,12106.5,13445.0,13214.0,13757.5,12746.5,12457.5,13643.0,13681.5,13048.0,13000.5,12412.0,12135.0,10871.5,10973.5,10478.0,11107.5,7734.0,12523.5,8277.0,10564.0,9053.5,13488.5,15902.5,10036.0,9339.5,12653.0,10506.5,10080.0,10663.5,14122.0,13284.0,14268.0
