,Dey1.jpg_persistence.pkl,Dey10.jpeg_persistence.pkl,Dey2.jpg_persistence.pkl,Dey3.jpeg_persistence.pkl,Dey4.jpg_persistence.pkl,Dey5.jpg_persistence.pkl,Dey6.jpg_persistence.pkl,Dey7.jpeg_persistence.pkl,Dey8.jpg_persistence.pkl,Dey9.jpg_persistence.pkl,Gen1.jpg_persistence.pkl,Gen10.jpg_persistence.pkl,Gen2.jpg_persistence.pkl,Gen3.jpg_persistence.pkl,Gen4.png_persistence.pkl,Gen5.jpeg_persistence.pkl,Gen6.jpg_persistence.pkl,Gen7.jpg_persistence.pkl,Gen8.jpg_persistence.pkl,Gen9.jpg_persistence.pkl,Goya1.jpg_persistence.pkl,Goya10.jpg_persistence.pkl,Goya2.jpg_persistence.pkl,Goya3.jpg_persistence.pkl,Goya4.jpg_persistence.pkl,Goya5.jpg_persistence.pkl,Goya6.jpg_persistence.pkl,Goya7.jpg_persistence.pkl,Goya8.jpg_persistence.pkl,Goya9.jpg_persistence.pkl,Klimt1.jpg_persistence.pkl,Klimt10.jpeg_persistence.pkl,Klimt2.jpg_persistence.pkl,Klimt3.jpg_persistence.pkl,Klimt4.jpg_persistence.pkl,Klimt5.jpg_persistence.pkl,Klimt6.jpg_persistence.pkl,Klimt7.jpg_persistence.pkl,Klimt8.jpg_persistence.pkl,Klimt9.jpg_persistence.pkl,Mithila1.jpg_persistence.pkl,Mithila10.jpg_persistence.pkl,Mithila2.jpg_persistence.pkl,Mithila3.jpg_persistence.pkl,Mithila4.jpeg_persistence.pkl,Mithila5.jpg_persistence.pkl,Mithila6.jpg_persistence.pkl,Mithila7.jpeg_persistence.pkl,Mithila8.jpeg_persistence.pkl,Mithila9.jpg_persistence.pkl,Raja1.jpg_persistence.pkl,Raja10.jpg_persistence.pkl,Raja2.jpg_persistence.pkl,Raja3.jpg_persistence.pkl,Raja4.jpg_persistence.pkl,Raja5.jpeg_persistence.pkl,Raja6.jpg_persistence.pkl,Raja7.jpg_persistence.pkl,Raja8.jpg_persistence.pkl,Raja9.jpg_persistence.pkl,Ren1.jpg_persistence.pkl,Ren10.jpg_persistence.pkl,Ren2.jpg_persistence.pkl,Ren3.jpg_persistence.pkl,Ren4.jpg_persistence.pkl,Ren5.jpg_persistence.pkl,Ren6.jpg_persistence.pkl,Ren7.jpg_persistence.pkl,Ren8.jpg_persistence.pkl,Ren9.jpeg_persistence.pkl,Robert1.jpg_persistence.pkl,Robert10.jpg_persistence.pkl,Robert2.jpg_persistence.pkl,Robert3.jpg_persistence.pkl,Robert4.jpg_persistence.pkl,Robert5.jpg_persistence.pkl,Robert6.jpg_persistence.pkl,Robert7.jpg_persistence.pkl,Robert8.jpg_persistence.pkl,Robert9.jpg_persistence.pkl,Sid1.jpeg_persistence.pkl,Sid10.jpg_persistence.pkl,Sid2.jpeg_persistence.pkl,Sid3.jpg_persistence.pkl,Sid4.jpg_persistence.pkl,Sid5.jpeg_persistence.pkl,Sid6.jpeg_persistence.pkl,Sid7.jpg_persistence.pkl,Sid8.jpg_persistence.pkl,Sid9.jpg_persistence.pkl,Vin1.jpg_persistence.pkl,Vin10.jpg_persistence.pkl,Vin2.jpg_persistence.pkl,Vin3.jpg_persistence.pkl,Vin4.jpg_persistence.pkl,Vin5.jpg_persistence.pkl,Vin6.jpg_persistence.pkl,Vin7.jpg_persistence.pkl,Vin8.jpeg_persistence.pkl,Vin9.jpg_persistence.pkl
Ren4.jpg_persistence.pkl,7908.0,10777.0,3321.0,10832.0,10664.5,5018.0,9850.0,4777.0,11164.5,3762.0,10543.5,10046.0,3423.5,10801.0,11025.0,10539.0,9352.0,11142.5,9442.5,10977.0,10562.0,10273.0,9627.5,10803.5,11203.5,9354.0,10715.0,10721.5,10912.0,10984.5,3021.5,4316.0,4366.0,8149.5,8613.0,8737.5,9265.0,10702.0,8041.5,9280.0,5217.0,15939.0,7159.5,14762.0,33503.0,7514.0,4007.0,19495.5,4129.5,8950.0,3821.0,9524.5,5973.5,13231.0,4244.5,10789.5,8793.0,10969.0,10755.0,10769.5,3742.5,5021.0,23816.0,10972.5,0.0,14994.5,6522.0,4175.5,34992.5,11162.5,3658.5,11204.0,4586.0,7094.5,10455.0,11203.0,11188.5,11204.0,10807.0,5319.5,7001.5,4993.5,5543.5,18071.0,4136.0,6491.5,17350.0,4581.5,16511.0,7343.0,5890.0,5425.5,11829.0,15887.5,2790.0,3154.5,11583.5,14368.5,22337.0,22157.5
Ren5.jpg_persistence.pkl,10190.0,23878.5,15861.5,23936.5,8248.5,18126.5,22955.5,17098.5,24247.0,16925.5,23642.0,23099.0,14622.5,23872.5,24061.0,23604.0,22547.0,24213.0,22578.5,24058.5,23702.0,23279.5,22807.0,23927.5,24280.0,22555.0,23790.0,23619.5,24005.0,24064.0,13025.0,18202.0,16842.5,10232.0,21889.0,21873.0,14243.0,10480.5,21264.5,22466.0,17787.0,12844.5,20354.0,10969.0,22325.5,21261.5,17088.5,10803.5,16011.5,22433.0,13773.0,22580.5,19198.5,6835.5,14008.0,23887.0,21856.0,24059.5,23895.0,23851.5,17166.0,18678.5,14669.5,6971.0,14994.5,0.0,19891.5,12422.5,22531.5,24244.5,14753.0,24280.5,17142.0,20206.0,23607.0,24279.5,24265.0,24280.5,23882.0,18617.0,14840.0,18254.0,13378.5,8972.0,13925.5,19923.5,13029.0,14022.0,9827.0,20474.5,19158.5,15721.5,13436.0,11072.5,16161.5,13497.0,6023.5,6712.5,10721.5,10455.5
Ren6.jpg_persistence.pkl,13358.5,4868.5,5115.5,4905.5,15246.0,3602.5,3916.5,7612.0,5272.0,4956.0,4622.0,4113.0,5932.5,4866.0,5107.0,4586.0,3403.0,5246.0,3528.5,5057.5,4627.0,4339.0,3797.0,4877.5,5311.5,3459.0,4776.0,4760.5,5017.0,5070.5,7909.0,4013.0,7936.5,13288.0,2973.5,2817.0,10922.5,15725.0,2445.5,3426.0,5589.5,21665.5,3013.0,20094.0,39223.5,2214.5,5256.0,25100.5,8223.0,3229.5,8301.0,3553.0,2909.5,18305.5,7448.5,4877.0,2765.0,5065.0,4859.0,4860.5,3480.5,2669.0,29634.5,16431.0,6522.0,19891.5,0.0,8968.0,40878.5,5269.5,6329.0,5312.0,4286.0,1803.0,4531.5,5311.0,5292.0,5312.0,4889.5,5405.0,10532.0,3890.5,9580.0,23838.5,8523.5,1733.5,23185.0,8815.5,22086.5,1478.5,3990.5,8872.5,16953.0,21346.5,4424.5,8461.0,17090.0,20004.5,28043.5,27939.0
Ren7.jpg_persistence.pkl,5277.5,13560.5,4779.0,13598.0,7693.5,7202.5,12585.0,7204.0,13969.5,5393.0,13308.5,12654.0,4532.5,13560.0,13765.0,13239.0,11900.5,13942.5,12140.5,13751.5,13295.5,12949.5,12150.0,13568.5,14009.5,11858.5,13458.0,13329.5,13705.5,13766.0,3489.5,6569.5,6477.5,4838.5,11138.0,11247.0,11221.0,7480.5,10338.5,11961.5,6608.5,13452.0,9411.0,11494.0,30352.0,10040.5,5431.0,16342.0,5824.0,11414.0,3295.5,12098.5,8427.0,10159.0,4652.0,13569.5,11274.5,13745.5,13538.0,13555.5,5870.5,7165.5,20769.5,7794.5,4175.5,12422.5,8968.0,0.0,32029.0,13967.0,4514.5,14010.0,6573.0,9430.0,13201.5,14009.0,13990.0,14010.0,13581.0,7556.0,5181.0,6782.0,3020.0,15001.5,3297.5,8798.0,14409.0,2374.5,13322.0,9821.5,7681.0,4186.5,8807.0,12647.5,5106.5,2146.0,8481.5,11238.5,19246.0,19141.5
Ren8.jpg_persistence.pkl,28720.0,45221.0,36379.5,45277.5,27462.5,38679.5,44254.0,37439.5,45650.0,36665.5,45016.0,44405.5,35579.0,45240.0,45437.0,44900.0,43594.5,45623.0,43813.0,45432.5,44966.0,44517.0,43875.5,45248.5,45690.0,43534.5,45140.5,45025.5,45384.5,45445.5,33144.5,37890.0,36771.5,28292.5,43002.0,42989.0,34051.5,26736.5,42039.5,43681.0,36805.0,24471.5,41158.5,23190.0,9215.0,41798.5,36534.5,18885.5,36136.5,43273.5,33646.0,43816.0,40073.5,23933.0,34376.0,45249.0,42983.0,45429.5,45216.5,45234.0,37645.5,38787.0,16354.5,24818.5,34992.5,22531.5,40878.5,32029.0,0.0,45647.5,35189.0,45690.5,37905.5,41279.0,45085.5,45689.5,45670.5,45690.5,45255.5,39186.5,32442.5,37873.5,31899.5,17625.0,33428.5,40504.5,22119.0,33034.5,22081.5,41466.5,38216.0,33709.5,25356.5,22721.5,36739.5,32714.5,24029.0,21464.5,13285.5,13473.0
Ren9.jpeg_persistence.pkl,18345.5,430.0,10003.0,373.5,20009.5,7731.0,1398.0,12410.5,78.5,9560.5,661.0,1638.5,10502.0,410.0,263.5,793.0,2118.0,76.5,1841.0,222.0,693.0,1243.5,2098.5,417.5,42.5,2268.0,520.5,937.5,277.0,218.0,12696.0,9119.5,12999.0,18173.5,3015.5,3233.5,12452.0,20704.0,3819.0,2024.5,10132.5,26441.5,7698.5,24932.0,43928.0,4658.5,10128.5,30024.0,13193.5,2740.5,13205.0,2262.5,6605.0,23151.0,12168.5,400.5,2845.5,240.5,452.0,420.5,8600.0,7435.0,34443.5,21547.0,11162.5,24244.5,5269.5,13967.0,45647.5,0.0,11284.5,43.0,8666.5,5024.5,789.5,42.0,39.5,43.0,408.0,10177.5,14703.5,8421.5,14416.5,28735.5,12976.5,6061.5,28054.0,13688.0,27021.0,4195.0,8465.5,13807.0,21832.0,26290.5,9378.0,13164.0,21947.5,25008.5,32824.5,32896.5
Robert1.jpg_persistence.pkl,7581.5,10882.0,3451.5,10918.5,9266.5,4498.5,9899.5,5045.0,11286.5,4474.5,10628.5,9928.0,2678.5,10877.5,11096.5,10540.5,9252.5,11259.5,9463.0,11071.5,10610.5,10252.0,9480.5,10889.5,11326.5,9200.5,10772.5,10595.0,11024.5,11083.0,2655.0,5228.0,4971.0,7709.5,8653.0,8457.0,8747.0,9984.5,7929.5,9344.0,6219.0,16172.5,6592.5,14253.0,33129.5,7685.0,5231.0,19060.0,4761.5,8962.0,2822.5,9317.5,5353.5,12247.5,2021.5,10889.0,8545.0,11062.0,10858.0,10873.0,4122.0,5684.0,23639.0,10994.0,3658.5,14753.0,6329.0,4514.5,35189.0,11284.5,0.0,11327.0,3172.5,6484.0,10504.5,11326.0,11307.0,11327.0,10895.0,4946.5,6120.0,6238.0,5644.5,18279.5,4548.5,6244.0,17259.0,4671.0,16112.5,7230.0,6911.5,6065.0,11763.5,15346.5,3228.5,3970.5,11591.5,14454.0,22399.0,22437.0
Robert10.jpg_persistence.pkl,18388.0,470.0,10045.0,414.0,20052.5,7774.0,1440.0,12453.0,40.5,9603.5,703.5,1681.0,10545.0,451.0,256.0,831.5,2156.5,67.5,1883.5,258.5,728.5,1277.5,2141.0,442.0,0.5,2309.0,559.5,962.0,308.0,245.0,12739.0,9162.5,13041.0,18216.5,3057.5,3276.5,12464.0,20747.0,3861.5,2065.0,10173.5,26483.5,7741.0,24975.0,43971.0,4701.0,10171.5,30067.0,13236.5,2780.5,13248.0,2305.0,6647.0,23194.0,12211.5,441.5,2886.5,267.0,476.0,457.0,8643.0,7478.0,34486.5,21590.0,11204.0,24280.5,5312.0,14010.0,45690.5,43.0,11327.0,0.0,8709.5,5067.5,832.0,1.0,20.0,0.0,435.0,10220.0,14746.0,8464.5,14459.5,28778.5,13019.5,6104.0,28097.0,13731.0,27064.0,4237.0,8508.5,13850.0,21875.0,26333.5,9421.0,13207.0,21990.5,25051.5,32867.5,32939.5
Robert2.jpg_persistence.pkl,10085.5,8260.5,3705.5,8302.0,11862.5,4091.5,7294.5,5393.0,8669.0,4235.0,8016.5,7233.5,3791.0,8264.5,8459.0,7930.0,6686.0,8642.0,6855.5,8456.5,7998.5,7573.5,6841.0,8275.5,8709.0,6624.0,8159.5,7928.0,8406.0,8467.5,5193.0,4549.5,5551.0,10242.0,6291.0,5784.5,8393.5,12488.5,6123.5,6762.5,5771.0,18715.5,4840.0,16786.5,35820.5,5918.5,4898.5,21725.0,5733.5,6630.5,5079.0,6617.5,2910.5,14972.5,4255.5,8273.5,6097.0,8449.5,8241.5,8255.0,3496.5,4750.5,26297.5,13582.5,4586.0,17142.0,4286.0,6573.0,37905.5,8666.5,3172.5,8709.5,0.0,3879.0,7897.0,8708.5,8689.5,8709.5,8280.5,4076.0,7888.5,5353.5,7523.0,20930.0,6183.5,4306.5,19898.0,6303.5,18761.0,5297.0,5847.0,7184.5,13990.5,18006.5,2810.0,6038.0,14280.5,17117.5,25078.5,25115.5
Robert3.jpg_persistence.pkl,13548.5,4625.0,5402.0,4671.0,15353.0,3908.5,3675.0,7830.5,5027.0,5159.0,4378.0,3670.0,6075.5,4623.5,4815.5,4277.5,3322.0,5001.0,3275.5,4818.5,4403.0,3954.0,3548.0,4643.5,5067.0,3266.5,4520.5,4292.5,4766.5,4824.0,8404.5,4527.5,8201.5,13548.5,3157.5,2610.5,10434.0,15911.0,3203.5,3470.0,6139.5,21970.0,3823.0,20265.5,39361.0,3018.5,5428.5,25258.5,8447.0,3487.0,8496.5,3098.5,2157.0,18472.5,7484.0,4630.0,2718.5,4813.0,4631.0,4620.0,4155.0,3361.5,29818.0,16867.5,7094.5,20206.0,1803.0,9430.0,41279.0,5024.5,6484.0,5067.5,3879.0,0.0,4264.5,5066.5,5048.0,5067.5,4645.0,5567.5,10445.5,4426.5,9951.5,24240.5,8979.5,2354.5,23398.0,8976.0,22272.0,2197.0,4697.0,9114.5,17221.5,21514.0,4959.5,8920.0,17546.0,20433.0,28445.0,28434.5
Robert4.jpg_persistence.pkl,17563.0,492.5,9226.5,496.5,19302.0,6975.5,1011.0,11654.0,796.0,8944.5,337.5,1047.5,9814.0,492.0,637.0,503.5,1564.0,772.0,1381.0,589.0,450.0,897.5,1466.5,493.5,831.5,1742.5,424.0,670.5,580.5,615.5,12047.0,8342.5,12225.0,17441.0,2289.0,2595.5,12246.5,19920.5,3200.5,1497.5,9372.5,25800.5,6918.0,24253.5,43390.5,3920.0,9348.5,29285.0,12416.5,2020.5,12424.5,1602.0,5851.0,22435.5,11392.0,527.5,2268.0,590.5,531.0,487.5,7859.5,6663.5,33828.5,20782.0,10455.0,23607.0,4531.5,13201.5,45085.5,789.5,10504.5,832.0,7897.0,4264.5,0.0,831.0,815.0,832.0,500.0,9394.0,14029.0,7741.5,13706.0,28047.0,12368.0,5288.5,27388.0,12920.0,26278.5,3722.0,7689.0,13027.0,21098.0,25513.5,8637.0,12553.0,21270.0,24251.0,32241.5,32164.5
Robert5.jpg_persistence.pkl,18387.0,469.0,10044.0,413.0,20051.5,7773.0,1439.0,12452.0,41.5,9602.5,702.5,1680.0,10544.0,450.0,257.0,830.5,2155.5,66.5,1882.5,257.5,727.5,1276.5,2140.0,441.0,0.5,2308.0,558.5,961.0,307.0,244.0,12738.0,9161.5,13040.0,18215.5,3056.5,3275.5,12463.0,20746.0,3860.5,2064.0,10172.5,26482.5,7740.0,24974.0,43970.0,4700.0,10170.5,30066.0,13235.5,2779.5,13247.0,2304.0,6646.0,23193.0,12210.5,440.5,2885.5,266.0,475.0,456.0,8642.0,7477.0,34485.5,21589.0,11203.0,24279.5,5311.0,14009.0,45689.5,42.0,11326.0,1.0,8708.5,5066.5,831.0,0.0,19.0,1.0,434.0,10219.0,14745.0,8463.5,14458.5,28777.5,13018.5,6103.0,28096.0,13730.0,27063.0,4236.0,8507.5,13849.0,21874.0,26332.5,9420.0,13206.0,21989.5,25050.5,32866.5,32938.5
Robert6.jpg_persistence.pkl,18368.0,451.0,10025.5,396.0,20032.5,7754.5,1427.0,12433.0,60.5,9583.5,689.0,1662.0,10526.0,441.5,270.0,812.5,2136.5,61.0,1864.0,246.5,709.0,1260.0,2121.0,425.5,19.5,2289.0,543.0,946.5,296.0,232.0,12719.0,9142.5,13022.0,18196.5,3037.5,3257.0,12451.5,20727.0,3841.5,2045.5,10153.5,26463.5,7721.0,24955.0,43951.0,4681.0,10151.5,30047.0,13217.0,2760.5,13228.0,2286.0,6627.0,23174.0,12191.5,424.5,2867.5,254.5,457.0,446.0,8623.0,7458.0,34466.5,21570.0,11188.5,24265.0,5292.0,13990.0,45670.5,39.5,11307.0,20.0,8689.5,5048.0,815.0,19.0,0.0,20.0,419.0,10200.0,14728.5,8444.5,14439.5,28758.5,13005.0,6084.0,28077.0,13711.0,27044.0,4221.0,8488.5,13830.0,21855.0,26313.5,9401.5,13187.0,21970.5,25031.5,32847.5,32919.5
Robert7.jpg_persistence.pkl,18388.0,470.0,10045.0,414.0,20052.5,7774.0,1440.0,12453.0,40.5,9603.5,703.5,1681.0,10545.0,451.0,256.0,831.5,2156.5,67.5,1883.5,258.5,728.5,1277.5,2141.0,442.0,0.5,2309.0,559.5,962.0,308.0,245.0,12739.0,9162.5,13041.0,18216.5,3057.5,3276.5,12464.0,20747.0,3861.5,2065.0,10173.5,26483.5,7741.0,24975.0,43971.0,4701.0,10171.5,30067.0,13236.5,2780.5,13248.0,2305.0,6647.0,23194.0,12211.5,441.5,2886.5,267.0,476.0,457.0,8643.0,7478.0,34486.5,21590.0,11204.0,24280.5,5312.0,14010.0,45690.5,43.0,11327.0,0.0,8709.5,5067.5,832.0,1.0,20.0,0.0,435.0,10220.0,14746.0,8464.5,14459.5,28778.5,13019.5,6104.0,28097.0,13731.0,27064.0,4237.0,8508.5,13850.0,21875.0,26333.5,9421.0,13207.0,21990.5,25051.5,32867.5,32939.5
Robert8.jpg_persistence.pkl,17956.5,224.5,9613.0,194.5,19619.5,7341.5,1036.0,12025.0,395.5,9172.5,387.5,1263.5,10118.0,232.5,308.5,458.0,1744.0,372.5,1489.0,254.5,365.0,873.5,1728.0,273.5,434.5,1890.0,243.0,661.0,187.5,233.0,12310.5,8738.5,12614.5,17785.0,2645.5,2861.0,12315.5,20312.0,3452.0,1671.5,9753.5,26057.0,7308.5,24541.5,43542.0,4293.5,9737.5,29632.5,12806.5,2372.0,12815.0,1889.5,6222.5,22759.5,11780.5,174.0,2471.0,242.0,169.5,141.0,8217.5,7048.5,34051.5,21157.5,10807.0,23882.0,4889.5,13581.0,45255.5,408.0,10895.0,435.0,8280.5,4645.0,500.0,434.0,419.0,435.0,0.0,9787.0,14320.5,8036.0,14029.5,28345.5,12627.0,5680.5,27663.0,13297.0,26629.5,3826.0,8083.0,13416.0,21447.0,25898.5,8992.0,12788.0,21558.5,24616.5,32433.0,32504.5
Robert9.jpg_persistence.pkl,11029.5,9767.5,4614.0,9810.5,12590.0,4360.5,8796.5,3122.0,10179.5,4514.5,9524.0,8570.5,5127.5,9772.0,9967.5,9397.0,8162.5,10153.5,8367.5,9964.5,9505.0,9018.0,8205.0,9784.5,10219.5,8028.5,9666.0,9282.0,9913.0,9975.5,6497.0,4546.0,3987.5,11376.0,7519.0,7042.5,10708.0,13150.5,6775.0,8239.5,5736.5,19148.0,3188.0,17161.0,35792.5,6374.0,4980.5,21493.5,3996.5,7874.5,6024.5,7966.0,4422.0,15911.0,5705.0,9782.0,7419.0,9954.5,9753.5,9768.5,3668.5,4625.5,26025.0,14734.5,5319.5,18617.0,5405.0,7556.0,39186.5,10177.5,4946.5,10220.0,4076.0,5567.5,9394.0,10219.0,10200.0,10220.0,9787.0,0.0,9391.0,5109.0,8456.0,22086.0,7521.0,4758.5,19759.0,6883.0,18169.0,6148.5,5832.0,6948.0,14779.0,18485.0,3414.0,7207.0,15491.0,18341.5,26392.0,26250.0
Sid1.jpeg_persistence.pkl,6626.0,14327.0,6707.5,14362.0,9334.0,8029.5,13383.5,9180.0,14705.5,6893.5,14071.5,13347.0,6115.5,14312.0,14527.5,13973.5,12783.5,14679.0,12986.0,14501.0,14059.0,13633.0,12968.0,14333.5,14745.5,12687.5,14212.0,14022.0,14454.5,14517.5,5923.5,8386.0,8496.0,6160.5,12090.0,11925.0,13293.5,7926.5,11358.5,12814.5,7190.0,14423.0,10580.5,11565.5,30156.0,11260.5,6799.5,16616.0,7990.5,12485.0,5360.5,12774.5,9369.0,12052.0,5968.0,14323.5,12107.5,14488.5,14318.0,14313.0,8061.0,8635.0,21154.5,9832.0,7001.5,14840.0,10532.0,5181.0,32442.5,14703.5,6120.0,14746.0,7888.5,10445.5,14029.0,14745.0,14728.5,14746.0,14320.5,9391.0,0.0,7773.0,4833.0,15570.0,5698.5,9715.5,14407.0,4928.0,13586.5,10971.0,8289.0,5181.5,9036.5,12673.5,7693.0,5434.5,10500.0,12302.5,20680.0,20144.0
Sid10.jpg_persistence.pkl,10866.0,7999.5,4006.5,8053.5,13428.5,3326.5,7065.5,6235.5,8424.0,2598.5,7767.0,6916.5,4942.5,8018.0,8225.5,7662.5,6376.0,8397.5,6604.0,8209.5,7755.0,7310.5,6419.5,8026.0,8464.0,6232.0,7929.5,7640.0,8159.0,8220.5,6521.0,2355.5,5889.0,10207.5,5652.0,5513.0,12942.0,12729.5,4780.0,6436.5,2831.5,18457.5,4184.0,16688.0,35865.0,4389.0,2535.0,21791.0,5941.5,5965.5,6281.0,6341.0,4305.0,16074.0,6889.0,8024.0,5659.5,8205.5,7993.5,8011.0,3106.5,1816.5,26218.5,13789.0,4993.5,18254.0,3890.5,6782.0,37873.5,8421.5,6238.0,8464.5,5353.5,4426.5,7741.5,8463.5,8444.5,8464.5,8036.0,5109.0,7773.0,0.0,6495.0,20791.0,6584.5,3177.5,19766.5,5764.5,18723.0,4314.0,1992.5,5655.0,13774.5,18075.5,4367.0,6473.5,14341.5,17124.0,25228.0,25093.0
Sid2.jpeg_persistence.pkl,6162.0,13994.5,5472.0,14046.5,8732.0,7362.5,13044.5,8067.0,14419.5,5467.5,13762.5,12969.0,4868.0,14014.5,14224.5,13656.5,12337.5,14392.5,12600.0,14203.5,13744.5,13360.0,12483.5,14020.0,14459.0,12258.5,13905.5,13662.0,14157.5,14215.0,4900.5,6779.5,7383.5,5120.5,11604.5,11461.0,13271.0,7648.5,10692.0,12405.0,5577.5,12483.0,9687.5,11057.0,29920.0,10428.5,5570.0,16089.0,6794.0,11916.0,4307.5,12367.0,8655.0,11012.5,5364.5,14020.0,11632.5,14202.0,13991.0,14003.5,6748.0,7557.5,20218.5,8638.5,5543.5,13378.5,9580.0,3020.0,31899.5,14416.5,5644.5,14459.5,7523.0,9951.5,13706.0,14458.5,14439.5,14459.5,14029.5,8456.0,4833.0,6495.0,0.0,15000.0,4242.5,9014.0,14025.0,2753.5,12991.5,10292.0,7062.5,3222.0,8395.0,12352.0,6732.0,3866.0,9076.0,11387.5,19705.5,19412.0
Sid3.jpg_persistence.pkl,11893.0,28328.0,19375.5,28365.5,11008.5,21681.5,27342.0,20397.5,28738.0,19751.0,28075.0,27349.5,18707.0,28328.0,28531.5,28000.5,26656.5,28711.0,26904.5,28521.0,28056.0,27686.0,26836.5,28336.5,28778.0,26563.0,28223.0,28045.5,28474.5,28533.5,16237.0,20668.0,19757.5,11402.0,25958.5,25928.5,20150.0,10294.0,25026.0,26726.5,19750.0,9258.5,24001.5,6778.5,16198.0,24661.5,19376.5,5406.5,19096.0,26220.0,16752.5,26799.0,23075.5,7762.5,17601.5,28337.5,25993.5,28513.0,28305.5,28321.5,20524.0,21710.0,8362.5,7829.5,18071.0,8972.0,23838.5,15001.5,17625.0,28735.5,18279.5,28778.5,20930.0,24240.5,28047.0,28777.5,28758.5,28778.5,28345.5,22086.0,15570.0,20791.0,15000.0,0.0,16578.0,23454.5,7250.0,16001.0,5558.0,24560.5,21115.5,16571.0,9282.0,6466.0,19620.5,15827.5,7707.5,5213.0,7466.0,6620.5
Sid4.jpg_persistence.pkl,7103.5,12641.5,4616.5,12643.0,9447.0,7045.5,11702.5,7197.0,12982.0,5350.0,12351.5,11880.5,4035.0,12596.0,12859.5,12378.5,11197.5,12956.5,11277.5,12785.5,12438.5,12119.0,11511.0,12626.5,13019.0,11217.5,12536.5,12503.0,12741.0,12785.0,3623.5,6251.0,6465.5,6599.5,10621.5,10587.5,10486.0,9003.0,9915.5,11237.5,6153.0,14925.0,9109.0,12788.0,31768.0,9680.5,5078.0,17969.0,5928.0,10975.0,3867.0,11370.5,7960.0,12039.5,4980.0,12617.0,10670.5,12788.5,12604.5,12591.5,5735.0,7099.0,22323.5,9762.0,4136.0,13925.5,8523.5,3297.5,33428.5,12976.5,4548.5,13019.5,6183.5,8979.5,12368.0,13018.5,13005.0,13019.5,12627.0,7521.0,5698.5,6584.5,4242.5,16578.0,0.0,8550.0,15917.5,3654.5,14793.0,9239.0,7166.5,4828.0,10421.0,14073.0,5055.5,3145.5,10438.5,13002.0,20936.0,20671.5
Sid5.jpeg_persistence.pkl,12648.5,5643.5,4800.0,5693.0,14574.0,3090.0,4698.5,6645.5,6063.5,4173.0,5403.0,4570.5,5739.0,5661.5,5860.0,5295.0,3996.0,6037.5,4268.5,5847.5,5388.0,4938.5,4067.0,5664.5,6103.5,3872.0,5559.5,5249.5,5800.0,5862.5,7758.0,3629.5,7189.0,12549.0,3297.5,2992.5,11701.5,14903.5,2517.5,4104.5,4888.0,20837.0,2440.0,19106.0,38204.5,2392.0,4603.5,24109.0,7331.0,3559.0,7484.0,3893.0,2637.5,17573.5,7075.5,5668.5,3319.0,5847.0,5641.5,5651.5,3619.5,2359.0,28621.0,16212.0,6491.5,19923.5,1733.5,8798.0,40504.5,6061.5,6244.0,6104.0,4306.5,2354.5,5288.5,6103.0,6084.0,6104.0,5680.5,4758.5,9715.5,3177.5,9014.0,23454.5,8550.0,0.0,22219.5,7978.5,21117.0,2256.5,3635.5,8026.0,16081.5,20361.5,4505.0,8293.0,16817.5,19703.5,27701.0,27666.5
Sid6.jpeg_persistence.pkl,10358.5,27638.5,18377.0,27683.5,9856.5,20516.5,26661.0,17817.0,28056.5,18618.0,27393.5,26430.5,17782.5,27646.5,27843.0,27272.5,25949.5,28029.5,26222.0,27838.5,27371.0,26901.0,25982.0,27655.0,28096.5,25797.5,27539.0,27196.5,27792.0,27852.0,15660.5,19547.5,17288.5,10535.5,25237.0,24870.0,22282.5,8779.0,24260.0,26034.0,18657.5,6676.0,21853.5,4637.0,18088.0,23808.0,18328.0,7562.5,16648.5,25543.5,15184.5,25850.0,21681.5,8505.5,16262.0,27655.5,25228.5,27830.0,27621.0,27641.5,19960.5,20897.5,9344.0,9111.5,17350.0,13029.0,23185.0,14409.0,22119.0,28054.0,17259.0,28097.0,19898.0,23398.0,27388.0,28096.0,28077.0,28097.0,27663.0,19759.0,14407.0,19766.5,14025.0,7250.0,15917.5,22219.5,0.0,14723.0,5163.0,23872.5,20243.5,14856.5,7420.5,4191.5,19128.5,15139.5,9751.5,8038.5,13609.5,13243.5
Sid7.jpg_persistence.pkl,5932.0,13271.5,4288.0,13319.5,8526.5,6413.5,12302.0,6761.5,13690.5,4496.0,13030.0,12168.0,4112.5,13281.5,13475.5,12909.5,11597.5,13663.5,11870.5,13473.0,13006.0,12531.5,11669.0,13289.5,13730.5,11441.5,13176.0,12841.5,13426.0,13486.0,4518.5,5703.5,5956.5,5290.5,10805.0,10576.5,12465.0,7650.0,9947.5,11681.0,5492.0,13719.5,8501.5,11598.0,30686.0,9537.0,4328.0,16621.0,5434.5,11107.5,3160.5,11538.5,7581.5,11195.5,4377.0,13291.0,10886.5,13467.5,13260.5,13276.5,5798.5,6630.5,21102.0,8982.5,4581.5,14022.0,8815.5,2374.5,33034.5,13688.0,4671.0,13731.0,6303.5,8976.0,12920.0,13730.0,13711.0,13731.0,13297.0,6883.0,4928.0,5764.5,2753.5,16001.0,3654.5,7978.5,14723.0,0.0,13582.0,9554.5,6653.5,2897.0,8915.0,12938.5,5531.0,2988.0,9778.0,12293.5,20379.5,20238.0
