,Dey1.jpg_persistence.pkl,Dey10.jpeg_persistence.pkl,Dey2.jpg_persistence.pkl,Dey3.jpeg_persistence.pkl,Dey4.jpg_persistence.pkl,Dey5.jpg_persistence.pkl,Dey6.jpg_persistence.pkl,Dey7.jpeg_persistence.pkl,Dey8.jpg_persistence.pkl,Dey9.jpg_persistence.pkl,Gen1.jpg_persistence.pkl,Gen10.jpg_persistence.pkl,Gen2.jpg_persistence.pkl,Gen3.jpg_persistence.pkl,Gen4.png_persistence.pkl,Gen5.jpeg_persistence.pkl,Gen6.jpg_persistence.pkl,Gen7.jpg_persistence.pkl,Gen8.jpg_persistence.pkl,Gen9.jpg_persistence.pkl,Goya1.jpg_persistence.pkl,Goya10.jpg_persistence.pkl,Goya2.jpg_persistence.pkl,Goya3.jpg_persistence.pkl,Goya4.jpg_persistence.pkl,Goya5.jpg_persistence.pkl,Goya6.jpg_persistence.pkl,Goya7.jpg_persistence.pkl,Goya8.jpg_persistence.pkl,Goya9.jpg_persistence.pkl,Klimt1.jpg_persistence.pkl,Klimt10.jpeg_persistence.pkl,Klimt2.jpg_persistence.pkl,Klimt3.jpg_persistence.pkl,Klimt4.jpg_persistence.pkl,Klimt5.jpg_persistence.pkl,Klimt6.jpg_persistence.pkl,Klimt7.jpg_persistence.pkl,Klimt8.jpg_persistence.pkl,Klimt9.jpg_persistence.pkl,Mithila1.jpg_persistence.pkl,Mithila10.jpg_persistence.pkl,Mithila2.jpg_persistence.pkl,Mithila3.jpg_persistence.pkl,Mithila4.jpeg_persistence.pkl,Mithila5.jpg_persistence.pkl,Mithila6.jpg_persistence.pkl,Mithila7.jpeg_persistence.pkl,Mithila8.jpeg_persistence.pkl,Mithila9.jpg_persistence.pkl,Raja1.jpg_persistence.pkl,Raja10.jpg_persistence.pkl,Raja2.jpg_persistence.pkl,Raja3.jpg_persistence.pkl,Raja4.jpg_persistence.pkl,Raja5.jpeg_persistence.pkl,Raja6.jpg_persistence.pkl,Raja7.jpg_persistence.pkl,Raja8.jpg_persistence.pkl,Raja9.jpg_persistence.pkl,Ren1.jpg_persistence.pkl,Ren10.jpg_persistence.pkl,Ren2.jpg_persistence.pkl,Ren3.jpg_persistence.pkl,Ren4.jpg_persistence.pkl,Ren5.jpg_persistence.pkl,Ren6.jpg_persistence.pkl,Ren7.jpg_persistence.pkl,Ren8.jpg_persistence.pkl,Ren9.jpeg_persistence.pkl,Robert1.jpg_persistence.pkl,Robert10.jpg_persistence.pkl,Robert2.jpg_persistence.pkl,Robert3.jpg_persistence.pkl,Robert4.jpg_persistence.pkl,Robert5.jpg_persistence.pkl,Robert6.jpg_persistence.pkl,Robert7.jpg_persistence.pkl,Robert8.jpg_persistence.pkl,Robert9.jpg_persistence.pkl,Sid1.jpeg_persistence.pkl,Sid10.jpg_persistence.pkl,Sid2.jpeg_persistence.pkl,Sid3.jpg_persistence.pkl,Sid4.jpg_persistence.pkl,Sid5.jpeg_persistence.pkl,Sid6.jpeg_persistence.pkl,Sid7.jpg_persistence.pkl,Sid8.jpg_persistence.pkl,Sid9.jpg_persistence.pkl,Vin1.jpg_persistence.pkl,Vin10.jpg_persistence.pkl,Vin2.jpg_persistence.pkl,Vin3.jpg_persistence.pkl,Vin4.jpg_persistence.pkl,Vin5.jpg_persistence.pkl,Vin6.jpg_persistence.pkl,Vin7.jpg_persistence.pkl,Vin8.jpeg_persistence.pkl,Vin9.jpg_persistence.pkl
Klimt3.jpg_persistence.pkl,13868.5,17493.5,17038.5,15174.5,19594.0,15531.5,18290.5,15192.5,18570.0,16151.5,18791.0,17830.0,16815.0,16881.5,18465.0,19314.0,18878.5,17953.5,16277.5,16019.5,16067.5,15763.5,15164.0,17061.5,17649.0,17275.5,16706.0,18494.5,19018.0,17562.0,15786.5,7453.0,13609.5,0.0,25733.0,7888.0,14051.5,19790.5,13188.5,10240.5,18881.5,31875.5,8021.0,11467.5,16668.5,12275.5,15602.5,12675.0,15061.5,12371.0,14777.0,13088.0,16804.0,12915.5,16177.0,15456.5,14262.0,15259.0,14882.5,16390.5,13511.0,9856.5,17364.5,9330.0,12034.5,13813.5,8609.0,14977.0,12688.0,14762.5,17440.5,19603.5,17303.5,17082.0,18910.0,18222.5,17209.5,15704.0,14836.0,11235.0,13268.0,11971.0,10202.0,12898.5,9181.0,11161.0,7901.5,12886.5,11064.0,18292.5,12122.0,9642.0,9339.0,12697.5,11505.0,14537.5,17715.0,15193.5,18256.0,15529.0
Klimt4.jpg_persistence.pkl,30429.5,29267.0,24777.5,28565.5,22102.0,33414.5,31979.0,32236.5,32682.0,29291.0,35232.0,31780.0,30980.5,30994.0,30433.0,32312.0,33899.0,32855.0,32645.5,30524.5,28947.5,28217.0,32210.5,30176.5,31719.0,34156.0,32067.0,34672.5,33269.0,31503.5,21435.5,26722.0,22523.0,25733.0,0.0,25041.0,18518.5,18270.5,24864.0,20574.5,30900.5,32489.0,27290.0,27940.5,26898.0,30841.0,22355.5,32237.0,25685.0,24944.0,29945.0,28863.0,30930.5,29170.5,30079.0,30140.0,28286.0,30911.0,28375.5,29114.0,32948.5,26236.5,18151.5,27497.5,30324.0,23308.5,27477.5,22136.0,27622.5,28023.0,26765.5,31116.0,28236.0,28554.5,31489.5,29786.0,28457.5,28030.0,29659.5,27533.5,28826.5,24919.5,22484.5,25066.0,26237.0,33206.0,23513.0,26296.5,30652.0,28637.0,32175.0,26054.0,29297.0,23375.5,28827.0,21352.0,15446.5,31396.0,20921.5,28173.0
Klimt5.jpg_persistence.pkl,9378.0,11705.0,11680.5,9447.0,15020.5,11632.0,12513.5,11982.5,13156.5,11285.5,13501.0,12252.5,11794.0,11136.0,12923.5,13644.5,13624.0,12440.0,10495.0,10416.0,10319.0,9994.0,9259.0,11363.5,11725.5,11871.0,11763.0,13312.5,13271.0,11882.5,10742.5,8939.5,12420.0,7888.0,25041.0,0.0,13242.5,17148.5,8606.0,6835.0,23403.5,36426.5,11717.5,14402.5,18183.0,9347.5,12444.0,16722.0,15030.5,14984.0,9212.5,7772.5,10967.0,7094.5,9954.5,9934.0,8354.0,10153.0,9178.0,10879.5,9824.5,5558.0,15499.5,8117.5,7690.0,10161.0,8134.0,10371.5,14313.5,8985.0,11683.5,13827.0,11315.0,11461.5,12970.5,12488.0,11672.0,9863.5,9368.0,6339.0,7932.0,7087.0,7744.0,11280.0,8151.0,10342.5,11848.5,8108.0,12633.0,13114.5,10886.0,10729.0,9120.0,9049.0,6987.0,10766.0,14732.0,17916.0,14576.5,14273.0
Klimt6.jpg_persistence.pkl,20553.0,20290.5,16434.0,19035.0,16438.5,22891.0,21842.0,18888.0,22490.5,21089.5,23157.5,21123.0,20145.5,20726.0,20449.5,22411.0,22086.5,21550.0,20558.5,19324.5,18769.0,17693.0,20718.5,19269.5,21177.0,22351.0,21042.5,22518.0,22622.5,21372.0,17377.5,14941.0,17007.0,14051.5,18518.5,13242.5,0.0,11057.5,13299.5,13510.0,26321.0,33259.0,18434.0,21137.0,23434.0,19339.0,14835.0,22855.0,21142.5,20619.5,18898.5,16363.5,20476.5,16903.5,19753.5,19939.0,17650.0,20871.5,18671.5,18499.0,21753.0,13922.0,16265.0,16169.0,18220.5,15354.0,17463.0,16670.0,22184.5,18614.0,18578.0,21659.5,19587.5,18683.5,20951.0,20135.5,18959.0,18617.0,18416.0,14972.0,18158.0,13257.5,12744.5,17924.5,16950.0,20899.0,13408.0,14624.0,21374.5,18827.0,22180.5,14674.0,19451.5,14848.5,16337.0,15000.5,12500.5,25670.5,18865.5,22207.5
Klimt7.jpg_persistence.pkl,21334.0,19073.0,14421.0,18622.5,13088.0,23839.5,21315.0,23943.5,22195.5,20332.0,24983.0,21276.5,20586.0,20610.0,18775.0,21602.0,23599.0,22616.5,22706.5,20308.5,18469.5,17668.5,22639.5,19646.0,21298.0,24173.5,21837.0,24461.0,22735.5,21003.5,15824.0,20239.5,17233.5,19790.5,18270.5,17148.5,11057.5,0.0,13160.0,14811.0,30241.5,35890.5,22865.5,24155.0,25287.5,21195.0,11752.5,28910.0,20728.5,22806.5,19738.0,19013.0,20548.5,19828.0,20120.0,20304.5,18340.5,21170.5,18846.5,17916.0,24103.0,17160.5,15090.5,21373.0,21108.5,15837.0,20845.5,15372.5,24681.5,18666.5,16549.5,20010.5,17968.5,17731.5,20429.0,19029.5,17222.0,17867.5,19632.5,18143.5,18944.0,15203.0,14733.5,18738.5,19028.0,25461.0,18299.0,16427.0,24902.0,15609.0,24306.5,19528.5,23234.5,17103.5,20471.5,12986.0,11335.0,28767.5,16800.0,23470.5
Klimt8.jpg_persistence.pkl,11414.0,11021.0,9342.5,9581.0,11123.5,13321.5,11291.5,14297.0,12073.5,12263.5,13995.0,10981.0,10776.0,10171.0,9815.0,12023.0,13052.0,11784.5,11510.5,9660.5,8789.0,8404.0,11476.0,10376.0,11072.0,12747.5,11185.5,13429.5,12241.5,10792.0,11013.0,13117.5,12602.5,13188.5,24864.0,8606.0,13299.5,13160.0,0.0,9829.5,27660.0,38867.5,17467.0,18890.5,21013.5,11330.0,9429.0,23635.5,17082.0,20024.0,9034.0,7922.0,10328.5,8944.5,9839.5,10183.5,7798.0,11146.0,9499.0,8285.5,13304.0,7908.5,14861.0,13091.0,9767.5,9761.0,12443.0,9938.0,18904.0,9548.0,9958.0,11451.5,10400.0,9996.0,11097.0,10902.0,9467.5,9382.5,9144.0,7772.5,8831.5,6469.0,9959.5,12724.0,10825.5,15099.5,15629.5,7651.5,17161.0,8593.0,14409.0,14251.5,14405.5,11921.0,9937.5,9547.0,13194.0,22853.0,13539.5,16902.5
Klimt9.jpg_persistence.pkl,10990.5,11465.5,9829.5,10156.5,11541.0,13983.0,13834.5,15382.5,14299.0,10770.0,16692.5,13657.0,12964.0,12531.0,13074.0,14444.5,15803.0,14526.5,13672.0,12309.5,11296.0,10613.0,12931.0,12335.5,13298.0,15256.5,13459.0,16177.0,15158.5,13117.5,6953.5,10506.0,8934.5,10240.5,20574.5,6835.0,13510.0,14811.0,9829.5,0.0,23423.0,34675.5,11774.0,13583.0,13835.5,13626.5,11036.5,18939.0,12266.5,13606.5,11314.0,10161.5,12469.5,10585.5,11610.5,11317.5,10004.0,11860.5,9466.0,11614.5,13420.0,8082.0,10550.5,8766.0,11595.0,7220.0,8806.0,7358.0,12670.0,8889.5,10206.5,13809.5,10462.0,11655.0,14017.0,12402.5,12113.5,10103.0,11801.0,9314.0,9970.0,9117.5,7841.0,9059.5,7826.5,14115.5,12914.5,11859.0,12635.0,13470.0,12741.5,12354.5,10333.0,10154.5,9493.0,7216.5,10224.0,15769.0,9402.5,10789.0
Mithila1.jpg_persistence.pkl,28654.5,31646.0,31390.5,30230.0,31222.5,30664.0,33734.5,32567.5,34401.5,28721.0,35933.5,33673.0,33461.0,32335.0,33710.0,34781.0,35696.5,34335.5,32899.5,32331.0,31495.5,31115.0,31073.5,33106.0,33073.5,34098.0,33379.5,35558.5,34893.0,32987.0,28341.5,23208.0,21402.0,18881.5,30900.5,23403.5,26321.0,30241.5,27660.0,23423.0,0.0,17510.5,15229.5,13479.5,18942.0,27190.5,27496.5,14890.5,18377.5,12818.0,30711.5,29770.0,32292.0,28839.0,31227.0,30928.0,29320.5,29313.0,29999.5,31318.0,29289.0,24710.0,24663.0,23900.5,29150.5,25387.0,22185.0,27415.5,17114.0,29470.5,32088.0,34569.0,32069.5,32681.0,34213.5,33537.5,31497.5,30700.5,30925.5,26870.0,28069.5,26709.0,22849.0,23312.5,22880.0,26044.0,18033.0,27521.0,18973.0,32851.5,24858.5,23416.0,21729.5,27497.5,28349.5,25461.0,28800.0,15102.5,27844.0,22909.0
Mithila10.jpg_persistence.pkl,41747.0,43820.5,42034.0,43153.5,38975.0,44159.5,47136.5,45426.0,47761.0,41570.5,49463.0,46998.5,46552.5,45590.5,45920.5,48112.0,49216.0,47899.5,46265.5,45649.0,44357.0,43089.5,44490.5,45669.5,46444.0,47669.5,46545.0,49091.5,48465.0,46312.5,38513.0,35773.0,29923.0,31875.5,32489.0,36426.5,33259.0,35890.5,38867.5,34675.5,17510.5,0.0,28982.0,26980.5,27039.5,40321.0,36337.0,29670.5,28908.0,24559.0,43711.5,42760.5,45294.0,41759.0,44624.5,43662.5,42361.5,42592.0,42367.5,43058.5,42939.0,37048.5,30476.0,36588.0,42261.0,35838.5,35086.0,37265.0,28016.5,41593.0,43685.0,47077.0,44232.0,44668.0,46907.0,45739.5,43339.0,42977.0,43917.5,38811.5,40544.5,38591.0,33561.5,33589.0,35059.0,40357.0,29340.5,38106.0,33249.0,42968.0,39149.0,35844.0,35450.0,37811.5,41479.0,35084.0,35559.0,28507.0,35728.0,32634.5
Mithila2.jpg_persistence.pkl,15955.5,19752.5,19822.0,17828.5,20999.0,17677.0,21853.5,20113.5,22597.0,16599.0,23244.5,21798.0,21457.0,20384.5,21979.0,23059.0,23813.5,22378.5,20194.0,20458.0,19729.0,18914.0,18296.5,20954.5,21020.5,21657.0,21153.0,23168.0,22937.0,21036.0,16544.5,11064.0,12548.5,8021.0,27290.0,11717.5,18434.0,22865.5,17467.0,11774.0,15229.5,28982.0,0.0,7943.5,13130.5,15994.5,18823.5,10377.0,12694.5,9357.5,18497.0,17550.0,20083.5,16659.5,19295.5,18352.5,17677.5,17290.5,17626.5,19483.0,16444.5,12921.5,16669.0,11128.5,16754.5,14082.5,9841.0,16179.5,8751.0,17177.5,20064.0,22823.5,19900.0,20505.5,22368.0,21458.0,20798.0,18619.0,19081.5,14881.5,15945.0,15716.0,11828.5,12248.5,11036.0,13272.5,9273.0,16976.0,7087.5,21981.0,11916.5,11895.5,8612.0,15624.0,15907.5,15152.5,18790.0,9487.0,17795.5,13336.0
Mithila3.jpg_persistence.pkl,17350.5,20217.5,21146.5,18920.0,22256.0,19718.5,22858.0,23872.5,23223.0,16831.0,25474.0,22883.0,22385.5,21208.5,22305.0,23722.0,25096.5,23687.5,22315.5,21868.5,20973.5,20553.0,20721.5,22225.5,22186.5,23710.5,22264.5,25121.5,24112.0,21817.5,18408.0,15484.5,12291.5,11467.5,27940.5,14402.5,21137.0,24155.0,18890.5,13583.0,13479.5,26980.5,7943.5,0.0,9259.0,18933.0,19498.5,13454.0,8314.5,6888.5,19956.0,19555.5,21082.5,19069.5,20522.0,19962.0,18852.0,18345.0,18928.5,20927.5,19266.5,16434.5,16156.5,15116.0,19518.0,15594.0,13528.5,17648.0,9167.0,18283.0,21356.5,23387.5,20655.5,21584.5,23759.0,22162.0,21334.5,19516.5,20706.5,17792.5,17654.0,18127.5,14632.0,13666.5,12798.0,17374.5,13923.0,19448.0,10533.0,22292.5,15233.5,16556.0,12481.0,19506.0,18457.5,16211.5,20061.0,6981.0,18116.5,11747.0
Mithila4.jpeg_persistence.pkl,20191.5,20987.0,20639.5,20714.5,19618.5,23436.0,24689.5,26108.0,25009.5,18861.5,27873.5,24454.5,23820.5,23318.5,23675.5,25158.0,26804.0,25506.0,24773.5,23540.0,22394.0,21584.5,23543.0,23547.0,24089.0,26294.0,24313.0,27326.5,25963.0,23836.5,15712.5,18463.5,11243.5,16668.5,26898.0,18183.0,23434.0,25287.5,21013.5,13835.5,18942.0,27039.5,13130.5,9259.0,0.0,23937.5,21617.0,20429.5,8905.0,11148.0,22273.5,21284.0,23316.0,21348.5,22341.0,22061.0,21068.0,21071.5,20092.0,22511.5,22842.5,18273.0,12509.0,16973.5,22434.0,15434.5,16128.5,16425.0,9100.5,19290.0,21095.5,24401.5,21028.5,22909.0,24966.0,23228.0,23070.0,20816.0,23042.0,19822.5,20182.0,20048.5,16759.5,14463.5,15398.0,22057.0,17822.0,22545.0,14966.5,23642.0,19541.0,19549.5,16126.5,19511.5,20104.0,15622.5,17925.5,9668.5,13707.0,8546.0
Mithila5.jpg_persistence.pkl,9972.0,13904.0,14603.0,11633.0,17614.5,10097.0,13027.0,15950.0,13975.5,13522.5,12204.0,13336.5,13294.0,11724.5,13895.5,14589.0,14448.0,13317.5,11372.0,11923.5,12304.0,12511.0,9210.5,13231.5,12785.5,11450.5,12861.5,13244.0,13371.0,12376.5,15915.5,11935.0,15720.5,12275.5,30841.0,9347.5,19339.0,21195.0,11330.0,13626.5,27190.5,40321.0,15994.5,18933.0,23937.5,0.0,14308.5,18059.0,18926.5,20977.5,10658.0,10466.5,11992.5,8772.0,11282.0,11188.5,9839.0,10934.0,11235.0,12472.5,6916.0,9462.0,20792.5,12540.0,8207.0,13589.0,10313.5,13574.5,17942.0,11896.0,14554.0,15136.5,13959.0,13333.5,14146.0,14103.0,13275.0,12209.5,10861.0,9847.0,9286.0,9972.5,11292.5,13404.5,10304.5,8819.5,15328.5,7835.0,13682.0,12807.0,8890.5,12540.0,10079.5,12804.5,10857.0,14255.0,18650.0,21985.5,19376.5,18819.0
Mithila6.jpg_persistence.pkl,13774.0,12312.0,9751.5,11954.0,9627.5,15406.0,14035.5,19663.5,14547.5,13371.0,16712.0,14308.0,13861.0,12810.5,12348.0,14669.5,16862.0,15653.5,14882.5,13367.5,11724.0,11575.0,15165.5,13272.0,14128.5,16630.0,14459.5,17176.0,15618.0,13382.0,12280.5,16109.5,12972.5,15602.5,22355.5,12444.0,14835.0,11752.5,9429.0,11036.5,27496.5,36337.0,18823.5,19498.5,21617.0,14308.5,0.0,24703.5,15883.0,19867.0,12253.0,13307.0,13009.0,13601.0,13302.5,12852.5,11666.0,13715.0,11843.5,10845.0,16932.0,12552.5,13916.5,16251.5,14038.5,11666.0,15101.5,10974.5,20231.0,11984.0,10520.0,13567.0,11713.0,12082.5,14385.5,12430.5,10738.0,11346.5,13445.5,12392.0,11867.5,9898.0,11294.0,13985.5,12699.5,19026.5,16910.5,10561.5,19054.0,11271.0,17039.5,16744.0,17156.0,14669.5,14799.5,9283.0,12584.0,23869.5,13928.5,18316.0
Mithila7.jpeg_persistence.pkl,21176.5,26273.0,27236.5,23740.0,29541.5,23153.0,27116.0,24011.5,28021.5,23475.5,26800.5,27238.5,26917.5,25781.5,27864.5,28605.5,28716.5,27382.0,25011.0,25839.5,25480.5,25237.0,22421.0,26614.5,26523.0,25937.5,26486.5,27421.5,27789.0,26418.5,24821.0,15556.0,21207.5,12675.0,32237.0,16722.0,22855.0,28910.0,23635.5,18939.0,14890.5,29670.5,10377.0,13454.0,20429.5,18059.0,24703.5,0.0,19999.5,13228.5,24054.5,22807.5,25582.0,21206.5,24688.5,24398.0,23472.0,23128.5,24020.5,26057.5,19381.5,18885.5,25301.0,16919.5,21529.5,22354.0,15820.5,24389.5,16743.5,23859.5,27200.0,28965.5,26408.0,26541.5,28034.0,27611.5,26578.5,24863.5,24125.5,20979.5,22026.5,22059.0,19026.0,20872.0,17982.0,14740.5,12946.5,21769.0,12945.5,28145.5,16421.5,15399.5,13953.5,22422.5,21185.5,23546.5,27231.5,14764.0,26258.5,21541.5
Mithila8.jpeg_persistence.pkl,16825.0,16660.0,17393.0,17111.0,17546.5,20116.5,20808.5,24553.5,21239.0,14391.5,24427.5,20917.0,20335.5,19702.0,18992.5,21158.5,23443.5,22183.0,21496.0,20066.5,18873.0,18359.0,20313.0,20083.0,20579.0,23084.5,20881.5,23996.5,22341.0,20174.0,15104.5,18127.5,9695.0,15061.5,25685.0,15030.5,21142.5,20728.5,17082.0,12266.5,18377.5,28908.0,12694.5,8314.5,8905.0,18926.5,15883.0,19999.5,0.0,9399.5,18816.0,18543.0,19822.0,18359.5,18867.0,19092.0,17574.0,17494.5,17098.5,19167.5,19624.0,16125.0,11519.0,15826.0,19286.5,13258.0,14102.0,15024.5,10344.0,16526.0,17887.0,20155.5,17439.0,18872.0,21217.5,19142.0,17785.0,17039.0,19742.5,16965.5,17024.5,16728.0,14022.0,12707.0,12818.5,19637.0,17106.5,18461.5,12941.0,19107.5,16546.5,19639.5,13669.0,19195.0,17916.0,12377.5,16829.5,11520.5,13643.0,8715.5
Mithila9.jpg_persistence.pkl,18640.5,21094.0,21673.0,19660.5,22484.0,21078.0,23710.0,25178.0,24084.0,17912.5,26636.5,23596.5,23200.0,22301.0,23453.0,24419.5,26164.5,24590.0,23358.5,22657.0,21615.0,20946.0,21887.0,22772.0,23009.0,24792.0,23206.5,26112.0,25040.5,22826.0,18180.5,16828.0,12775.5,12371.0,24944.0,14984.0,20619.5,22806.5,20024.0,13606.5,12818.0,24559.0,9357.5,6888.5,11148.0,20977.5,19867.0,13228.5,9399.5,0.0,21174.5,20462.5,22279.0,20309.0,21344.5,20868.5,20014.0,19426.0,19371.5,21959.0,20728.5,17604.5,16095.0,16216.0,20602.0,16060.5,14716.0,18166.0,11438.5,18679.0,21651.0,24208.5,21055.5,22210.5,24573.0,22690.0,21907.0,19969.5,21557.0,18807.5,18852.5,18888.0,15354.0,14372.5,14150.0,19639.5,13744.0,20906.0,13579.0,23825.5,17132.0,18167.5,13788.5,20213.5,19183.0,16767.0,20223.0,10605.0,17993.5,12264.5
Raja1.jpg_persistence.pkl,5785.5,5326.5,8105.5,4147.0,12438.0,6080.5,4551.0,13154.5,5120.0,7091.5,6325.5,4491.5,4141.5,3362.0,5307.0,5689.5,6682.5,5065.0,3879.5,4130.0,3963.0,3878.0,4496.0,3928.0,3984.5,5627.5,3924.0,6435.5,5495.5,3908.5,11516.0,15182.5,15913.0,14777.0,29945.0,9212.5,18898.5,19738.0,9034.0,11314.0,30711.5,43711.5,18497.0,19956.0,22273.5,10658.0,12253.0,24054.5,18816.0,21174.5,0.0,4937.0,3115.0,5377.0,3543.5,3320.5,3432.5,4792.5,3863.5,4128.5,8840.0,9464.0,19219.0,12684.5,6352.5,10580.0,11765.0,9993.5,19165.5,4418.5,6061.0,5925.0,5049.5,4954.0,5666.0,4949.0,6822.0,4664.5,4509.0,7231.5,4464.5,8782.0,12646.0,12994.0,10233.0,13640.5,19459.5,9099.0,16701.5,7864.5,11121.0,16858.0,12779.5,11899.0,6807.0,12348.0,17107.0,22002.5,15345.5,15746.5
Raja10.jpg_persistence.pkl,8228.5,8062.0,9872.0,6413.0,13859.5,8807.5,7433.0,10355.0,7823.0,9544.0,8095.0,6701.0,5819.5,6337.0,7263.0,8142.0,7519.5,6678.0,5526.5,4972.0,6138.5,5590.0,6281.5,5928.0,6781.5,7015.5,6401.5,7664.0,7775.5,6922.0,10814.0,13184.0,15556.5,13088.0,28863.0,7772.5,16363.5,19013.0,7922.0,10161.5,29770.0,42760.5,17550.0,19555.5,21284.0,10466.5,13307.0,22807.5,18543.0,20462.5,4937.0,0.0,6290.0,4773.0,5911.5,6014.5,4842.0,7521.5,5791.0,7082.5,9456.5,7651.0,18384.5,10507.5,5736.0,11027.0,11127.0,10883.5,18642.5,6467.5,8308.0,8374.0,7271.5,7037.0,7325.0,7755.0,8508.5,6528.0,5340.5,5939.5,5935.0,8118.5,12050.0,13165.0,10047.0,12226.5,17676.0,9056.5,16237.5,8948.0,12032.5,15511.0,11931.0,10626.0,4603.0,12452.5,16216.5,21486.5,14904.5,15418.5
Raja2.jpg_persistence.pkl,5941.0,4672.0,8296.0,4133.0,12473.5,5189.0,2808.5,14129.0,3138.0,7237.0,5184.0,2772.0,3384.0,2211.0,4389.5,3588.0,5732.0,3592.5,3375.5,4166.0,3722.5,4349.0,4322.5,3169.5,2267.0,5266.5,2620.0,5078.5,3521.0,2127.0,12080.5,16891.5,17197.5,16804.0,30930.5,10967.0,20476.5,20548.5,10328.5,12469.5,32292.0,45294.0,20083.5,21082.5,23316.0,11992.5,13009.0,25582.0,19822.0,22279.0,3115.0,6290.0,0.0,6767.5,2998.5,3118.0,4158.5,5006.5,4341.5,4397.5,9726.0,11257.0,20080.0,14547.0,8014.5,11541.5,13078.5,10983.0,20568.5,4818.5,5659.5,4114.5,4429.5,4140.5,4411.5,3451.0,6317.0,4712.5,5176.5,9375.0,5580.5,10228.0,14046.0,14265.5,11588.5,15261.0,21492.5,10630.5,18023.5,7728.0,12108.0,18455.5,14274.0,13659.5,8179.0,13380.0,17872.5,23124.5,15924.5,16550.0
Raja3.jpg_persistence.pkl,7106.0,8235.5,9641.5,6294.5,13839.0,8534.0,8226.5,11911.5,8970.0,9295.5,8767.5,7996.5,7721.0,7044.5,8843.5,9338.5,9082.0,7929.5,6316.0,6670.0,6862.5,6186.0,4950.5,7346.0,7653.5,7155.5,7768.0,8142.5,8575.0,7760.0,11503.0,11597.5,14784.5,12915.5,29170.5,7094.5,16903.5,19828.0,8944.5,10585.5,28839.0,41759.0,16659.5,19069.5,21348.5,8772.0,13601.0,21206.5,18359.5,20309.0,5377.0,4773.0,6767.5,0.0,5768.5,6190.0,4642.5,7497.5,6262.5,7112.5,6995.0,6225.5,18200.5,9391.5,4728.0,9864.5,8851.0,9836.0,17590.0,6340.0,8858.5,9469.0,7960.0,7890.5,8518.0,8531.0,9432.5,7255.0,5801.5,5239.0,5032.5,7369.0,10333.5,11924.5,9047.5,10250.5,15857.0,7714.0,14545.5,9697.0,10156.5,13292.0,10186.0,9430.5,4676.0,12418.5,16280.0,20966.0,14965.5,15172.5
Raja4.jpg_persistence.pkl,5556.0,4520.0,7794.5,3760.5,12696.5,6291.0,3903.5,14109.5,4456.5,6526.0,6206.0,3777.0,4161.0,3397.5,5857.0,4767.5,6271.0,4252.5,4237.0,4256.5,3881.0,4530.5,3957.5,4227.0,3298.0,5648.5,4007.0,5662.0,4266.0,3478.5,11045.5,15405.5,16444.5,16177.0,30079.0,9954.5,19753.5,20120.0,9839.5,11610.5,31227.0,44624.5,19295.5,20522.0,22341.0,11282.0,13302.5,24688.5,18867.0,21344.5,3543.5,5911.5,2998.5,5768.5,0.0,4128.5,3334.5,4559.0,4093.5,5346.5,8522.0,10223.0,19103.5,13342.5,7022.5,10689.0,11827.5,10298.0,19717.0,4186.0,5799.5,5305.5,4344.0,4787.0,5317.0,4497.0,6959.0,4377.5,4308.0,8364.0,5468.0,9155.5,13342.0,13496.0,11191.5,13822.5,20225.0,9898.0,17422.0,8312.0,11257.0,17182.0,12962.5,12621.0,6787.5,12515.5,16893.5,22521.5,15104.0,15491.0
Raja5.jpeg_persistence.pkl,5266.0,5702.0,8400.0,4285.0,12904.5,4525.5,4934.5,14089.5,5089.0,7135.5,6949.5,4632.0,4771.5,3954.0,6091.0,5585.0,7487.0,5309.0,3931.5,5388.5,5092.5,4775.5,4085.5,4464.0,4023.0,5324.5,4010.0,6731.5,5736.0,3908.0,11142.5,15765.0,15747.0,15456.5,30140.0,9934.0,19939.0,20304.5,10183.5,11317.5,30928.0,43662.5,18352.5,19962.0,22061.0,11188.5,12852.5,24398.0,19092.0,20868.5,3320.5,6014.5,3118.0,6190.0,4128.5,0.0,4303.5,5538.0,3166.0,4914.5,8724.5,10211.0,19292.0,13297.5,7049.5,10575.5,11762.5,9812.0,18636.5,3876.5,5979.5,5703.5,4405.0,5739.0,6501.5,4724.0,7535.0,4741.5,5506.5,8543.0,4323.5,9413.0,12784.5,12545.5,9647.5,14169.5,20213.0,9918.0,16441.0,7994.5,10665.0,17341.5,12807.0,12159.5,7352.5,12547.0,17018.5,21188.0,15404.5,15344.5
