,B_Dey1.jpg_persistence.pkl,B_Dey10.jpeg_persistence.pkl,B_Dey2.jpg_persistence.pkl,B_Dey3.jpeg_persistence.pkl,B_Dey4.jpg_persistence.pkl,B_Dey5.jpg_persistence.pkl,B_Dey6.jpg_persistence.pkl,B_Dey7.jpeg_persistence.pkl,B_Dey8.jpg_persistence.pkl,B_Dey9.jpg_persistence.pkl,B_Gen1.jpg_persistence.pkl,B_Gen10.jpg_persistence.pkl,B_Gen2.jpg_persistence.pkl,B_Gen3.jpg_persistence.pkl,B_Gen4.png_persistence.pkl,B_Gen5.jpeg_persistence.pkl,B_Gen6.jpg_persistence.pkl,B_Gen7.jpg_persistence.pkl,B_Gen8.jpg_persistence.pkl,B_Gen9.jpg_persistence.pkl,B_Goya1.jpg_persistence.pkl,B_Goya10.jpg_persistence.pkl,B_Goya2.jpg_persistence.pkl,B_Goya3.jpg_persistence.pkl,B_Goya4.jpg_persistence.pkl,B_Goya5.jpg_persistence.pkl,B_Goya6.jpg_persistence.pkl,B_Goya7.jpg_persistence.pkl,B_Goya8.jpg_persistence.pkl,B_Goya9.jpg_persistence.pkl,B_Klimt1.jpg_persistence.pkl,B_Klimt10.jpeg_persistence.pkl,B_Klimt2.jpg_persistence.pkl,B_Klimt3.jpg_persistence.pkl,B_Klimt4.jpg_persistence.pkl,B_Klimt5.jpg_persistence.pkl,B_Klimt6.jpg_persistence.pkl,B_Klimt7.jpg_persistence.pkl,B_Klimt8.jpg_persistence.pkl,B_Klimt9.jpg_persistence.pkl,B_Mithila1.jpg_persistence.pkl,B_Mithila10.jpg_persistence.pkl,B_Mithila2.jpg_persistence.pkl,B_Mithila3.jpg_persistence.pkl,B_Mithila4.jpeg_persistence.pkl,B_Mithila5.jpg_persistence.pkl,B_Mithila6.jpg_persistence.pkl,B_Mithila7.jpeg_persistence.pkl,B_Mithila8.jpeg_persistence.pkl,B_Mithila9.jpg_persistence.pkl,B_Raja1.jpg_persistence.pkl,B_Raja10.jpg_persistence.pkl,B_Raja2.jpg_persistence.pkl,B_Raja3.jpg_persistence.pkl,B_Raja4.jpg_persistence.pkl,B_Raja5.jpeg_persistence.pkl,B_Raja6.jpg_persistence.pkl,B_Raja7.jpg_persistence.pkl,B_Raja8.jpg_persistence.pkl,B_Raja9.jpg_persistence.pkl,B_Ren1.jpg_persistence.pkl,B_Ren10.jpg_persistence.pkl,B_Ren2.jpg_persistence.pkl,B_Ren3.jpg_persistence.pkl,B_Ren4.jpg_persistence.pkl,B_Ren5.jpg_persistence.pkl,B_Ren6.jpg_persistence.pkl,B_Ren7.jpg_persistence.pkl,B_Ren8.jpg_persistence.pkl,B_Ren9.jpeg_persistence.pkl,B_Robert1.jpg_persistence.pkl,B_Robert10.jpg_persistence.pkl,B_Robert2.jpg_persistence.pkl,B_Robert3.jpg_persistence.pkl,B_Robert4.jpg_persistence.pkl,B_Robert5.jpg_persistence.pkl,B_Robert6.jpg_persistence.pkl,B_Robert7.jpg_persistence.pkl,B_Robert8.jpg_persistence.pkl,B_Robert9.jpg_persistence.pkl,B_Sid1.jpeg_persistence.pkl,B_Sid10.jpg_persistence.pkl,B_Sid2.jpeg_persistence.pkl,B_Sid3.jpg_persistence.pkl,B_Sid4.jpg_persistence.pkl,B_Sid5.jpeg_persistence.pkl,B_Sid6.jpeg_persistence.pkl,B_Sid7.jpg_persistence.pkl,B_Sid8.jpg_persistence.pkl,B_Sid9.jpg_persistence.pkl,B_Vin1.jpg_persistence.pkl,B_Vin10.jpg_persistence.pkl,B_Vin2.jpg_persistence.pkl,B_Vin3.jpg_persistence.pkl,B_Vin4.jpg_persistence.pkl,B_Vin5.jpg_persistence.pkl,B_Vin6.jpg_persistence.pkl,B_Vin7.jpg_persistence.pkl,B_Vin8.jpeg_persistence.pkl,B_Vin9.jpg_persistence.pkl
B_Ren3.jpg_persistence.pkl,67.0,48.0,47.0,59.0,41.0,78.99999999999999,68.0,39.0,78.99999999999999,65.99999999999999,64.99999999999999,58.99999999999999,69.99999999999999,76.0,41.0,78.99999999999999,31.999999999999996,78.99999999999999,77.0,56.0,37.0,52.99999999999999,69.0,59.99999999999999,77.0,78.99999999999999,76.0,70.99999999999999,78.99999999999999,62.0,48.0,49.0,22.5,27.999999999999996,62.0,78.99999999999999,42.5,23.0,34.0,48.99999999999999,46.0,46.0,30.0,26.999999999999996,32.0,44.0,54.99999999999999,32.0,35.99999999999999,70.0,42.0,60.0,78.0,50.0,72.0,76.0,43.0,76.0,76.99999999999999,35.0,60.0,38.0,27.999999999999996,0.0,34.0,38.0,49.0,40.0,39.99999999999999,57.0,61.0,75.0,75.0,36.0,45.0,60.0,51.0,45.0,55.0,39.99999999999999,54.0,78.99999999999999,64.99999999999999,62.99999999999999,40.0,42.0,43.0,45.0,70.0,47.0,40.99999999999999,27.0,34.0,35.0,57.0,37.99999999999999,23.0,34.0,41.0,58.0
B_Ren4.jpg_persistence.pkl,33.0,40.0,21.999999999999996,33.0,41.0,48.0,51.0,34.0,57.99999999999999,36.99999999999999,39.0,50.99999999999999,39.99999999999999,42.0,54.0,58.0,26.0,54.99999999999999,45.99999999999999,37.0,22.0,25.999999999999996,41.99999999999999,44.0,47.0,50.99999999999999,58.0,48.0,58.0,42.99999999999999,22.0,24.0,38.0,41.0,34.0,51.0,67.0,36.0,49.99999999999999,24.0,51.0,57.99999999999999,31.0,50.0,30.0,27.0,74.0,46.0,53.99999999999999,39.99999999999999,34.0,33.0,48.99999999999999,23.0,39.0,46.99999999999999,26.0,52.0,56.0,36.0,29.0,34.0,26.0,34.0,0.0,19.0,18.999999999999996,30.0,22.999999999999996,34.0,28.999999999999996,58.99999999999999,48.99999999999999,28.0,63.0,48.0,61.99999999999999,38.0,23.0,45.0,27.0,53.0,42.99999999999999,36.99999999999999,64.99999999999999,40.99999999999999,27.0,18.0,39.0,47.0,29.0,34.0,43.0,27.0,35.0,30.999999999999996,27.999999999999996,29.0,28.0,39.0
B_Ren5.jpg_persistence.pkl,34.0,36.0,23.499999999999996,31.0,31.0,49.0,50.99999999999999,29.999999999999996,61.0,37.0,40.0,40.0,37.0,40.0,54.99999999999999,56.0,25.0,50.0,42.0,36.0,27.0,28.0,45.99999999999999,44.0,47.0,47.0,61.0,40.0,61.99999999999999,45.0,19.999999999999996,23.0,36.0,35.0,33.0,49.0,68.0,32.0,50.0,26.999999999999996,60.99999999999999,54.0,36.0,44.0,25.0,24.0,69.99999999999999,44.99999999999999,56.0,44.0,32.0,31.0,42.99999999999999,22.0,39.0,42.99999999999999,29.0,55.0,58.0,30.0,25.0,39.99999999999999,25.0,38.0,19.0,0.0,17.999999999999996,22.999999999999996,23.499999999999996,36.99999999999999,32.99999999999999,61.99999999999999,52.0,34.0,59.0,39.0,64.99999999999999,35.99999999999999,29.0,46.0,28.0,53.99999999999999,46.0,30.999999999999996,58.99999999999999,34.99999999999999,24.0,23.5,41.0,45.0,23.499999999999996,36.0,50.0,22.0,31.0,31.0,28.999999999999996,23.0,26.999999999999996,31.999999999999996
B_Ren6.jpg_persistence.pkl,35.0,38.0,21.0,28.0,36.0,48.5,45.0,27.0,57.0,34.0,36.0,40.0,35.0,46.0,55.0,50.0,27.0,48.5,44.99999999999999,34.0,28.0,22.0,42.0,36.0,46.0,48.49999999999999,56.0,42.0,56.99999999999999,39.0,18.0,20.999999999999996,39.0,42.0,27.0,48.5,72.0,41.0,54.99999999999999,27.0,62.0,57.0,34.99999999999999,51.0,30.0,22.0,74.0,51.99999999999999,59.0,38.0,31.0,26.0,47.0,27.999999999999996,42.0,46.0,25.999999999999996,51.0,55.0,28.0,28.0,38.99999999999999,27.0,49.0,18.999999999999996,17.999999999999996,0.0,27.0,19.0,31.0,28.999999999999996,58.49999999999999,47.0,33.0,69.0,39.0,64.0,34.99999999999999,23.0,52.0,21.999999999999996,48.5,44.0,31.0,66.0,41.0,28.0,27.0,36.0,47.99999999999999,23.0,40.0,53.0,27.0,34.0,30.999999999999996,36.0,23.0,29.0,31.0
B_Ren7.jpg_persistence.pkl,33.99999999999999,27.999999999999996,27.0,32.99999999999999,15.999999999999998,48.49999999999999,43.0,40.0,52.49999999999999,39.99999999999999,40.0,38.0,34.0,41.0,52.0,52.0,27.0,48.5,44.0,38.5,26.0,31.0,38.0,42.0,48.5,48.49999999999999,52.49999999999999,38.0,52.49999999999999,39.0,28.999999999999996,36.0,38.0,35.0,41.0,48.5,74.0,37.99999999999999,55.0,37.0,54.99999999999999,50.0,37.0,44.0,25.0,35.0,65.0,51.0,45.0,44.99999999999999,28.5,31.0,43.0,31.999999999999996,38.99999999999999,43.99999999999999,30.0,45.99999999999999,51.0,28.0,26.999999999999996,41.0,24.0,40.0,30.0,22.999999999999996,27.0,0.0,26.999999999999996,30.999999999999996,33.0,52.49999999999999,47.0,35.99999999999999,64.99999999999999,37.0,56.0,36.0,34.0,48.99999999999999,29.0,51.0,35.99999999999999,29.0,55.99999999999999,37.0,38.0,28.0,43.0,42.0,24.0,31.999999999999996,47.0,30.0,36.0,33.0,35.0,31.0,25.0,25.0
B_Ren8.jpg_persistence.pkl,31.999999999999996,40.99999999999999,28.0,34.99999999999999,34.0,47.99999999999999,51.0,22.999999999999996,54.0,35.0,44.99999999999999,46.99999999999999,37.0,43.0,58.0,55.0,33.0,50.99999999999999,42.0,40.99999999999999,30.0,26.999999999999996,43.0,44.0,47.0,51.0,54.0,45.99999999999999,53.99999999999999,44.0,23.999999999999996,22.999999999999996,36.0,39.0,34.0,49.99999999999999,70.0,33.0,47.0,28.0,52.0,56.0,28.999999999999996,48.0,34.5,25.999999999999996,74.0,44.0,57.0,37.5,32.0,31.0,47.0,30.5,40.0,43.99999999999999,30.999999999999996,50.99999999999999,54.0,34.0,26.0,36.99999999999999,35.0,39.99999999999999,22.999999999999996,23.499999999999996,19.0,26.999999999999996,0.0,29.999999999999996,26.0,58.0,46.99999999999999,26.0,60.99999999999999,47.0,69.0,43.0,25.0,43.0,30.0,53.99999999999999,40.0,33.0,62.99999999999999,45.99999999999999,34.0,24.0,36.99999999999999,51.0,18.0,39.0,44.5,34.5,40.99999999999999,36.5,29.0,21.0,29.0,34.99999999999999
B_Ren9.jpeg_persistence.pkl,22.0,40.0,24.0,23.999999999999996,41.0,26.0,31.999999999999996,43.0,30.999999999999996,37.0,31.0,21.0,24.999999999999996,21.999999999999996,78.99999999999999,35.99999999999999,37.99999999999999,26.0,20.999999999999996,36.0,38.0,28.0,22.0,53.99999999999999,26.0,28.999999999999996,31.999999999999996,23.0,32.0,21.0,32.99999999999999,33.0,52.0,51.0,34.99999999999999,26.0,91.0,49.0,69.99999999999999,53.0,73.0,77.0,54.99999999999999,62.0,41.0,46.0,85.0,61.99999999999999,62.0,34.0,31.999999999999996,19.999999999999996,24.999999999999996,34.0,19.0,23.0,56.0,26.0,29.0,40.99999999999999,24.0,62.0,43.0,57.0,34.0,36.99999999999999,31.0,30.999999999999996,29.999999999999996,0.0,31.0,37.5,23.0,49.0,79.0,26.999999999999996,68.0,37.99999999999999,34.0,71.0,34.99999999999999,31.0,18.999999999999996,24.999999999999996,74.99999999999999,44.0,58.99999999999999,23.999999999999996,23.999999999999996,59.99999999999999,36.0,48.0,63.0,30.999999999999996,46.0,38.0,47.99999999999999,33.99999999999999,38.0,15.0
B_Robert1.jpg_persistence.pkl,35.0,43.99999999999999,26.0,38.0,31.0,42.0,54.0,35.99999999999999,54.0,36.0,28.0,44.0,31.0,31.0,81.0,58.99999999999999,34.5,47.99999999999999,38.99999999999999,32.0,36.0,27.999999999999996,41.0,55.0,45.0,42.99999999999999,55.0,47.0,54.0,39.0,28.0,29.0,52.99999999999999,60.0,40.0,53.99999999999999,84.0,46.0,60.0,30.999999999999996,66.0,79.0,33.0,71.99999999999999,42.0,28.0,88.0,58.99999999999999,65.0,33.0,32.99999999999999,26.0,41.99999999999999,30.5,34.0,42.0,30.0,50.0,55.0,45.99999999999999,28.0,44.0,35.0,61.0,28.999999999999996,32.99999999999999,28.999999999999996,33.0,26.0,31.0,0.0,61.99999999999999,42.99999999999999,28.0,75.0,49.0,71.0,29.0,21.0,55.99999999999999,29.999999999999996,50.0,39.99999999999999,32.0,81.0,49.0,32.0,27.0,39.99999999999999,69.0,28.999999999999996,49.99999999999999,59.99999999999999,35.0,33.0,39.49999999999999,44.99999999999999,28.0,47.0,38.0
B_Robert10.jpg_persistence.pkl,36.99999999999999,45.5,54.0,44.99999999999999,57.99999999999999,26.0,18.5,72.99999999999999,21.999999999999996,33.99999999999999,46.49999999999999,47.49999999999999,43.0,35.99999999999999,94.0,18.499999999999996,61.99999999999999,27.0,28.0,60.49999999999999,66.99999999999999,48.49999999999999,24.5,66.0,38.99999999999999,28.0,24.0,25.999999999999996,18.5,31.5,58.49999999999999,59.49999999999999,77.49999999999999,72.0,56.49999999999999,22.999999999999996,111.99999999999999,79.99999999999999,95.99999999999999,75.99999999999999,84.99999999999999,91.99999999999999,79.49999999999999,77.0,61.99999999999999,69.99999999999999,96.99999999999999,91.99999999999999,64.99999999999999,56.0,53.0,44.99999999999999,29.999999999999996,59.5,37.0,30.999999999999996,76.99999999999999,24.499999999999996,18.5,69.49999999999999,46.49999999999999,85.99999999999999,61.0,75.0,58.99999999999999,61.99999999999999,58.49999999999999,52.49999999999999,58.0,37.5,61.99999999999999,0.0,36.99999999999999,75.49999999999999,105.99999999999999,34.99999999999999,81.49999999999999,62.49999999999999,64.99999999999999,95.99999999999999,61.99999999999999,29.999999999999996,35.0,46.99999999999999,77.0,63.99999999999999,83.99999999999999,50.99999999999999,35.0,71.0,59.49999999999999,65.99999999999999,79.0,57.99999999999999,76.49999999999999,63.99999999999999,68.0,57.99999999999999,53.5,38.49999999999999
B_Robert2.jpg_persistence.pkl,25.0,45.0,39.0,39.0,53.0,22.0,31.0,57.0,32.99999999999999,29.0,34.0,41.99999999999999,31.5,27.0,93.99999999999999,31.999999999999996,57.0,26.999999999999996,20.999999999999996,53.99999999999999,58.0,42.99999999999999,19.0,66.0,30.0,15.999999999999998,26.0,25.999999999999996,35.0,17.0,48.0,46.0,70.99999999999999,63.0,46.99999999999999,19.0,105.0,70.0,87.99999999999999,70.0,85.0,92.0,68.0,74.0,55.99999999999999,61.0,95.0,83.0,70.0,41.0,49.99999999999999,33.0,28.999999999999996,49.0,23.999999999999996,18.999999999999996,71.0,20.0,28.0,62.0,39.0,77.0,55.0,75.0,48.99999999999999,52.0,47.0,47.0,46.99999999999999,23.0,42.99999999999999,36.99999999999999,0.0,64.0,95.99999999999999,30.0,76.99999999999999,55.0,45.99999999999999,88.99999999999999,47.0,19.0,22.0,40.0,85.0,55.0,74.0,38.0,24.5,71.0,51.0,63.0,78.99999999999999,47.0,58.0,57.0,65.99999999999999,53.0,47.99999999999999,33.0
B_Robert3.jpg_persistence.pkl,47.0,56.0,37.0,48.0,42.0,59.99999999999999,64.0,35.0,75.0,48.0,46.0,61.99999999999999,46.0,47.0,58.99999999999999,69.99999999999999,31.0,70.0,50.99999999999999,44.0,47.0,37.0,60.0,51.0,62.0,66.0,73.0,65.0,75.0,56.99999999999999,28.0,30.0,43.0,46.0,40.0,64.99999999999999,59.99999999999999,40.99999999999999,44.0,32.99999999999999,61.99999999999999,59.99999999999999,35.0,54.99999999999999,39.0,26.999999999999996,79.0,49.0,61.0,36.99999999999999,49.0,46.99999999999999,64.0,32.0,48.99999999999999,61.0,34.0,66.99999999999999,72.99999999999999,41.0,41.99999999999999,43.0,32.0,36.0,28.0,34.0,33.0,35.99999999999999,26.0,49.0,28.0,75.49999999999999,64.0,0.0,50.0,66.99999999999999,69.0,42.0,29.0,45.0,37.0,70.0,60.99999999999999,48.0,70.0,44.0,28.0,38.0,51.0,59.0,31.0,45.0,51.0,31.0,43.99999999999999,35.0,35.0,31.0,41.0,51.0
B_Robert4.jpg_persistence.pkl,83.0,74.99999999999999,80.0,80.0,56.0,102.0,93.0,56.0,105.99999999999999,87.0,79.0,89.99999999999999,91.0,92.0,40.99999999999999,105.99999999999999,45.99999999999999,104.0,96.0,79.0,47.0,76.0,98.0,92.0,92.0,105.0,100.0,97.99999999999999,102.0,89.99999999999999,59.0,69.0,55.99999999999999,51.0,73.99999999999999,104.0,53.0,57.0,58.0,59.0,66.0,67.0,53.0,51.0,45.99999999999999,58.0,81.99999999999999,63.0,65.0,83.99999999999999,55.99999999999999,81.0,98.0,70.0,90.0,100.99999999999999,49.0,99.0,105.0,52.0,80.0,45.99999999999999,47.99999999999999,45.0,63.0,59.0,69.0,64.99999999999999,60.99999999999999,79.0,75.0,105.99999999999999,95.99999999999999,50.0,0.0,81.0,70.0,55.0,74.0,58.0,73.0,105.99999999999999,93.0,82.0,61.99999999999999,61.0,53.0,70.0,82.0,64.0,60.0,51.99999999999999,53.0,57.99999999999999,77.0,52.0,46.0,56.0,66.0,81.99999999999999
B_Robert5.jpg_persistence.pkl,23.999999999999996,43.0,35.0,22.0,37.0,20.999999999999996,28.0,61.0,34.99999999999999,23.999999999999996,28.999999999999996,22.0,29.0,25.999999999999996,80.99999999999999,34.99999999999999,49.99999999999999,31.0,21.0,33.99999999999999,41.99999999999999,34.99999999999999,24.0,55.99999999999999,19.0,33.0,34.0,19.0,34.99999999999999,23.999999999999996,43.99999999999999,50.0,57.99999999999999,65.0,44.0,23.0,89.99999999999999,63.0,70.99999999999999,47.0,74.0,78.99999999999999,66.0,77.0,49.0,56.99999999999999,93.0,65.99999999999999,71.0,50.0,35.0,35.0,26.0,48.0,22.0,25.0,50.0,31.999999999999996,34.99999999999999,45.0,30.0,64.0,45.99999999999999,60.0,48.0,39.0,39.0,37.0,47.0,26.999999999999996,49.0,34.99999999999999,30.0,66.99999999999999,81.0,0.0,76.0,49.0,43.0,61.99999999999999,45.0,35.0,28.0,22.0,87.0,54.0,61.0,34.0,28.0,72.99999999999999,48.0,54.0,64.0,49.0,44.0,51.0,51.0,48.0,52.0,24.0
B_Robert6.jpg_persistence.pkl,77.0,70.0,64.0,76.99999999999999,54.0,77.0,73.0,68.99999999999999,81.49999999999999,75.5,75.0,77.0,73.0,77.0,58.99999999999999,81.49999999999999,70.0,77.0,77.0,74.0,50.0,67.99999999999999,75.5,73.0,77.0,79.0,76.99999999999999,75.0,79.0,75.49999999999999,69.5,61.0,48.0,62.0,75.99999999999999,77.0,73.0,59.0,51.0,70.0,51.0,58.0,63.0,43.0,59.99999999999999,65.0,63.99999999999999,53.0,40.0,77.0,71.0,73.0,76.99999999999999,65.0,75.0,77.0,63.99999999999999,77.0,78.0,63.0,68.99999999999999,65.0,53.99999999999999,51.0,61.99999999999999,64.99999999999999,64.0,56.0,69.0,68.0,71.0,81.49999999999999,76.99999999999999,69.0,70.0,76.0,0.0,71.0,68.0,57.99999999999999,71.0,81.49999999999999,71.99999999999999,75.99999999999999,55.99999999999999,64.0,69.99999999999999,74.0,77.0,43.0,68.0,46.0,34.0,50.0,69.5,53.99999999999999,59.99999999999999,58.99999999999999,59.0,68.0
B_Robert7.jpg_persistence.pkl,40.0,49.0,29.999999999999996,36.0,44.0,47.99999999999999,55.0,55.99999999999999,62.49999999999999,40.0,39.0,52.99999999999999,37.0,38.0,63.0,62.49999999999999,35.99999999999999,62.49999999999999,42.0,31.0,39.0,30.999999999999996,50.99999999999999,40.0,49.0,58.99999999999999,61.99999999999999,47.99999999999999,62.49999999999999,46.0,32.99999999999999,40.0,47.0,50.0,44.0,50.0,66.99999999999999,57.0,64.99999999999999,34.99999999999999,76.0,70.0,53.0,59.99999999999999,41.0,41.0,84.0,61.99999999999999,65.99999999999999,47.99999999999999,32.0,38.0,52.0,30.5,41.0,48.99999999999999,27.0,59.0,62.0,46.0,33.0,45.0,42.0,45.0,38.0,35.99999999999999,34.99999999999999,36.0,43.0,37.99999999999999,29.0,62.49999999999999,55.0,42.0,55.0,49.0,71.0,0.0,29.0,44.99999999999999,28.999999999999996,62.49999999999999,50.99999999999999,38.99999999999999,74.0,47.0,35.0,32.0,41.0,58.0,41.0,50.0,64.0,40.99999999999999,33.99999999999999,42.99999999999999,40.0,44.0,46.0,33.0
B_Robert8.jpg_persistence.pkl,37.0,48.0,31.0,41.0,40.0,40.0,58.0,34.0,57.0,38.0,31.999999999999996,50.0,30.0,37.0,77.0,62.0,33.0,47.0,44.0,27.0,34.0,26.0,47.0,52.0,42.99999999999999,43.0,56.99999999999999,43.0,60.0,38.0,28.0,26.0,53.99999999999999,54.0,34.99999999999999,57.0,83.0,45.0,60.0,28.0,63.0,75.0,36.0,64.99999999999999,38.0,25.999999999999996,80.99999999999999,56.0,60.99999999999999,36.0,33.0,29.0,42.0,30.5,40.0,42.0,27.0,55.99999999999999,58.0,37.0,33.99999999999999,39.99999999999999,38.0,55.0,23.0,29.0,23.0,34.0,25.0,34.0,21.0,64.99999999999999,45.99999999999999,29.0,74.0,43.0,68.0,29.0,0.0,53.0,27.999999999999996,53.0,43.0,38.0,75.0,45.99999999999999,29.0,25.0,43.0,59.99999999999999,32.0,46.0,57.0,34.5,29.0,33.99999999999999,44.0,30.0,41.0,44.0
B_Robert9.jpg_persistence.pkl,73.0,58.0,58.99999999999999,59.0,43.0,81.0,88.0,46.0,95.99999999999999,73.0,57.99999999999999,51.99999999999999,70.0,71.0,48.0,95.99999999999999,37.99999999999999,91.0,75.0,43.99999999999999,35.99999999999999,55.0,84.0,58.0,70.99999999999999,92.0,94.0,78.0,95.99999999999999,77.0,48.0,53.0,33.0,34.0,46.99999999999999,83.0,60.0,46.99999999999999,55.0,39.99999999999999,67.0,63.99999999999999,42.99999999999999,44.99999999999999,40.0,37.0,77.99999999999999,55.0,54.99999999999999,62.99999999999999,54.0,71.0,86.0,49.0,75.0,80.0,36.0,92.0,94.99999999999999,32.0,59.0,46.0,46.0,39.99999999999999,45.0,46.0,52.0,48.99999999999999,43.0,71.0,55.99999999999999,95.99999999999999,88.99999999999999,45.0,58.0,61.99999999999999,57.99999999999999,44.99999999999999,53.0,0.0,51.99999999999999,95.99999999999999,79.99999999999999,58.0,57.0,40.0,34.99999999999999,57.0,72.0,56.0,46.99999999999999,42.99999999999999,54.99999999999999,48.0,41.0,36.0,42.0,41.0,53.99999999999999,61.0
B_Sid1.jpeg_persistence.pkl,30.0,41.99999999999999,30.0,30.0,40.0,40.99999999999999,46.99999999999999,40.0,56.99999999999999,36.0,29.999999999999996,40.99999999999999,25.0,32.99999999999999,76.99999999999999,56.99999999999999,26.999999999999996,45.0,38.99999999999999,29.0,36.0,24.0,42.0,50.99999999999999,35.0,39.99999999999999,58.0,45.0,56.99999999999999,39.0,29.0,26.0,53.0,59.99999999999999,31.999999999999996,48.0,82.0,44.0,58.0,27.0,67.99999999999999,75.0,38.99999999999999,69.0,37.99999999999999,29.0,86.0,55.0,63.99999999999999,33.0,31.999999999999996,30.0,37.0,20.0,29.999999999999996,36.99999999999999,25.999999999999996,51.99999999999999,58.99999999999999,36.99999999999999,29.999999999999996,38.0,32.99999999999999,54.0,27.0,28.0,21.999999999999996,29.0,30.0,34.99999999999999,29.999999999999996,61.99999999999999,47.0,37.0,73.0,45.0,71.0,28.999999999999996,27.999999999999996,51.99999999999999,0.0,48.0,44.0,29.999999999999996,79.0,39.0,28.0,30.0,42.0,66.0,35.0,46.0,58.0,29.0,21.999999999999996,27.0,43.0,32.0,47.0,34.99999999999999
B_Sid10.jpg_persistence.pkl,32.0,47.99999999999999,42.0,41.0,57.99999999999999,22.0,28.0,60.99999999999999,31.999999999999996,32.0,38.5,47.49999999999999,31.499999999999996,28.999999999999996,98.49999999999999,25.999999999999996,61.99999999999999,23.0,25.0,60.49999999999999,66.99999999999999,45.0,24.0,69.49999999999999,29.0,14.0,18.0,24.0,29.0,24.0,51.49999999999999,51.0,72.99999999999999,69.99999999999999,56.49999999999999,17.999999999999996,111.99999999999999,79.99999999999999,95.99999999999999,75.0,88.49999999999999,95.49999999999999,74.0,83.99999999999999,61.99999999999999,62.99999999999999,97.49999999999999,91.99999999999999,72.49999999999999,49.0,54.99999999999999,38.0,25.999999999999996,50.99999999999999,26.0,20.0,74.0,14.0,25.0,69.49999999999999,42.0,78.99999999999999,61.49999999999999,78.99999999999999,53.0,53.99999999999999,48.5,51.0,53.99999999999999,31.0,50.0,29.999999999999996,19.0,70.0,105.99999999999999,35.0,81.49999999999999,62.49999999999999,53.0,95.99999999999999,48.0,0.0,27.5,42.0,87.99999999999999,60.0,76.0,41.0,27.5,79.49999999999999,55.0,66.99999999999999,82.49999999999999,57.99999999999999,62.0,63.99999999999999,70.49999999999999,57.99999999999999,56.99999999999999,38.5
B_Sid2.jpeg_persistence.pkl,24.0,41.0,32.0,29.0,44.99999999999999,27.5,34.0,54.0,36.0,35.0,31.0,35.0,25.0,27.0,73.0,35.0,51.0,27.5,27.0,44.0,56.0,28.0,22.0,48.0,25.0,27.499999999999996,28.0,27.0,36.0,20.0,44.0,43.0,63.0,54.0,45.0,27.5,98.0,67.99999999999999,86.0,54.99999999999999,79.5,76.0,65.0,68.0,52.0,49.0,87.0,81.0,61.0,43.0,38.0,20.0,25.999999999999996,44.0,22.999999999999996,24.999999999999996,56.0,24.0,30.999999999999996,58.99999999999999,32.0,69.0,50.0,64.99999999999999,42.99999999999999,46.0,44.0,35.99999999999999,40.0,18.999999999999996,39.99999999999999,35.0,22.0,60.99999999999999,93.0,28.0,71.99999999999999,50.99999999999999,43.0,79.99999999999999,44.0,27.5,0.0,28.0,67.0,45.99999999999999,68.0,33.0,24.0,61.99999999999999,46.0,50.99999999999999,69.0,45.99999999999999,55.0,49.0,52.99999999999999,45.0,39.0,20.0
B_Sid3.jpg_persistence.pkl,20.0,39.0,23.999999999999996,17.0,38.0,34.99999999999999,38.0,47.0,46.99999999999999,31.0,26.0,23.0,31.5,17.5,81.0,44.0,40.99999999999999,33.0,24.0,24.0,39.0,33.0,29.0,52.0,21.0,34.0,46.99999999999999,22.0,46.99999999999999,33.0,30.999999999999996,34.0,54.0,60.0,29.999999999999996,31.999999999999996,87.99999999999999,52.0,73.0,33.0,73.0,77.0,51.99999999999999,73.0,43.0,41.99999999999999,92.99999999999999,61.0,70.0,37.0,31.999999999999996,21.0,29.999999999999996,33.99999999999999,17.999999999999996,27.999999999999996,38.0,41.0,43.0,48.0,19.0,55.0,39.99999999999999,62.99999999999999,36.99999999999999,30.999999999999996,31.0,29.0,33.0,24.999999999999996,32.0,46.99999999999999,40.0,48.0,82.0,22.0,75.99999999999999,38.99999999999999,38.0,58.0,29.999999999999996,42.0,28.0,0.0,84.0,49.0,39.99999999999999,25.0,24.0,70.0,38.0,54.0,63.0,37.0,42.0,39.5,48.0,34.99999999999999,46.99999999999999,19.5
